EVENT_ID,CLIENT_ID,INN_ID,INN_NAME,DRUGS_ID,DRUGS_NAME,NFC1_ID,NFC_ID,STOCKOUT_START,STOCKOUT_END,STOCKOUT_WEEKS,PRE_START,PRE_END,PRE_WEEKS,PRE_AVG_Q,MARKET_DURING_Q
1419760_106853_0011,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,17794,"БЕРОДУАЛ®, Boehringer Ingelheim  (Германия), р-р д/инг. фл. с капельницей 20 мл, #1",Для введения в легкие,Жидкости,2024-05-27,2024-08-19,13,2024-04-29,2024-05-20,4,0.5,33.86
1419760_106853_0012,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,17794,"БЕРОДУАЛ®, Boehringer Ingelheim  (Германия), р-р д/инг. фл. с капельницей 20 мл, #1",Для введения в легкие,Жидкости,2024-09-02,2024-09-16,3,2024-08-05,2024-08-26,4,0.25,6.21
1419760_106853_0013,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,17794,"БЕРОДУАЛ®, Boehringer Ingelheim  (Германия), р-р д/инг. фл. с капельницей 20 мл, #1",Для введения в легкие,Жидкости,2024-09-30,2024-10-21,4,2024-09-02,2024-09-23,4,0.25,16.13
1419760_106853_0014,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,17794,"БЕРОДУАЛ®, Boehringer Ingelheim  (Германия), р-р д/инг. фл. с капельницей 20 мл, #1",Для введения в легкие,Жидкости,2024-11-04,2024-11-25,4,2024-10-07,2024-10-28,4,0.25,8.08
1419760_106853_0015,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,17794,"БЕРОДУАЛ®, Boehringer Ingelheim  (Германия), р-р д/инг. фл. с капельницей 20 мл, #1",Для введения в легкие,Жидкости,2024-12-09,2025-01-27,8,2024-11-11,2024-12-02,4,0.25,53.09
1419760_106853_0016,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,17794,"БЕРОДУАЛ®, Boehringer Ingelheim  (Германия), р-р д/инг. фл. с капельницей 20 мл, #1",Для введения в легкие,Жидкости,2025-02-10,2025-02-17,2,2025-01-13,2025-02-03,4,0.25,13.66
1419760_106853_0017,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,17794,"БЕРОДУАЛ®, Boehringer Ingelheim  (Германия), р-р д/инг. фл. с капельницей 20 мл, #1",Для введения в легкие,Жидкости,2025-03-10,2025-06-02,13,2025-02-10,2025-03-03,4,0.5,41.7
1419760_106853_0018,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,17794,"БЕРОДУАЛ®, Boehringer Ingelheim  (Германия), р-р д/инг. фл. с капельницей 20 мл, #1",Для введения в легкие,Жидкости,2025-06-16,2025-06-16,1,2025-05-19,2025-06-09,4,0.25,6.62
1419760_106853_0019,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,17794,"БЕРОДУАЛ®, Boehringer Ingelheim  (Германия), р-р д/инг. фл. с капельницей 20 мл, #1",Для введения в легкие,Жидкости,2025-06-30,2025-11-24,22,2025-06-02,2025-06-23,4,0.5,68.61
1419760_106853_0020,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2023-03-20,2023-04-10,4,2023-02-20,2023-03-13,4,0.5,13.21
1419760_106853_0021,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2023-04-24,2023-05-29,6,2023-03-27,2023-04-17,4,0.25,7.9
1419760_106853_0022,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2023-06-12,2023-07-03,4,2023-05-15,2023-06-05,4,0.5,6.17
1419760_106853_0023,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2023-07-17,2023-08-21,6,2023-06-19,2023-07-10,4,0.265,6.08
1419760_106853_0024,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2023-09-04,2023-09-11,2,2023-08-07,2023-08-28,4,0.25,4.45
1419760_106853_0025,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2023-10-30,2023-11-13,3,2023-10-02,2023-10-23,4,1.0,5.65
1419760_106853_0026,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2023-12-11,2024-01-01,4,2023-11-13,2023-12-04,4,1.25,15.63
1419760_106853_0027,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2024-01-15,2024-03-25,11,2023-12-18,2024-01-08,4,0.25,40.73
1419760_106853_0028,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2024-04-22,2024-04-29,2,2024-03-25,2024-04-15,4,0.75,1.59
1419760_106853_0029,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2024-05-13,2024-06-10,5,2024-04-15,2024-05-06,4,0.75,7.91
1419760_106853_0030,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2024-06-24,2024-10-21,18,2024-05-27,2024-06-17,4,0.25,48.44
1419760_106853_0031,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2024-11-04,2025-01-20,12,2024-10-07,2024-10-28,4,0.25,57.62
1419760_106853_0032,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2025-02-03,2025-02-17,3,2025-01-06,2025-01-27,4,0.25,22.89
1419760_106853_0033,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2025-03-03,2025-03-03,1,2025-02-03,2025-02-24,4,0.25,3.0
1419760_106853_0034,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2025-03-17,2025-03-31,3,2025-02-17,2025-03-10,4,0.75,10.81
1419760_106853_0035,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2025-04-14,2025-04-21,2,2025-03-17,2025-04-07,4,0.25,8.02
1419760_106853_0036,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2025-05-05,2025-05-12,2,2025-04-07,2025-04-28,4,0.5,5.71
1419760_106853_0037,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2025-06-09,2025-08-04,9,2025-05-12,2025-06-02,4,0.5,30.35
1419760_106853_0038,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2025-08-18,2025-08-25,2,2025-07-21,2025-08-11,4,0.5,6.65
1419760_106853_0039,1419760,106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",Для введения в легкие,Аэрозоли под давлением,2025-09-08,2025-12-08,14,2025-08-11,2025-09-01,4,0.75,42.69
1419760_2733_0040,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-02-27,2023-03-20,4,2023-01-30,2023-02-20,4,1.0,23.19
1419760_2733_0041,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-04-10,2023-04-10,1,2023-03-13,2023-04-03,4,0.75,3.09
1419760_2733_0042,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-05-08,2023-05-08,1,2023-04-10,2023-05-01,4,0.735,4.24
1419760_2733_0043,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-05-22,2023-05-29,2,2023-04-24,2023-05-15,4,0.9525,19.16
1419760_2733_0044,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-06-19,2023-06-19,1,2023-05-22,2023-06-12,4,1.495,8.21
1419760_2733_0045,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-07-03,2023-07-10,2,2023-06-05,2023-06-26,4,2.245,16.92
1419760_2733_0046,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-07-24,2023-07-31,2,2023-06-26,2023-07-17,4,1.22,14.57
1419760_2733_0047,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-08-21,2023-09-04,3,2023-07-24,2023-08-14,4,1.415,23.3
1419760_2733_0048,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-10-02,2023-10-09,2,2023-09-04,2023-09-25,4,0.75,13.9
1419760_2733_0049,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-10-23,2023-10-23,1,2023-09-25,2023-10-16,4,0.75,3.05
1419760_2733_0050,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-11-13,2023-11-20,2,2023-10-16,2023-11-06,4,0.75,19.46
1419760_2733_0051,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-12-11,2024-01-08,5,2023-11-13,2023-12-04,4,1.0,24.98
1419760_2733_0052,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-01-29,2024-01-29,1,2024-01-01,2024-01-22,4,0.5,5.12
1419760_2733_0053,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-03-04,2024-03-04,1,2024-02-05,2024-02-26,4,1.75,7.02
1419760_2733_0054,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-03-25,2024-04-08,3,2024-02-26,2024-03-18,4,1.0,27.1
1419760_2733_0055,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-05-13,2024-05-20,2,2024-04-15,2024-05-06,4,1.0,16.3
1419760_2733_0056,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-06-03,2024-06-10,2,2024-05-06,2024-05-27,4,0.5,22.9
1419760_2733_0057,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-06-24,2024-06-24,1,2024-05-27,2024-06-17,4,0.75,12.05
1419760_2733_0058,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-07-08,2024-07-08,1,2024-06-10,2024-07-01,4,1.0,13.89
1419760_2733_0059,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-08-05,2024-08-12,2,2024-07-08,2024-07-29,4,0.75,15.33
1419760_2733_0060,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-08-26,2024-08-26,1,2024-07-29,2024-08-19,4,0.75,11.64
1419760_2733_0061,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-09-16,2024-10-28,7,2024-08-19,2024-09-09,4,1.0,46.52
1419760_2733_0062,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-11-11,2025-02-10,14,2024-10-14,2024-11-04,4,0.25,73.72
1419760_2733_0063,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-03-03,2025-03-31,5,2025-02-03,2025-02-24,4,0.5,36.64
1419760_2733_0064,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-04-14,2025-05-19,6,2025-03-17,2025-04-07,4,0.25,41.88
1419760_2733_0065,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-06-02,2025-06-09,2,2025-05-05,2025-05-26,4,0.25,18.86
1419760_2733_0066,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-06-30,2025-08-11,7,2025-06-02,2025-06-23,4,0.5,70.63
1419760_2733_0067,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-08-25,2025-08-25,1,2025-07-28,2025-08-18,4,0.25,5.17
1419760_2733_0068,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-09-15,2025-09-15,1,2025-08-18,2025-09-08,4,0.75,4.34
1419760_2733_0069,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-09-29,2025-10-06,2,2025-09-01,2025-09-22,4,0.75,7.39
1419760_2733_0070,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-11-03,2025-11-03,1,2025-10-06,2025-10-27,4,0.75,5.14
1419760_2733_0071,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-12-01,2025-12-08,2,2025-11-03,2025-11-24,4,1.0275,8.53
1419760_2733_0072,1419760,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-07-10,2023-07-17,2,2023-06-12,2023-07-03,4,0.25,11.2
1419760_2733_0073,1419760,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-07-31,2024-07-22,52,2023-07-03,2023-07-24,4,0.5,382.55
1419760_2733_0074,1419760,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-08-05,2024-10-14,11,2024-07-08,2024-07-29,4,0.25,115.8
1419760_2733_0075,1419760,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-10-28,2025-02-10,16,2024-09-30,2024-10-21,4,0.25,77.99
1419760_2733_0076,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-02-20,2023-03-27,6,2023-01-23,2023-02-13,4,0.2575,38.6
1419760_2733_0077,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-04-10,2023-05-08,5,2023-03-13,2023-04-03,4,0.5,26.41
1419760_2733_0078,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-05-22,2023-07-03,7,2023-04-24,2023-05-15,4,0.25,68.06
1419760_2733_0079,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-07-31,2023-07-31,1,2023-07-03,2023-07-24,4,0.765,8.78
1419760_2733_0080,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-08-14,2023-10-02,8,2023-07-17,2023-08-07,4,1.065,41.75
1419760_2733_0081,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-10-16,2024-03-18,23,2023-09-18,2023-10-09,4,0.25,147.29
1419760_2733_0082,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2024-04-01,2024-11-11,33,2024-03-04,2024-03-25,4,0.515,292.26
1419760_2733_0083,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2024-11-25,2025-03-10,16,2024-10-28,2024-11-18,4,0.25,91.66
1419760_2733_0084,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-03-31,2025-05-05,6,2025-03-03,2025-03-24,4,0.5,37.71
1419760_2733_0085,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-05-19,2025-05-26,2,2025-04-21,2025-05-12,4,0.5,14.42
1419760_2733_0086,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-06-23,2025-08-11,8,2025-05-26,2025-06-16,4,0.75,75.47
1419760_2733_0087,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-08-25,2025-10-20,9,2025-07-28,2025-08-18,4,0.25,51.92
