EVENT_ID,CLIENT_ID,INN_ID,INN_NAME,DRUGS_ID,DRUGS_NAME,NFC1_ID,NFC_ID,STOCKOUT_START,STOCKOUT_END,STOCKOUT_WEEKS,PRE_START,PRE_END,PRE_WEEKS,PRE_AVG_Q,POST_START,POST_END,POST_WEEKS,POST_STATUS,MARKET_PRE,MARKET_DURING,MARKET_GROWTH,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,SHARE_INTERNAL,SHARE_LOST,SUBSTITUTES_COUNT,SUBSTITUTES_WITH_LIFT,LIFT_SAME_NFC1,LIFT_DIFF_NFC1,SHARE_SAME_NFC1,SHARE_DIFF_NFC1
28670_2733_0052,28670,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-02-19,2024-04-29,11,2024-01-22,2024-02-12,4,0.25,2024-05-06,2024-05-27,4,valid,35.6,161.48,4.535955,3.0,13.6191,16.6191,0.180515,0.819485,4,2,3.0,0.0,1.0,0.0
28670_2733_0053,28670,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-05-13,2024-12-16,32,2024-04-15,2024-05-06,4,0.25,2024-12-23,2025-01-13,4,valid,53.71,397.29,7.396947,13.7231,0.0,13.7231,1.0,0.0,4,3,13.7231,0.0,1.0,0.0
28670_2733_0054,28670,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-12-30,2025-03-24,13,2024-12-02,2024-12-23,4,0.25,2025-03-31,2025-04-21,4,valid,28.17,93.76,3.328364,5.0116,0.0,5.0116,1.0,0.0,3,2,5.0116,0.0,1.0,0.0
28670_2733_0056,28670,2733,ТРОКСЕРУТИН,46354,"ВЕНОРУТИНОЛ, Борщаговский ХФЗ ПАО (Украина, Киев), гель 2 % туба 40 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-04-17,2023-07-24,15,2023-03-20,2023-04-10,4,0.29,2023-07-31,2023-08-21,4,valid,62.8,219.06,3.488217,3.89,1.71,5.6,0.694643,0.305357,3,2,3.89,0.0,1.0,0.0
28670_2733_0057,28670,2733,ТРОКСЕРУТИН,46354,"ВЕНОРУТИНОЛ, Борщаговский ХФЗ ПАО (Украина, Киев), гель 2 % туба 40 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-08-07,2023-10-16,11,2023-07-10,2023-07-31,4,0.4325,2023-10-23,2023-11-13,4,valid,52.24,143.18,2.740812,6.3759,4.17,10.5459,0.604584,0.395416,4,3,6.3759,0.0,1.0,0.0
28670_2733_0058,28670,2733,ТРОКСЕРУТИН,46354,"ВЕНОРУТИНОЛ, Борщаговский ХФЗ ПАО (Украина, Киев), гель 2 % туба 40 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-02-26,2024-04-08,7,2024-01-29,2024-02-19,4,0.25,2024-04-15,2024-05-06,4,valid,27.98,118.74,4.243746,1.0,1.0,2.0,0.5,0.5,4,1,1.0,0.0,1.0,0.0
28670_2733_0059,28670,2733,ТРОКСЕРУТИН,46354,"ВЕНОРУТИНОЛ, Борщаговский ХФЗ ПАО (Украина, Киев), гель 2 % туба 40 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-04-22,2025-04-07,51,2024-03-25,2024-04-15,4,0.25,2025-04-14,2025-05-05,4,valid,64.28,558.46,8.687928,18.8321,3.37,22.2021,0.848212,0.151788,4,3,18.8321,0.0,1.0,0.0
28670_2733_0060,28670,2733,ТРОКСЕРУТИН,46354,"ВЕНОРУТИНОЛ, Борщаговский ХФЗ ПАО (Украина, Киев), гель 2 % туба 40 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-04-21,2025-06-30,11,2025-03-24,2025-04-14,4,0.25,2025-07-07,2025-07-28,4,valid,35.39,115.2,3.255157,6.36,1.0,7.36,0.86413,0.13587,4,2,6.36,0.0,1.0,0.0
28670_2733_0063,28670,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-04-17,2023-11-20,32,2023-03-20,2023-04-10,4,0.25,2023-11-27,2023-12-18,4,valid,62.8,410.86,6.542357,1.91,12.4643,14.3743,0.132876,0.867124,1,1,1.91,0.0,1.0,0.0
28670_2733_0064,28670,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-12-04,2024-07-29,35,2023-11-06,2023-11-27,4,0.15,2024-08-05,2024-08-26,4,valid,34.49,507.08,14.702233,1.2,5.1811,6.3811,0.188056,0.811944,1,1,1.2,0.0,1.0,0.0
28670_2733_0065,28670,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2024-08-26,2024-09-30,6,2024-07-29,2024-08-19,4,0.43,2024-10-07,2024-10-28,4,valid,63.31,66.96,1.057653,0.0,3.5542,3.5542,0.0,1.0,0,0,0.0,0.0,,
28670_2733_0067,28670,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2024-12-30,2024-12-30,1,2024-12-02,2024-12-23,4,0.1,2025-01-06,2025-01-27,4,valid,28.17,4.95,0.175719,0.0,0.4565,0.4565,0.0,1.0,0,0,0.0,0.0,,
28670_2733_0068,28670,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-01-27,2025-02-24,5,2024-12-30,2025-01-20,4,0.5,2025-03-03,2025-03-24,4,valid,32.04,35.99,1.123283,0.0,1.3418,1.3418,0.0,1.0,0,0,0.0,0.0,,
28670_2733_0072,28670,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-05-01,2023-08-14,16,2023-04-03,2023-04-24,4,0.25,2023-08-21,2023-09-11,4,valid,37.39,239.77,6.412677,3.89,4.4016,8.2916,0.469147,0.530853,3,1,3.89,0.0,1.0,0.0
28670_2733_0073,28670,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-08-28,2024-03-18,30,2023-07-31,2023-08-21,4,0.25,2024-03-25,2024-04-15,4,valid,58.09,346.58,5.966259,8.9037,36.26,45.1637,0.197144,0.802856,4,3,8.9037,0.0,1.0,0.0
28670_2733_0074,28670,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-04-01,2024-05-20,8,2024-03-04,2024-03-25,4,0.25,2024-05-27,2024-06-17,4,valid,55.58,126.41,2.274379,2.0,0.0,2.0,1.0,0.0,4,2,2.0,0.0,1.0,0.0
28670_2733_0075,28670,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-06-03,2024-07-08,6,2024-05-06,2024-05-27,4,0.25,2024-07-15,2024-08-05,4,valid,59.1,103.37,1.749069,2.0,0.5293,2.5293,0.790747,0.209253,4,1,2.0,0.0,1.0,0.0
28670_2733_0076,28670,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-07-22,2024-09-23,10,2024-06-24,2024-07-15,4,0.25,2024-09-30,2024-10-21,4,valid,73.4,142.37,1.939646,7.0404,6.1328,13.1732,0.534446,0.465554,3,1,7.0404,0.0,1.0,0.0
28670_2733_0078,28670,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-11-25,2024-12-30,6,2024-10-28,2024-11-18,4,0.485,2025-01-06,2025-01-27,4,valid,32.8,35.9,1.094512,1.0,0.0,1.0,1.0,0.0,3,1,1.0,0.0,1.0,0.0
28670_2733_0081,28670,2733,ТРОКСЕРУТИН,891717,"ТРОКСЕРУТИН, Юнифарма ООО (Украина, Киев), гель 2 % туба 40 г, в пачке, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-06-23,2025-06-30,2,2025-05-26,2025-06-16,4,0.75,2025-07-07,2025-07-28,4,valid,48.96,24.32,0.496732,3.36,0.5581,3.9181,0.857558,0.142442,4,1,3.36,0.0,1.0,0.0
28670_2733_0082,28670,2733,ТРОКСЕРУТИН,891717,"ТРОКСЕРУТИН, Юнифарма ООО (Украина, Киев), гель 2 % туба 40 г, в пачке, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-07-14,2025-07-14,1,2025-06-16,2025-07-07,4,0.5,2025-07-21,2025-08-11,4,valid,41.61,17.29,0.415525,2.0,0.6631,2.6631,0.751016,0.248984,2,1,2.0,0.0,1.0,0.0
28670_2733_0083,28670,2733,ТРОКСЕРУТИН,891717,"ТРОКСЕРУТИН, Юнифарма ООО (Украина, Киев), гель 2 % туба 40 г, в пачке, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-08-18,2025-09-01,3,2025-07-21,2025-08-11,4,1.25,2025-09-08,2025-09-29,4,valid,35.03,3.09,0.08821,1.52,2.0582,3.5782,0.424789,0.575211,1,1,1.52,0.0,1.0,0.0
28670_2733_0084,28670,2733,ТРОКСЕРУТИН,891717,"ТРОКСЕРУТИН, Юнифарма ООО (Украина, Киев), гель 2 % туба 40 г, в пачке, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-09-15,2025-09-15,1,2025-08-18,2025-09-08,4,0.25,2025-09-22,2025-10-13,4,valid,3.09,1.02,0.330097,0.0,0.6602,0.6602,0.0,1.0,0,0,0.0,0.0,,
28670_2733_0085,28670,2733,ТРОКСЕРУТИН,891717,"ТРОКСЕРУТИН, Юнифарма ООО (Украина, Киев), гель 2 % туба 40 г, в пачке, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-09-29,2025-10-13,3,2025-09-01,2025-09-22,4,0.5,2025-10-20,2025-11-10,4,valid,2.43,3.29,1.353909,0.0,2.7078,2.7078,0.0,1.0,0,0,0.0,0.0,,
28670_2757_0087,28670,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-03-27,2023-04-03,2,2023-02-27,2023-03-20,4,0.5,2023-04-10,2023-05-01,4,valid,40.53,12.83,0.316556,0.0,0.6331,0.6331,0.0,1.0,0,0,0.0,0.0,,
28670_2757_0088,28670,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-04-17,2023-05-01,3,2023-03-20,2023-04-10,4,0.5,2023-05-08,2023-05-29,4,valid,38.7,22.68,0.586047,0.0,1.1721,1.1721,0.0,1.0,0,0,0.0,0.0,,
28670_2757_0089,28670,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-05-15,2023-06-12,5,2023-04-17,2023-05-08,4,0.25,2023-06-19,2023-07-10,4,valid,29.9,65.56,2.192642,0.0,2.1926,2.1926,0.0,1.0,0,0,0.0,0.0,,
28670_2757_0090,28670,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-07-03,2023-07-03,1,2023-06-05,2023-06-26,4,0.665,2023-07-10,2023-07-31,4,valid,49.39,7.79,0.157724,0.0,0.4195,0.4195,0.0,1.0,0,0,0.0,0.0,,
28670_2757_0091,28670,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-07-17,2023-08-21,6,2023-06-19,2023-07-10,4,0.915,2023-08-28,2023-09-18,4,valid,50.61,47.77,0.943885,0.0,3.4546,3.4546,0.0,1.0,0,0,0.0,0.0,,
28670_2757_0092,28670,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-09-18,2023-11-13,9,2023-08-21,2023-09-11,4,0.72,2023-11-20,2023-12-11,4,valid,30.13,72.4,2.402921,0.0,6.9204,6.9204,0.0,1.0,0,0,0.0,0.0,,
28670_2757_0093,28670,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-11-27,2023-11-27,1,2023-10-30,2023-11-20,4,0.5,2023-12-04,2023-12-25,4,valid,32.2,15.76,0.489441,0.0,0.9789,0.9789,0.0,1.0,0,0,0.0,0.0,,
28670_2757_0094,28670,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-12-11,2023-12-18,2,2023-11-13,2023-12-04,4,0.75,2023-12-25,2024-01-15,4,valid,43.62,36.56,0.838148,0.0,2.5144,2.5144,0.0,1.0,0,0,0.0,0.0,,
28670_2757_0095,28670,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-01-01,2024-03-11,11,2023-12-04,2023-12-25,4,0.5,2024-03-18,2024-04-08,4,valid,68.6,153.26,2.234111,0.0,4.4682,4.4682,0.0,1.0,0,0,0.0,0.0,,
28670_2757_0096,28670,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-04-01,2024-06-24,13,2024-03-04,2024-03-25,4,0.8025,2024-07-01,2024-07-22,4,valid,54.81,163.1,2.975734,0.0,9.5521,9.5521,0.0,1.0,0,0,0.0,0.0,,
28670_2757_0097,28670,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-07-08,2024-09-09,10,2024-06-10,2024-07-01,4,0.25,2024-09-16,2024-10-07,4,valid,35.79,89.62,2.504051,0.0,2.5041,2.5041,0.0,1.0,0,0,0.0,0.0,,
28670_2757_0098,28670,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-09-23,2024-12-02,11,2024-08-26,2024-09-16,4,0.25,2024-12-09,2024-12-30,4,valid,37.56,109.35,2.911342,0.0,2.9113,2.9113,0.0,1.0,0,0,0.0,0.0,,
28670_2757_0099,28670,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-12-23,2024-12-30,2,2024-11-25,2024-12-16,4,0.6325,2025-01-06,2025-01-27,4,valid,47.72,20.75,0.434828,0.0,1.1001,1.1001,0.0,1.0,0,0,0.0,0.0,,
28670_2757_0100,28670,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2025-01-20,2025-03-10,8,2024-12-23,2025-01-13,4,0.5,2025-03-17,2025-04-07,4,valid,37.07,65.02,1.753979,0.0,3.508,3.508,0.0,1.0,0,0,0.0,0.0,,
28670_2757_0101,28670,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2025-03-24,2025-04-14,4,2025-02-24,2025-03-17,4,0.25,2025-04-21,2025-05-12,4,valid,42.25,40.77,0.96497,0.0,0.965,0.965,0.0,1.0,0,0,0.0,0.0,,
28670_2757_0102,28670,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2025-04-28,2025-04-28,1,2025-03-31,2025-04-21,4,0.25,2025-05-05,2025-05-26,4,valid,40.29,11.49,0.285182,0.0,0.2852,0.2852,0.0,1.0,0,0,0.0,0.0,,
28670_2757_0103,28670,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2025-05-12,2025-05-12,1,2025-04-14,2025-05-05,4,0.5,2025-05-19,2025-06-09,4,valid,46.39,7.97,0.171804,0.0,0.3436,0.3436,0.0,1.0,0,0,0.0,0.0,,
28670_2963_0106,28670,2963,НАФТИФИН,174103,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), крем 1 % туба 15 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Кремы,2024-05-13,2024-12-09,31,2024-04-15,2024-05-06,4,0.25,2024-12-16,2025-01-06,4,valid,25.24,90.73,3.594691,5.73,0.0,5.73,1.0,0.0,5,3,5.73,0.0,1.0,0.0
