CLIENT_ID,DRUGS_ID,DRUGS_NAME,INN_ID,INN_NAME,NFC1_ID,EVENTS_COUNT,TOTAL_STOCKOUT_WEEKS,FIRST_STOCKOUT_DATE,LAST_STOCKOUT_DATE,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,TOTAL_LIFT_SAME_NFC1,TOTAL_LIFT_DIFF_NFC1,SHARE_INTERNAL,SHARE_LOST,SHARE_SAME_NFC1,SHARE_DIFF_NFC1,CLASSIFICATION,RECOMMENDATION
416188,28888,"КЛАРИТИН®, Bayer Consumer Health  (Швейцария), табл. 10 мг, #10",3030,ЛОРАТАДИН,Пероральные твердые обычные,7,96,2023-03-27,2025-04-14,14.5868,20.9768,35.5636,5.416797799999999,9.17,0.200793,0.799207,0.3713492883977294,0.62865056078098,CRITICAL,KEEP - High loss to competitors
416188,114335,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 0,75 г блистер, #30",350,АРГИНИН,Пероральные твердые обычные,20,29,2023-06-26,2025-11-24,11.1021,66.8937,77.9957,3.3,7.80194366,0.20568285,0.79431715,0.29724106250168886,0.7027448554777925,CRITICAL,KEEP - High loss to competitors
416188,33583,"КЛАРИТИН®, Bayer Consumer Health  (Швейцария), сироп фл. 60 мл, #1",3030,ЛОРАТАДИН,Пероральные жидкие обычные,1,17,2023-09-11,2024-01-01,1.0301,3.82,4.8501,0.0,1.0300578600000003,0.21238,0.78762,0.0,0.9999590913503547,CRITICAL,KEEP - High loss to competitors
416188,17794,"БЕРОДУАЛ®, Boehringer Ingelheim  (Германия), р-р д/инг. фл. с капельницей 20 мл, #1",106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,Для введения в легкие,20,94,2023-02-20,2025-09-29,21.0064,59.9721,80.97840000000001,21.006407,0.0,0.2223547,0.7776453,1.000000333231777,0.0,CRITICAL,KEEP - High loss to competitors
416188,103309,"ДИКЛОФЕНАК, Лекхим ЧАО (Украина, Киев), супп. ректал. 0,1 г, #10",3170,ДИКЛОФЕНАК,Ректальные системные,14,103,2023-03-27,2025-08-25,50.1244,96.9984,147.12279999999998,50.124404,0.0,0.2321986428571428,0.7678013571428571,1.000000079801454,0.0,CRITICAL,KEEP - High loss to competitors
416188,175989,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #10",298137,БИЛАСТИН,Пероральные твердые обычные,32,94,2023-02-13,2025-11-24,15.644,72.2176,87.8616,15.64408016,0.0,0.2324892812499999,0.76751071875,1.0000051240092047,0.0,CRITICAL,KEEP - High loss to competitors
416188,175990,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #30",298137,БИЛАСТИН,Пероральные твердые обычные,26,89,2023-04-03,2025-11-24,22.4158,76.4658,98.8815,22.41573716,0.0,0.2364796923076923,0.7635203076923076,0.999997196620241,0.0,CRITICAL,KEEP - High loss to competitors
416188,25511,"АЛМИРАЛ, Medochemie (Кипр), р-р д/ин. 75 мг амп. 3 мл, #10",3170,ДИКЛОФЕНАК,Парентеральные обычные,1,5,2025-02-24,2025-03-24,1.0,3.22,4.22,1.0,0.0,0.236967,0.763033,1.0,0.0,CRITICAL,KEEP - High loss to competitors
416188,41398,"ДРОТАВЕРИН, Корпорация Артериум  (Украина, Киев), табл. 40 мг блистер, #30",3147,ДРОТАВЕРИН,Пероральные твердые обычные,9,15,2023-08-07,2024-11-18,7.421699999999999,26.3541,33.7759,7.421732,0.0,0.2776634444444444,0.7223365555555555,1.0000043116806125,0.0,CRITICAL,KEEP - High loss to competitors
416188,379544,"ОЛФЕН®, Teva (Израиль), пластырь лечебный 140 мг/12 часов пакет, #2",3170,ДИКЛОФЕНАК,Прочие системные,4,107,2023-04-24,2025-06-16,15.0,16.604,31.604,15.0,0.0,0.289799,0.710201,1.0,0.0,CRITICAL,KEEP - High loss to competitors
416188,71427,"ЛОРАТАДИН, Астрафарм ООО (Украина, Вишневое), табл. 10 мг блистер, #100",3030,ЛОРАТАДИН,Пероральные твердые обычные,16,44,2023-03-20,2025-09-22,22.669,8.559099999999999,31.2281,14.709029450000005,7.96,0.3049795625,0.6950204375,0.6488609753407739,0.35114032379019805,CRITICAL,KEEP - High loss to competitors
416188,832883,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 150 г, #1",3138,ИБУПРОФЕН,"Местно действующие, дерматологические, антигеморроидальные, наружные",6,65,2023-10-02,2025-02-24,16.509999999999998,28.7644,45.2744,16.509999999999998,0.0,0.3050796666666667,0.6949203333333333,1.0,0.0,CRITICAL,KEEP - High loss to competitors
416188,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г",2733,ТРОКСЕРУТИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",26,73,2023-03-06,2025-11-10,20.4953,86.70909999999999,107.2044,20.49526711,0.0,0.3058274615384615,0.6941725384615385,0.999998395241836,0.0,CRITICAL,KEEP - High loss to competitors
416188,379546,"ОЛФЕН®, Teva (Израиль), пластырь лечебный 140 мг/12 часов пакет, #10",3170,ДИКЛОФЕНАК,Прочие системные,7,46,2023-03-13,2025-09-22,13.0,19.273,32.273,13.0,0.0,0.3171134285714285,0.6828865714285713,1.0,0.0,CRITICAL,KEEP - High loss to competitors
416188,29401,"ДИКЛОБЕРЛ® 50, Berlin-Chemie  (Германия), супп. 50 мг блистер, #10",3170,ДИКЛОФЕНАК,Ректальные системные,23,97,2023-03-20,2025-11-10,26.9367,51.9964,78.9333,26.936763,0.0,0.3310470869565217,0.6689529130434783,1.0000023388165589,0.0,CRITICAL,KEEP - High loss to competitors
416188,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г",2733,ТРОКСЕРУТИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",25,94,2023-03-20,2025-12-01,32.9552,80.58370000000001,113.5389,32.955171140000004,0.0,0.34520524,0.65479476,0.99999912426567,0.0,CRITICAL,KEEP - High loss to competitors
416188,108534,"АЦИКЛОВИР-АСТРАФАРМ, Астрафарм ООО (Украина, Вишневое), табл. 200 мг блистер, #20",3297,АЦИКЛОВИР,Пероральные твердые обычные,19,55,2023-02-06,2025-08-18,35.9692,36.3905,72.35979999999999,35.96923881,0.0,0.3497427368421053,0.6502572631578948,1.0000010789786817,0.0,CRITICAL,KEEP - High loss to competitors
416188,6572,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 50 г, #1",3138,ИБУПРОФЕН,"Местно действующие, дерматологические, антигеморроидальные, наружные",13,107,2023-04-10,2025-08-04,20.3967,47.5819,67.9786,20.396751000000002,0.0,0.3605923076923076,0.6394076923076923,1.0000025004044772,0.0,CRITICAL,KEEP - High loss to competitors
416188,8609,"ЛИОТОН® 1000 ГЕЛЬ, Berlin-Chemie  (Германия), гель туба 50 г, #1",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",28,73,2023-05-01,2025-11-24,59.4316,69.0829,128.5145,59.43164711,0.0,0.3753046071428571,0.6246953928571429,1.0000007926759502,0.0,CRITICAL,KEEP - High loss to competitors
416188,32493,"ЛИОТОН® 1000 ГЕЛЬ, Berlin-Chemie  (Германия), гель туба 30 г, #1",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",26,74,2023-07-03,2025-10-27,32.4207,69.295,101.7157,32.4206178,0.0,0.3807623846153846,0.6192376153846154,0.999997464582813,0.0,CRITICAL,KEEP - High loss to competitors
416188,63472,"АЦИКЛОВИР-ФАРМАК, Фармак АО (Украина, Киев), табл. 200 мг, #20",3297,АЦИКЛОВИР,Пероральные твердые обычные,3,16,2025-05-26,2025-09-29,4.605700000000001,12.5647,17.1704,4.60565974,0.0,0.3822113333333333,0.6177886666666667,0.9999912586577501,0.0,CRITICAL,KEEP - High loss to competitors
416188,170774,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), р-р накожный 1 % фл. 10 мл, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",11,75,2024-02-05,2025-09-22,35.7967,22.6246,58.4212,35.796624030000004,0.0,0.4087027272727273,0.5912972727272727,0.9999978777373334,0.0,CRITICAL,KEEP - High loss to competitors
416188,329670,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), р-р накожный 1 % фл. 20 мл, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",12,96,2023-05-22,2025-08-11,77.6158,61.9584,139.5742,77.61584599999999,0.0,0.427839,0.572161,1.0000005926628341,0.0,CRITICAL,KEEP - High loss to competitors
416188,60260,"ЛЕРКАМЕН® 10, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 10 мг, #28",60436,ЛЕРКАНИДИПИН,Пероральные твердые обычные,17,83,2023-05-01,2025-11-03,21.9366,44.2556,66.1923,21.93663936,0.0,0.4296525294117647,0.5703474705882353,1.000001794261645,0.0,CRITICAL,KEEP - High loss to competitors
416188,230392,"НО-ШПА® ФОРТЕ, Opella Healthcare International  (Франция), табл. 80 мг блистер, #24",3147,ДРОТАВЕРИН,Пероральные твердые обычные,18,106,2023-01-30,2025-11-03,61.0717,159.79760000000002,220.8692,61.07170371,0.0,0.4298998888888888,0.570100111111111,1.000000060748268,0.0,CRITICAL,KEEP - High loss to competitors
416188,110626,"ЭДЕМ, Фармак АО (Украина, Киев), табл. п/о 5 мг блистер, #10",40218,ДЕЗЛОРАТАДИН,Пероральные твердые обычные,28,72,2023-03-13,2025-09-15,78.9361,78.7886,157.7245,67.94802242,10.98800166,0.4464398571428571,0.5535601428571428,0.8607978151948222,0.13920122301456495,CRITICAL,KEEP - High loss to competitors
416188,74436,"ГЕРПЕВИР®, Корпорация Артериум  (Украина, Киев), мазь 25 мг/г туба 5 г",3297,АЦИКЛОВИР,"Местно действующие, дерматологические, антигеморроидальные, наружные",31,88,2023-02-06,2025-11-17,55.121500000000005,104.9366,160.0582,55.121521380000004,0.0,0.4529161612903226,0.5470838387096775,1.0000003878704318,0.0,CRITICAL,KEEP - High loss to competitors
416188,29400,"ДИКЛОБЕРЛ® 100, Berlin-Chemie  (Германия), супп. 100 мг, #10",3170,ДИКЛОФЕНАК,Ректальные системные,26,77,2023-03-20,2025-11-10,24.1932,51.7714,75.9649,24.1933895,0.0,0.4639812307692307,0.5360187692307693,1.0000078327794586,0.0,CRITICAL,KEEP - High loss to competitors
416188,379545,"ОЛФЕН®, Teva (Израиль), пластырь лечебный 140 мг/12 часов пакет, #5",3170,ДИКЛОФЕНАК,Прочие системные,7,29,2023-05-01,2025-07-28,7.0,9.2208,16.2208,7.0,0.0,0.4775318571428571,0.5224681428571428,1.0,0.0,CRITICAL,KEEP - High loss to competitors
416188,757899,"НО-ШПА® ФОРТЕ, Opella Healthcare International  (Франция), табл. 80 мг блистер, #10",3147,ДРОТАВЕРИН,Пероральные твердые обычные,23,88,2023-04-10,2025-11-17,52.4766,179.2356,231.7122,52.47649757,0.0,0.4780056956521739,0.5219943043478261,0.9999980480823835,0.0,CRITICAL,KEEP - High loss to competitors
416188,73433,"ГЕРПЕВИР®, Корпорация Артериум  (Украина, Киев), табл. 400 мг блистер, #10",3297,АЦИКЛОВИР,Пероральные твердые обычные,17,90,2023-03-13,2025-08-11,53.8103,136.4724,190.2824,53.810156649999996,0.0,0.4796187647058823,0.5203812352941177,0.9999973360118787,0.0,CRITICAL,KEEP - High loss to competitors
416188,149164,"ЛЕРКАМЕН® 10, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 10 мг, #60",60436,ЛЕРКАНИДИПИН,Пероральные твердые обычные,29,79,2023-02-27,2025-10-06,30.1094,51.2278,81.3371,30.10940478,0.0,0.4818025517241379,0.518197448275862,1.000000158754409,0.0,CRITICAL,KEEP - High loss to competitors
416188,135600,"АЦИК®, Sandoz (Швейцария), крем 5 % туба 2 г, #1",3297,АЦИКЛОВИР,"Местно действующие, дерматологические, антигеморроидальные, наружные",28,89,2023-03-13,2025-12-01,66.1711,92.3837,158.5546,66.17121047,0.0,0.4887694642857143,0.5112305357142858,1.0000016694599305,0.0,CRITICAL,KEEP - High loss to competitors
416188,174103,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), крем 1 % туба 15 г, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",11,95,2023-05-01,2025-05-12,73.6495,54.1871,127.8366,73.649497,0.0,0.4913524545454545,0.5086475454545455,0.9999999592665259,0.0,CRITICAL,KEEP - High loss to competitors
416188,55121,"НАЛГЕЗИН ФОРТЕ, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 550 мг, #10",2969,НАПРОКСЕН,Пероральные твердые обычные,23,111,2023-03-20,2025-11-10,36.068,58.0033,94.0713,36.06814818,0.0,0.4945010869565218,0.5054989130434783,1.0000041083508928,0.0,CRITICAL,KEEP - High loss to competitors
416188,231097,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #20",2969,НАПРОКСЕН,Пероральные твердые обычные,16,112,2023-01-30,2025-10-13,39.7375,52.7938,92.5312,39.73742166,0.0,0.496980875,0.503019125,0.9999980285624411,0.0,CRITICAL,KEEP - High loss to competitors
416188,31880,"ДИКЛОФЕНАК-ДАРНИЦА, Дарница ЧАО (Украина, Киев), р-р д/ин. 25 мг/мл амп. 3 мл, контурн. ячейк. уп., пачка, #5",3170,ДИКЛОФЕНАК,Парентеральные обычные,23,83,2023-02-20,2025-11-03,55.1983,55.7397,110.938,55.19855298,0.0,0.499313652173913,0.500686347826087,1.0000045831121611,0.0,CRITICAL,KEEP - High loss to competitors
416188,482531,"ПРЕГАДОЛ, Борщаговский ХФЗ ПАО (Украина, Киев), капс. 75 мг блистер в пачке, #30",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,3,35,2023-05-29,2024-02-12,15.7901,7.9518,23.7419,15.79006282,0.0,0.5020903333333333,0.4979096666666667,0.9999976453600673,0.0,CRITICAL,KEEP - High loss to competitors
416188,702760,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба алюм. 50 г, в пачке",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",3,6,2025-09-08,2025-11-10,11.3552,4.4832,15.8383,11.355179,0.0,0.5041836666666667,0.4958163333333333,0.9999981506270255,0.0,CRITICAL,KEEP - High loss to competitors
416188,55120,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #10",2969,НАПРОКСЕН,Пероральные твердые обычные,15,103,2023-03-27,2025-09-08,30.9864,48.5699,79.5563,30.986334,0.0,0.5111904666666667,0.4888095333333334,0.9999978700333049,0.0,CRITICAL,KEEP - High loss to competitors
416188,70279,"ДИКЛОБЕРЛ® N 75, Berlin-Chemie  (Германия), р-р д/ин. 75 мг амп. 3 мл, #5",3170,ДИКЛОФЕНАК,Парентеральные обычные,21,55,2023-02-13,2025-10-27,33.8548,69.5744,103.4292,33.85474345,0.0,0.5169251904761906,0.4830748095238095,0.9999983296312488,0.0,CRITICAL,KEEP - High loss to competitors
416188,6573,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 100 г, #1",3138,ИБУПРОФЕН,"Местно действующие, дерматологические, антигеморроидальные, наружные",8,84,2023-03-20,2025-04-21,20.1191,32.094,52.2132,20.119135999999997,0.0,0.522303125,0.477696875,1.0000017893444537,0.0,CRITICAL,KEEP - High loss to competitors
416188,62632,"ОРТОФЕН, Sopharma (Болгария), табл. п/о кишечно-раств. 0,025 г блистер, #30",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,11,62,2024-06-03,2025-11-24,73.05930000000001,100.9689,174.0286,42.44677973,30.612684399999996,0.522478,0.4775219999999999,0.5809907805029613,0.41901146602828104,CRITICAL,KEEP - High loss to competitors
416188,773377,"ЗОНИК, Кусум Фарм ООО (Украина, Киев), капс. тверд. 25 мг блистер, #28",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,3,31,2023-07-03,2024-02-19,9.02,10.66,19.68,9.02,0.0,0.5313983333333333,0.4686016666666666,1.0,0.0,CRITICAL,KEEP - High loss to competitors
416188,235559,"НАЛГЕЗИН ФОРТЕ, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 550 мг, #20",2969,НАПРОКСЕН,Пероральные твердые обычные,19,118,2023-03-06,2025-12-01,44.6061,42.4347,87.0407,44.606115380000006,0.0,0.5322192105263158,0.4677807894736842,1.0000003447958914,0.0,CRITICAL,KEEP - High loss to competitors
416188,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1",2733,ТРОКСЕРУТИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",10,113,2023-04-10,2025-09-29,27.3804,59.5261,86.9066,27.380481000000003,0.0,0.5340914999999999,0.4659085,1.0000029583205505,0.0,CRITICAL,KEEP - High loss to competitors
416188,643137,"СОЛАРГИН, Macleods Pharmaceuticals Ltd (Индия), р-р д/инф. 42 мг/мл контейнер 100 мл, #1",350,АРГИНИН,Парентеральные обычные,3,17,2024-07-01,2024-11-11,7.6216,33.115500000000004,40.737100000000005,7.621578,0.0,0.5343383333333334,0.4656616666666666,0.9999971134669886,0.0,CRITICAL,KEEP - High loss to competitors
416188,491742,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), крем 1 % туба 30 г, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",13,75,2023-03-13,2024-12-30,67.59909999999999,34.5335,102.1326,67.59904053999999,0.0,0.541993,0.458007,0.9999991204024905,0.0,CRITICAL,KEEP - High loss to competitors
416188,134048,"ГЛУТАРГИН АЛКОКЛИН, Здоровье Группа компаний ООО (Украина, Харьков), пор. д/оральн. р-ра 1 г/3 г пакет 3 г, #10",350,АРГИНИН,Пероральные жидкие обычные,26,101,2023-02-06,2025-11-24,67.2962,34.1076,101.4037,14.29692561,52.99930686,0.5422927307692308,0.4577072692307692,0.21244774013985931,0.7875527423539516,CRITICAL,KEEP - High loss to competitors
416188,761709,"БИЛАГИС, Фармак АО (Украина, Киев), табл. 20 мг блистер, #30",298137,БИЛАСТИН,Пероральные твердые обычные,10,31,2024-10-07,2025-08-11,19.5613,11.135,30.6963,19.5613387,0.0,0.54327,0.4567299999999999,1.000001978396119,0.0,CRITICAL,KEEP - High loss to competitors
416188,30976,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 20 г, #1",3138,ИБУПРОФЕН,"Местно действующие, дерматологические, антигеморроидальные, наружные",7,116,2023-05-08,2025-09-15,22.4543,36.696200000000005,59.1505,22.45425712,0.0,0.5507357142857143,0.4492642857142857,0.9999980903434977,0.0,CRITICAL,KEEP - High loss to competitors
416188,229233,"ФЛЕБОТОН, Sopharma (Болгария), капс. тверд. 300 мг, #50",2733,ТРОКСЕРУТИН,Пероральные твердые обычные,2,60,2024-04-22,2025-06-16,4.0,2.8200000000000003,6.82,4.0,0.0,0.5612035,0.4387965,1.0,0.0,CRITICAL,KEEP - High loss to competitors
416188,446925,"САРГИН, Фармак АО (Украина, Киев), р-р д/инф. 42 мг/мл фл. 100 мл, #1",350,АРГИНИН,Парентеральные обычные,4,88,2023-04-03,2024-12-23,34.0,194.77,228.77,34.0,0.0,0.5620097500000001,0.43799025,1.0,0.0,CRITICAL,KEEP - High loss to competitors
416188,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",350,АРГИНИН,Парентеральные обычные,8,83,2023-05-08,2025-01-27,11.6286,127.8483,139.4769,11.628680000000001,0.0,0.562354875,0.437645125,1.0000068795899766,0.0,CRITICAL,KEEP - High loss to competitors
416188,110814,"НО-ШПА®, Opella Healthcare International  (Франция), табл. 40 мг контейнер дозирующ., #60",3147,ДРОТАВЕРИН,Пероральные твердые обычные,23,81,2023-03-06,2025-06-23,62.0187,61.9682,123.987,62.01885177,0.0,0.564471652173913,0.4355283478260869,1.0000024471651292,0.0,CRITICAL,KEEP - High loss to competitors
416188,134052,"ГЛУТАРГИН АЛКОКЛИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 1 г блистер, #2",350,АРГИНИН,Пероральные твердые обычные,2,23,2023-06-19,2023-11-27,29.7927,3.4052,33.1979,27.83407595,1.9586975999999998,0.565365,0.434635,0.934258256217127,0.06574421250843326,CRITICAL,KEEP - High loss to competitors
416188,25464,"ДИКЛОФЕНАК, Красная звезда ОАО (Украина, Харьков), табл. 0,05 г блистер, в пачке, #30",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,10,47,2023-02-20,2024-04-29,53.4667,31.9455,85.4122,38.64005606,14.826654520000002,0.5734463,0.4265537,0.722693864779386,0.27730633310078984,CRITICAL,KEEP - High loss to competitors
416188,410763,"ЭСТЕЗИФИН, Фармак АО (Украина, Киев), крем 1 % туба 15 г, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",7,105,2023-05-01,2025-07-21,70.67280000000001,25.059900000000003,95.7326,70.67277176,0.0,0.5735671428571428,0.4264328571428571,0.9999996004120396,0.0,CRITICAL,KEEP - High loss to competitors
416188,671175,"ЭКЗО-ТИФИН, Здоровье Группа компаний ООО (Украина, Харьков), р-р накожный 10 мг/г фл. 20 мл, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",6,40,2023-05-08,2024-04-01,51.1299,9.2797,60.4096,51.12988792,0.0,0.5743768333333333,0.4256231666666667,0.9999997637390255,0.0,CRITICAL,KEEP - High loss to competitors
416188,273079,"ВОЛЬТАРЕН ФОРТЕ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 2,32 % туба 100 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",15,120,2023-04-10,2025-12-01,126.6785,76.4314,203.1098,126.678458,0.0,0.5775642666666666,0.4224357333333334,0.9999996684520263,0.0,CRITICAL,KEEP - High loss to competitors
416188,136698,"ОРТОФЕН-ЗДОРОВЬЕ ФОРТЕ, Здоровье Группа компаний ООО (Украина, Харьков), табл. п/о кишечно-раств. 50 мг блистер, #30",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,21,43,2023-02-27,2024-12-09,47.0167,53.307500000000005,100.3244,27.36032176,19.6564449,0.5833668571428572,0.4166331428571428,0.5819277354642074,0.41807368232989556,CRITICAL,KEEP - High loss to competitors
