DRUGS_ID,DRUGS_NAME,INN_ID,INN_NAME,NFC1_ID,EVENTS_COUNT,SHARE_INTERNAL,SHARE_LOST,SHARE_SAME_NFC1,SHARE_DIFF_NFC1,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,AVG_STOCKOUT_WEEKS,CLASSIFICATION
99353,"НУРОФЕН, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 200 мг блистер, #24",3138,ИБУПРОФЕН,Пероральные твердые обычные,29,0.8749711034482758,0.12502889655172414,0.8886225862068965,0.11137741379310344,763.0154,105.2635,868.279,3.4482758620689653,SUBSTITUTABLE
99972,"ИБУПРОМ СПРИНТ КАПС, Дельта Медикел ООО (Украина, Вишневое), капс. мягкие 200 мг блистер, #10",3138,ИБУПРОФЕН,Пероральные твердые обычные,15,0.9184280666666668,0.08157193333333333,0.905814,0.094186,702.0933,52.8915,754.9847,6.666666666666667,SUBSTITUTABLE
99974,"ИБУПРОМ СПРИНТ КАПС, Дельта Медикел ООО (Украина, Вишневое), капс. мягкие 200 мг блистер, #24",3138,ИБУПРОФЕН,Пероральные твердые обычные,1,0.947728,0.052272,0.936425,0.063575,125.8349,6.9404,132.7753,16.0,SUBSTITUTABLE
102770,"НО-ШПА®, Opella Healthcare International  (Франция), табл. 40 мг фл., #100",3147,ДРОТАВЕРИН,Пероральные твердые обычные,26,0.7420176153846154,0.25798238461538464,1.0,0.0,133.8436,75.9213,209.76489999999998,4.0,SUBSTITUTABLE
103309,"ДИКЛОФЕНАК, Лекхим ЧАО (Украина, Киев), супп. ректал. 0,1 г, #10",3170,ДИКЛОФЕНАК,Ректальные системные,8,0.45173012500000004,0.548269875,1.0,0.0,16.2914,23.1107,39.4021,3.25,CRITICAL
108638,"ЭДЕМ, Фармак АО (Украина, Киев), сироп 0,5 мг/мл фл.стекл. с крыш.укуп.-навинч. 60 мл, с дозир. ложкой, #1",40218,ДЕЗЛОРАТАДИН,Пероральные жидкие обычные,14,0.6194432142857142,0.3805567857142857,0.09796307142857143,0.9020369285714286,108.4248,81.3721,189.7971,6.857142857142857,SUBSTITUTABLE
109181,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 100 мг/5 мл фл. 100 мл, с апельсиновым вкусом",3138,ИБУПРОФЕН,Пероральные жидкие обычные,11,0.9224302727272728,0.07756972727272728,0.10578681818181818,0.8942131818181818,818.3262,55.336600000000004,873.6629,10.272727272727273,SUBSTITUTABLE
109182,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 100 мг/5 мл фл. 100 мл, с клубничным вкусом",3138,ИБУПРОФЕН,Пероральные жидкие обычные,16,0.9292711875,0.0707288125,0.090889625,0.909110375,719.9875,46.0386,766.0260000000001,6.3125,SUBSTITUTABLE
110626,"ЭДЕМ, Фармак АО (Украина, Киев), табл. п/о 5 мг блистер, #10",40218,ДЕЗЛОРАТАДИН,Пероральные твердые обычные,25,0.60375556,0.39624444,0.8198867272727273,0.18011327272727273,68.2158,73.0526,141.26839999999999,2.52,SUBSTITUTABLE
110814,"НО-ШПА®, Opella Healthcare International  (Франция), табл. 40 мг контейнер дозирующ., #60",3147,ДРОТАВЕРИН,Пероральные твердые обычные,20,0.6783571,0.3216429,1.0,0.0,105.8941,50.77610000000001,156.6705,4.65,SUBSTITUTABLE
111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",350,АРГИНИН,Парентеральные обычные,30,0.3031948666666667,0.6968051333333333,1.0,0.0,38.9967,238.6474,277.6442,2.6666666666666665,CRITICAL
112612,"ДИКЛОФЕНАК-ЗДОРОВЬЕ УЛЬТРА, Здоровье Группа компаний ООО (Украина, Харьков), гель 50 мг/г туба 50 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",6,0.5679148333333334,0.4320851666666667,1.0,0.0,14.011199999999999,10.6318,24.643,2.1666666666666665,CRITICAL
114335,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 0,75 г блистер, #30",350,АРГИНИН,Пероральные твердые обычные,24,0.2386192083333333,0.7613807916666667,0.8888888888888888,0.1111111111111111,9.3126,74.9763,84.2889,1.5,CRITICAL
114638,"ДИКЛАК® ГЕЛЬ, Sandoz (Швейцария), гель 5 % туба 50 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",28,0.7285388928571429,0.27146110714285715,1.0,0.0,199.35320000000002,47.869,247.2222,3.7857142857142856,SUBSTITUTABLE
121151,"ЗАНИДИП®, Recordati Group  (Италия), табл. п/плен. оболочкой 10 мг блистер, #28",60436,ЛЕРКАНИДИПИН,Пероральные твердые обычные,8,0.5614725,0.43852749999999996,1.0,0.0,24.8154,21.102800000000002,45.9182,9.375,CRITICAL
122431,"НУРОФЕН ЭКСПРЕСС УЛЬТРАКАП, Reckitt Benckiser Healthcare International  (Великобритания), капс. мягкие 200 мг, #10",3138,ИБУПРОФЕН,Пероральные твердые обычные,28,0.8778052857142857,0.12219471428571428,0.8621160714285715,0.13788392857142856,773.4394,74.0041,847.4436,3.3214285714285716,SUBSTITUTABLE
123547,"АЦИК®, Sandoz (Швейцария), табл. 400 мг, #35",3297,АЦИКЛОВИР,Пероральные твердые обычные,1,0.813785,0.186215,1.0,0.0,1.8792,0.43,2.3092,6.0,SUBSTITUTABLE
126295,"ПЕНТАСА, Ferring International Center  (Швейцария), гран. пролонг. действ. 2 г пакетик, #60",3016,МЕСАЛАЗИН,Пероральные твердые длительно действующие,6,0.6844745,0.31552549999999996,0.799651,0.20034900000000003,31.4417,6.4984,37.9402,18.166666666666668,SUBSTITUTABLE
127241,"ДИКЛАК® ID, Sandoz (Швейцария), табл. с модиф. высвоб. 75 мг блистер, #20",3170,ДИКЛОФЕНАК,Пероральные твердые длительно действующие,3,0.891727,0.108273,0.25068833333333335,0.7493116666666667,26.540100000000002,2.45,28.9901,12.333333333333334,SUBSTITUTABLE
127242,"ДИКЛАК® ID, Sandoz (Швейцария), табл. с модиф. высвоб. 75 мг блистер, #100",3170,ДИКЛОФЕНАК,Пероральные твердые длительно действующие,2,0.9966634999999999,0.0033365,0.2154905,0.7845095,15.275599999999999,0.03,15.305599999999998,12.5,SUBSTITUTABLE
127243,"ДИКЛАК® ID, Sandoz (Швейцария), табл. с модиф. высвоб. 150 мг блистер, #20",3170,ДИКЛОФЕНАК,Пероральные твердые длительно действующие,5,0.8117618,0.1882382,0.31506439999999997,0.6849356,97.7657,11.709999999999999,109.4757,14.4,SUBSTITUTABLE
127244,"ДИКЛАК® ID, Sandoz (Швейцария), табл. с модиф. высвоб. 150 мг блистер, #100",3170,ДИКЛОФЕНАК,Пероральные твердые длительно действующие,3,0.9764076666666667,0.023592333333333337,0.5615593333333333,0.4384406666666667,25.3313,0.6200000000000001,25.9513,3.3333333333333335,SUBSTITUTABLE
