EVENT_ID,CLIENT_ID,INN_ID,INN_NAME,DRUGS_ID,DRUGS_NAME,NFC1_ID,NFC_ID,STOCKOUT_START,STOCKOUT_END,STOCKOUT_WEEKS,PRE_START,PRE_END,PRE_WEEKS,PRE_AVG_Q,POST_START,POST_END,POST_WEEKS,POST_STATUS,MARKET_PRE,MARKET_DURING,MARKET_GROWTH,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,SHARE_INTERNAL,SHARE_LOST,SUBSTITUTES_COUNT,SUBSTITUTES_WITH_LIFT,LIFT_SAME_NFC1,LIFT_DIFF_NFC1,SHARE_SAME_NFC1,SHARE_DIFF_NFC1
98911_2733_0063,98911,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-04-15,2024-04-22,2,2024-03-18,2024-04-08,4,0.5,2024-04-29,2024-05-20,4,valid,68.54,28.44,0.41494,1.0,0.0046,1.0046,0.99544,0.00456,2,1,1.0,0.0,1.0,0.0
98911_2733_0064,98911,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-05-20,2024-06-03,3,2024-04-22,2024-05-13,4,0.75,2024-06-10,2024-07-01,4,valid,61.24,43.33,0.707544,1.0,3.7722,4.7722,0.209546,0.790454,2,1,1.0,0.0,1.0,0.0
98911_2733_0065,98911,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-06-17,2024-07-15,5,2024-05-20,2024-06-10,4,0.25,2024-07-22,2024-08-12,4,valid,57.82,97.78,1.69111,2.0,13.8591,15.8591,0.12611,0.87389,2,1,2.0,0.0,1.0,0.0
98911_2733_0066,98911,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-07-29,2024-08-12,3,2024-07-01,2024-07-22,4,0.25,2024-08-19,2024-09-09,4,valid,70.5,45.66,0.64766,0.0,2.9454,2.9454,0.0,1.0,2,0,0.0,0.0,,
98911_2733_0067,98911,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-08-26,2024-09-09,3,2024-07-29,2024-08-19,4,0.25,2024-09-16,2024-10-07,4,valid,54.21,27.09,0.499723,0.0,0.4155,0.4155,0.0,1.0,2,0,0.0,0.0,,
98911_2733_0068,98911,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-09-23,2024-09-30,2,2024-08-26,2024-09-16,4,0.25,2024-10-07,2024-10-28,4,valid,41.71,21.31,0.510909,0.0,2.8268,2.8268,0.0,1.0,2,0,0.0,0.0,,
98911_2733_0069,98911,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-10-28,2024-11-11,3,2024-09-30,2024-10-21,4,1.0,2024-11-18,2024-12-09,4,valid,35.33,34.9,0.987829,0.0,2.0961,2.0961,0.0,1.0,2,0,0.0,0.0,,
98911_2733_0070,98911,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-11-25,2024-12-16,4,2024-10-28,2024-11-18,4,0.5,2024-12-23,2025-01-13,4,valid,44.8,35.2,0.785714,1.0,0.0,1.0,1.0,0.0,2,1,1.0,0.0,1.0,0.0
98911_2733_0072,98911,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-01-27,2025-02-24,5,2024-12-30,2025-01-20,4,1.0,2025-03-03,2025-03-24,4,valid,28.82,36.68,1.272727,6.0,5.1173,11.1173,0.539701,0.460299,3,3,6.0,0.0,1.0,0.0
98911_2733_0073,98911,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-04-07,2025-04-07,1,2025-03-10,2025-03-31,4,1.235,2025-04-14,2025-05-05,4,valid,38.12,2.56,0.067156,0.8657,0.5929,1.4586,0.593491,0.406509,3,1,0.8657,0.0,1.0,0.0
98911_2733_0074,98911,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-05-05,2025-05-05,1,2025-04-07,2025-04-28,4,1.0,2025-05-12,2025-06-02,4,valid,23.3,8.0,0.343348,1.0,0.2601,1.2601,0.793597,0.206403,3,1,1.0,0.0,1.0,0.0
98911_2733_0075,98911,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-05-19,2025-05-19,1,2025-04-21,2025-05-12,4,0.75,2025-05-26,2025-06-16,4,valid,22.95,9.3,0.405229,0.5948,0.0,0.5948,1.0,0.0,3,1,0.5948,0.0,1.0,0.0
98911_2733_0076,98911,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-06-02,2025-06-09,2,2025-05-05,2025-05-26,4,0.75,2025-06-16,2025-07-07,4,valid,28.62,16.93,0.591544,0.0,3.5406,3.5406,0.0,1.0,3,0,0.0,0.0,,
98911_2733_0077,98911,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-06-30,2025-06-30,1,2025-06-02,2025-06-23,4,0.75,2025-07-07,2025-07-28,4,valid,39.64,7.91,0.199546,0.4014,0.0,0.4014,1.0,0.0,3,1,0.4014,0.0,1.0,0.0
98911_2733_0078,98911,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-08-04,2025-08-18,3,2025-07-07,2025-07-28,4,1.25,2025-08-25,2025-09-15,4,valid,33.28,29.97,0.900541,4.0995,5.062,9.1614,0.447469,0.552531,3,3,4.0995,0.0,1.0,0.0
98911_2733_0079,98911,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-09-01,2025-09-15,3,2025-08-04,2025-08-25,4,0.5,2025-09-22,2025-10-13,4,valid,38.04,22.08,0.580442,0.4196,0.0,0.4196,1.0,0.0,3,1,0.4196,0.0,1.0,0.0
98911_2733_0080,98911,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-10-06,2025-10-20,3,2025-09-08,2025-09-29,4,0.5,2025-10-27,2025-11-17,4,valid,26.13,15.5,0.593188,0.0,4.4482,4.4482,0.0,1.0,3,0,0.0,0.0,,
98911_2733_0083,98911,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-03-27,2023-04-03,2,2023-02-27,2023-03-20,4,0.25,2023-04-10,2023-05-01,4,valid,63.83,38.07,0.596428,0.0,4.7924,4.7924,0.0,1.0,2,0,0.0,0.0,,
98911_2733_0084,98911,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-04-17,2023-05-15,5,2023-03-20,2023-04-10,4,0.5,2023-05-22,2023-06-12,4,valid,72.19,66.31,0.918548,1.0515,0.0,1.0515,1.0,0.0,2,1,1.0515,0.0,1.0,0.0
98911_2733_0085,98911,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-05-29,2023-07-17,8,2023-05-01,2023-05-22,4,0.2425,2023-07-24,2023-08-14,4,valid,53.12,159.75,3.007342,0.0,6.0844,6.0844,0.0,1.0,2,0,0.0,0.0,,
98911_2733_0086,98911,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-08-07,2023-08-07,1,2023-07-10,2023-07-31,4,0.5,2023-08-14,2023-09-04,4,valid,47.17,10.69,0.226627,0.0,0.8669,0.8669,0.0,1.0,2,0,0.0,0.0,,
98911_2733_0087,98911,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-08-21,2023-11-06,12,2023-07-24,2023-08-14,4,1.0,2023-11-13,2023-12-04,4,valid,47.45,112.46,2.370074,6.0,3.8194,9.8194,0.611035,0.388965,2,1,6.0,0.0,1.0,0.0
98911_2733_0088,98911,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-11-20,2024-01-08,8,2023-10-23,2023-11-13,4,0.75,2024-01-15,2024-02-05,4,valid,33.37,94.81,2.841175,0.0,16.5177,16.5177,0.0,1.0,2,0,0.0,0.0,,
98911_2733_0089,98911,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-01-22,2024-05-27,19,2023-12-25,2024-01-15,4,0.5,2024-06-03,2024-06-24,4,valid,35.36,287.64,8.134615,3.0,29.2115,32.2115,0.093134,0.906866,2,1,3.0,0.0,1.0,0.0
98911_2733_0090,98911,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-06-10,2024-12-02,26,2024-05-13,2024-06-03,4,0.25,2024-12-09,2024-12-30,4,valid,58.63,329.47,5.619478,8.3805,0.0748,8.4553,0.99115,0.00885,2,2,8.3805,0.0,1.0,0.0
98911_2733_0092,98911,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-12-30,2025-01-27,5,2024-12-02,2024-12-23,4,0.5,2025-02-03,2025-02-24,4,valid,32.86,32.68,0.994522,3.0055,0.0,3.0055,1.0,0.0,3,1,3.0055,0.0,1.0,0.0
98911_2733_0093,98911,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-02-10,2025-02-17,2,2025-01-13,2025-02-03,4,0.25,2025-02-24,2025-03-17,4,valid,31.48,15.29,0.485705,0.5143,1.8843,2.3986,0.214414,0.785586,3,1,0.5143,0.0,1.0,0.0
98911_2733_0094,98911,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-03-03,2025-04-21,8,2025-02-03,2025-02-24,4,0.75,2025-04-28,2025-05-19,4,valid,32.82,65.37,1.991773,9.9565,5.3169,15.2733,0.651885,0.348115,3,2,9.9565,0.0,1.0,0.0
98911_2733_0095,98911,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-05-05,2025-05-12,2,2025-04-07,2025-04-28,4,0.25,2025-05-19,2025-06-09,4,valid,23.3,13.12,0.56309,1.0,1.0369,2.0369,0.49094,0.50906,3,1,1.0,0.0,1.0,0.0
98911_2733_0096,98911,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-05-26,2025-07-28,10,2025-04-28,2025-05-19,4,0.5,2025-08-04,2025-08-25,4,valid,29.25,87.03,2.975385,4.0492,0.0,4.0492,1.0,0.0,3,1,4.0492,0.0,1.0,0.0
98911_2733_0097,98911,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-03-06,2023-04-03,5,2023-02-06,2023-02-27,4,0.4975,2023-04-10,2023-05-01,4,valid,34.41,86.96,2.527172,0.0,9.4914,9.4914,0.0,1.0,0,0,0.0,0.0,,
98911_2733_0100,98911,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-06-26,2023-07-17,4,2023-05-29,2023-06-19,4,0.085,2023-07-24,2023-08-14,4,valid,86.83,72.92,0.839802,0.0,2.4221,2.4221,0.0,1.0,0,0,0.0,0.0,,
98911_2733_0101,98911,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-07-31,2023-08-07,2,2023-07-03,2023-07-24,4,0.25,2023-08-14,2023-09-04,4,valid,61.23,19.61,0.320268,0.0,2.1662,2.1662,0.0,1.0,0,0,0.0,0.0,,
98911_2733_0102,98911,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-08-28,2023-10-09,7,2023-07-31,2023-08-21,4,0.5,2023-10-16,2023-11-06,4,valid,47.99,79.77,1.662221,0.0,0.048,0.048,0.0,1.0,0,0,0.0,0.0,,
98911_2733_0103,98911,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-10-23,2023-11-13,4,2023-09-25,2023-10-16,4,0.1,2023-11-20,2023-12-11,4,valid,32.65,33.37,1.022052,0.0,1.4686,1.4686,0.0,1.0,0,0,0.0,0.0,,
98911_2733_0104,98911,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-12-18,2024-02-26,11,2023-11-20,2023-12-11,4,0.45,2024-03-04,2024-03-25,4,valid,58.88,120.84,2.05231,0.0,3.8012,3.8012,0.0,1.0,0,0,0.0,0.0,,
98911_2733_0105,98911,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2024-03-11,2024-05-27,12,2024-02-12,2024-03-04,4,0.15,2024-06-03,2024-06-24,4,valid,56.47,196.33,3.476713,0.0,2.0951,2.0951,0.0,1.0,0,0,0.0,0.0,,
98911_2733_0106,98911,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2024-06-24,2024-09-09,12,2024-05-27,2024-06-17,4,0.55,2024-09-16,2024-10-07,4,valid,57.36,174.32,3.039052,0.0,3.6184,3.6184,0.0,1.0,0,0,0.0,0.0,,
98911_2733_0108,98911,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2024-10-07,2024-12-09,10,2024-09-09,2024-09-30,4,0.25,2024-12-16,2025-01-06,4,valid,43.51,99.16,2.279016,0.0,2.1665,2.1665,0.0,1.0,0,0,0.0,0.0,,
98911_2733_0111,98911,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-02-24,2025-03-17,4,2025-01-27,2025-02-17,4,0.5,2025-03-24,2025-04-14,4,valid,28.87,42.21,1.462071,0.0,2.3,2.3,0.0,1.0,0,0,0.0,0.0,,
98911_2733_0112,98911,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-03-31,2025-04-07,2,2025-03-03,2025-03-24,4,0.25,2025-04-14,2025-05-05,4,valid,40.62,10.84,0.266864,0.0,1.7918,1.7918,0.0,1.0,0,0,0.0,0.0,,
98911_2733_0113,98911,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-04-21,2025-06-02,7,2025-03-24,2025-04-14,4,0.3,2025-06-09,2025-06-30,4,valid,27.97,46.79,1.672864,0.0,0.571,0.571,0.0,1.0,0,0,0.0,0.0,,
98911_2733_0114,98911,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-06-16,2025-06-16,1,2025-05-19,2025-06-09,4,0.2,2025-06-23,2025-07-14,4,valid,32.43,15.98,0.492754,0.0,0.1732,0.1732,0.0,1.0,0,0,0.0,0.0,,
98911_2733_0115,98911,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-06-30,2025-09-08,11,2025-06-02,2025-06-23,4,0.45,2025-09-15,2025-10-06,4,valid,39.64,94.97,2.395812,0.0,9.4115,9.4115,0.0,1.0,0,0,0.0,0.0,,
98911_2733_0116,98911,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-10-06,2025-10-20,3,2025-09-08,2025-09-29,4,0.5,2025-10-27,2025-11-17,4,valid,26.13,15.5,0.593188,0.0,0.6634,0.6634,0.0,1.0,0,0,0.0,0.0,,
98911_2733_0118,98911,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-04-10,2023-04-10,1,2023-03-13,2023-04-03,4,0.25,2023-04-17,2023-05-08,4,valid,76.85,10.61,0.138061,0.8619,1.5439,2.4058,0.358271,0.641729,2,1,0.8619,0.0,1.0,0.0
98911_2733_0119,98911,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-04-24,2023-05-01,2,2023-03-27,2023-04-17,4,0.5,2023-05-08,2023-05-29,4,valid,61.36,25.49,0.415417,1.3083,2.2234,3.5317,0.370449,0.629551,2,1,1.3083,0.0,1.0,0.0
98911_2733_0120,98911,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-05-15,2023-06-05,4,2023-04-17,2023-05-08,4,0.4925,2023-06-12,2023-07-03,4,valid,47.49,71.99,1.515898,0.97,0.0,0.97,1.0,0.0,2,1,0.97,0.0,1.0,0.0
98911_2733_0121,98911,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-06-19,2023-08-14,9,2023-05-22,2023-06-12,4,0.25,2023-08-21,2023-09-11,4,valid,75.38,145.96,1.936323,5.0042,10.7986,15.8028,0.316663,0.683337,2,2,5.0042,0.0,1.0,0.0
98911_2733_0124,98911,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-10-30,2023-11-06,2,2023-10-02,2023-10-23,4,0.25,2023-11-13,2023-12-04,4,valid,26.79,13.01,0.485629,1.5144,3.3187,4.8331,0.313332,0.686668,2,1,1.5144,0.0,1.0,0.0
98911_2733_0125,98911,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-11-27,2023-12-04,2,2023-10-30,2023-11-20,4,0.5,2023-12-11,2024-01-01,4,valid,37.37,38.88,1.040407,0.0,2.5367,2.5367,0.0,1.0,2,0,0.0,0.0,,
98911_2733_0126,98911,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-12-18,2024-02-19,10,2023-11-20,2023-12-11,4,0.5,2024-02-26,2024-03-18,4,valid,58.88,105.95,1.799423,3.6017,17.9246,21.5264,0.167317,0.832683,2,2,3.6017,0.0,1.0,0.0
