EVENT_ID,CLIENT_ID,INN_ID,INN_NAME,DRUGS_ID,DRUGS_NAME,NFC1_ID,NFC_ID,STOCKOUT_START,STOCKOUT_END,STOCKOUT_WEEKS,PRE_START,PRE_END,PRE_WEEKS,PRE_AVG_Q,POST_START,POST_END,POST_WEEKS,POST_STATUS,MARKET_PRE,MARKET_DURING,MARKET_GROWTH,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,SHARE_INTERNAL,SHARE_LOST,SUBSTITUTES_COUNT,SUBSTITUTES_WITH_LIFT,LIFT_SAME_NFC1,LIFT_DIFF_NFC1,SHARE_SAME_NFC1,SHARE_DIFF_NFC1
28753_2733_0015,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-09-30,2024-11-04,6,2024-09-02,2024-09-23,4,0.25,2024-11-11,2024-12-02,4,valid,12.36,22.62,1.830097,1.0,7.9207,8.9207,0.112099,0.887901,3,1,1.0,0.0,1.0,0.0
28753_2733_0016,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-11-18,2025-02-03,12,2024-10-21,2024-11-11,4,0.25,2025-02-10,2025-03-03,4,valid,18.48,32.9,1.780303,2.0,0.0,2.0,1.0,0.0,2,1,2.0,0.0,1.0,0.0
28753_2733_0017,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-02-17,2025-03-10,4,2025-01-20,2025-02-10,4,0.25,2025-03-17,2025-04-07,4,valid,10.42,9.37,0.899232,1.0,2.1049,3.1049,0.322076,0.677924,2,1,1.0,0.0,1.0,0.0
28753_2733_0018,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-03-24,2025-03-24,1,2025-02-24,2025-03-17,4,0.25,2025-03-31,2025-04-21,4,valid,13.41,7.22,0.538404,0.0,1.0811,1.0811,0.0,1.0,2,0,0.0,0.0,,
28753_2733_0019,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-04-14,2025-05-05,4,2025-03-17,2025-04-07,4,0.75,2025-05-12,2025-06-02,4,valid,16.67,15.69,0.941212,2.09,3.0163,5.1063,0.409301,0.590699,2,1,2.09,0.0,1.0,0.0
28753_2733_0021,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-06-09,2025-07-14,6,2025-05-12,2025-06-02,4,0.75,2025-07-21,2025-08-11,4,valid,19.18,19.08,0.994786,1.0,2.6352,3.6352,0.275092,0.724908,2,1,1.0,0.0,1.0,0.0
28753_2733_0022,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-07-28,2025-08-11,3,2025-06-30,2025-07-21,4,0.25,2025-08-18,2025-09-08,4,valid,13.68,9.75,0.712719,0.5746,0.779,1.3536,0.424484,0.575516,2,2,0.5746,0.0,1.0,0.0
28753_2733_0023,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-08-25,2025-09-01,2,2025-07-28,2025-08-18,4,0.25,2025-09-08,2025-09-29,4,valid,12.91,5.47,0.423703,0.0,0.322,0.322,0.0,1.0,2,0,0.0,0.0,,
28753_2733_0025,28753,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2024-09-23,2025-03-31,28,2024-08-26,2024-09-16,4,0.05,2025-04-07,2025-04-28,4,valid,12.62,89.83,7.118067,0.0,4.0421,4.0421,0.0,1.0,0,0,0.0,0.0,,
28753_2733_0027,28753,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-06-09,2025-09-22,16,2025-05-12,2025-06-02,4,0.1,2025-09-29,2025-10-20,4,valid,19.18,57.47,2.99635,0.0,3.6754,3.6754,0.0,1.0,0,0,0.0,0.0,,
28753_2733_0029,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-04-17,2023-05-08,4,2023-03-20,2023-04-10,4,0.48,2023-05-15,2023-06-05,4,valid,25.46,26.52,1.041634,1.0,0.0,1.0,1.0,0.0,2,1,1.0,0.0,1.0,0.0
28753_2733_0030,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-05-22,2023-06-12,4,2023-04-24,2023-05-15,4,0.2425,2023-06-19,2023-07-10,4,valid,25.81,31.65,1.226269,0.0,1.7288,1.7288,0.0,1.0,2,0,0.0,0.0,,
28753_2733_0032,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-07-24,2023-07-31,2,2023-06-26,2023-07-17,4,0.2225,2023-08-07,2023-08-28,4,valid,23.17,10.75,0.463962,0.0,1.1139,1.1139,0.0,1.0,2,0,0.0,0.0,,
28753_2733_0033,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-09-04,2023-11-13,11,2023-08-07,2023-08-28,4,1.14,2023-11-20,2023-12-11,4,valid,29.63,49.44,1.668579,2.3314,14.51,16.8414,0.138434,0.861566,2,2,2.3314,0.0,1.0,0.0
28753_2733_0034,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-12-11,2024-02-12,10,2023-11-13,2023-12-04,4,0.42,2024-02-19,2024-03-11,4,valid,9.84,29.69,3.017276,0.0,7.5029,7.5029,0.0,1.0,2,0,0.0,0.0,,
28753_2733_0035,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-02-26,2024-04-08,7,2024-01-29,2024-02-19,4,0.25,2024-04-15,2024-05-06,4,valid,12.5,35.46,2.8368,2.0,0.0,2.0,1.0,0.0,2,1,2.0,0.0,1.0,0.0
28753_2733_0036,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-04-22,2025-02-24,45,2024-03-25,2024-04-15,4,0.25,2025-03-03,2025-03-24,4,valid,20.33,180.29,8.868175,14.83,0.0,14.83,1.0,0.0,3,3,14.83,0.0,1.0,0.0
28753_2733_0037,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-03-10,2025-04-21,7,2025-02-10,2025-03-03,4,0.25,2025-04-28,2025-05-19,4,valid,13.22,22.72,1.718608,1.2814,1.0473,2.3287,0.550257,0.449743,2,1,1.2814,0.0,1.0,0.0
28753_2733_0038,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-05-05,2025-07-14,11,2025-04-07,2025-04-28,4,0.5225,2025-07-21,2025-08-11,4,valid,12.99,43.18,3.324095,1.0,6.7958,7.7958,0.128274,0.871726,2,1,1.0,0.0,1.0,0.0
28753_2733_0039,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-07-28,2025-07-28,1,2025-06-30,2025-07-21,4,0.25,2025-08-04,2025-08-25,4,valid,13.68,1.95,0.142544,0.0,0.1039,0.1039,0.0,1.0,2,0,0.0,0.0,,
28753_2733_0041,28753,2733,ТРОКСЕРУТИН,891717,"ТРОКСЕРУТИН, Юнифарма ООО (Украина, Киев), гель 2 % туба 40 г, в пачке, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-01-27,2025-06-30,23,2024-12-30,2025-01-20,4,0.5,2025-07-07,2025-07-28,4,valid,13.27,80.49,6.065561,10.09,7.81,17.9,0.563687,0.436313,2,2,10.09,0.0,1.0,0.0
28753_2733_0042,28753,2733,ТРОКСЕРУТИН,891717,"ТРОКСЕРУТИН, Юнифарма ООО (Украина, Киев), гель 2 % туба 40 г, в пачке, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-08-11,2025-09-01,4,2025-07-14,2025-08-04,4,0.25,2025-09-08,2025-09-29,4,valid,15.32,12.32,0.804178,0.1958,0.74,0.9358,0.209252,0.790748,2,1,0.1958,0.0,1.0,0.0
28753_2757_0044,28753,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-04-10,2023-10-30,30,2023-03-13,2023-04-03,4,0.6475,2023-11-06,2023-11-27,4,valid,5.74,94.38,16.442509,0.0,42.5861,42.5861,0.0,1.0,0,0,0.0,0.0,,
28753_2757_0045,28753,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-11-13,2023-11-27,3,2023-10-16,2023-11-06,4,0.25,2023-12-04,2023-12-25,4,valid,12.6,13.73,1.089683,0.0,1.0897,1.0897,0.0,1.0,0,0,0.0,0.0,,
28753_2757_0046,28753,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-12-18,2024-02-05,8,2023-11-20,2023-12-11,4,0.14,2024-02-12,2024-03-04,4,valid,21.6,25.23,1.168056,0.0,0.6541,0.6541,0.0,1.0,0,0,0.0,0.0,,
28753_2757_0047,28753,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-02-19,2024-04-15,9,2024-01-22,2024-02-12,4,0.25,2024-04-22,2024-05-13,4,valid,14.88,33.21,2.231855,0.0,2.2319,2.2319,0.0,1.0,0,0,0.0,0.0,,
28753_2757_0048,28753,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-04-29,2024-06-17,8,2024-04-01,2024-04-22,4,0.25,2024-06-24,2024-07-15,4,valid,20.49,37.78,1.843826,0.0,1.8438,1.8438,0.0,1.0,0,0,0.0,0.0,,
28753_2757_0049,28753,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-07-01,2025-05-19,47,2024-06-03,2024-06-24,4,0.25,2025-05-26,2025-06-16,4,valid,21.24,227.78,10.724105,0.0,10.7241,10.7241,0.0,1.0,0,0,0.0,0.0,,
28753_2757_0050,28753,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2025-06-02,2025-10-20,21,2025-05-05,2025-05-26,4,0.5,2025-10-27,2025-11-17,4,valid,16.99,82.74,4.869923,0.0,9.7398,9.7398,0.0,1.0,0,0,0.0,0.0,,
28753_2963_0052,28753,2963,НАФТИФИН,329670,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), р-р накожный 1 % фл. 20 мл, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Жидкости,2024-01-29,2024-10-07,37,2024-01-01,2024-01-22,4,0.25,2024-10-14,2024-11-04,4,valid,1.17,49.12,41.982906,2.0,18.45,20.45,0.0978,0.9022,2,1,2.0,0.0,1.0,0.0
28753_2963_0055,28753,2963,НАФТИФИН,631003,"ЭСТЕЗИФИН, Фармак АО (Украина, Киев), р-р накожный 1 % фл. 25 мл, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Жидкости,2024-01-08,2024-06-24,25,2023-12-11,2024-01-01,4,0.25,2024-07-01,2024-07-22,4,valid,1.42,34.22,24.098592,2.0,22.06,24.06,0.083126,0.916874,2,1,2.0,0.0,1.0,0.0
28753_2963_0056,28753,2963,НАФТИФИН,631003,"ЭСТЕЗИФИН, Фармак АО (Украина, Киев), р-р накожный 1 % фл. 25 мл, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Жидкости,2024-07-08,2024-11-11,19,2024-06-10,2024-07-01,4,0.5,2024-11-18,2024-12-09,4,valid,6.25,17.79,2.8464,1.0,0.0,1.0,1.0,0.0,1,1,1.0,0.0,1.0,0.0
28753_350_0655,28753,350,АРГИНИН,51182,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), конц. д/р-ра д/инф. 400 мг/мл амп. 5 мл, в блист. в коробках, #10",Парентеральные обычные,Инфузии,2023-11-20,2024-01-08,8,2023-10-23,2023-11-13,4,0.09,2024-01-15,2024-02-05,4,valid,60.12,71.85,1.19511,4.99,0.3822,5.3722,0.928857,0.071143,2,2,4.99,0.0,1.0,0.0
28753_350_0656,28753,350,АРГИНИН,51182,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), конц. д/р-ра д/инф. 400 мг/мл амп. 5 мл, в блист. в коробках, #10",Парентеральные обычные,Инфузии,2024-01-22,2024-03-11,8,2023-12-25,2024-01-15,4,0.05,2024-03-18,2024-04-08,4,valid,49.03,87.44,1.783398,10.0,1.5796,11.5796,0.863585,0.136415,2,1,10.0,0.0,1.0,0.0
28753_350_0658,28753,350,АРГИНИН,51182,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), конц. д/р-ра д/инф. 400 мг/мл амп. 5 мл, в блист. в коробках, #10",Парентеральные обычные,Инфузии,2024-05-20,2024-09-23,19,2024-04-22,2024-05-13,4,0.075,2024-09-30,2024-10-21,4,valid,47.94,174.64,3.642887,8.12,3.67,11.79,0.688719,0.311281,1,1,8.12,0.0,1.0,0.0
28753_350_0659,28753,350,АРГИНИН,51182,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), конц. д/р-ра д/инф. 400 мг/мл амп. 5 мл, в блист. в коробках, #10",Парентеральные обычные,Инфузии,2024-10-14,2025-07-28,42,2024-09-16,2024-10-07,4,0.29,2025-08-04,2025-08-25,4,valid,41.29,465.13,11.264955,67.87,2.79,70.66,0.960515,0.039485,1,1,67.87,0.0,1.0,0.0
28753_350_0660,28753,350,АРГИНИН,51182,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), конц. д/р-ра д/инф. 400 мг/мл амп. 5 мл, в блист. в коробках, #10",Парентеральные обычные,Инфузии,2025-08-11,2025-09-15,6,2025-07-14,2025-08-04,4,0.05,2025-09-22,2025-10-13,4,valid,38.88,42.14,1.083848,13.2692,0.73,13.9992,0.947854,0.052146,1,1,13.2692,0.0,1.0,0.0
28753_350_0662,28753,350,АРГИНИН,52412,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 0,25 г блистер, #30",Пероральные твердые обычные,Таблетки,2023-09-11,2023-10-23,7,2023-08-14,2023-09-04,4,0.235,2023-10-30,2023-11-20,4,valid,33.18,116.69,3.516878,0.0,1.39,1.39,0.0,1.0,1,0,0.0,0.0,,
28753_350_0663,28753,350,АРГИНИН,52412,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 0,25 г блистер, #30",Пероральные твердые обычные,Таблетки,2024-01-22,2024-03-04,7,2023-12-25,2024-01-15,4,0.505,2024-03-11,2024-04-01,4,valid,49.03,77.82,1.587192,5.33,1.92,7.25,0.735172,0.264828,1,1,5.33,0.0,1.0,0.0
28753_350_0664,28753,350,АРГИНИН,52412,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 0,25 г блистер, #30",Пероральные твердые обычные,Таблетки,2024-03-18,2024-05-20,10,2024-02-19,2024-03-11,4,0.25,2024-05-27,2024-06-17,4,valid,40.33,110.18,2.731961,1.4285,1.44,2.8685,0.497987,0.502013,1,1,1.4285,0.0,1.0,0.0
28753_350_0665,28753,350,АРГИНИН,52412,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 0,25 г блистер, #30",Пероральные твердые обычные,Таблетки,2024-08-26,2024-09-02,2,2024-07-29,2024-08-19,4,0.25,2024-09-09,2024-09-30,4,valid,29.19,10.47,0.358684,0.0,0.69,0.69,0.0,1.0,1,0,0.0,0.0,,
28753_350_0666,28753,350,АРГИНИН,52412,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 0,25 г блистер, #30",Пероральные твердые обычные,Таблетки,2024-09-23,2025-05-05,33,2024-08-26,2024-09-16,4,0.165,2025-05-12,2025-06-02,4,valid,19.34,353.68,18.287487,4.31,0.0,4.31,1.0,0.0,1,1,4.31,0.0,1.0,0.0
28753_350_0667,28753,350,АРГИНИН,52412,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 0,25 г блистер, #30",Пероральные твердые обычные,Таблетки,2025-05-19,2025-08-11,13,2025-04-21,2025-05-12,4,0.0825,2025-08-18,2025-09-08,4,valid,43.72,158.79,3.631976,2.0,0.0,2.0,1.0,0.0,1,1,2.0,0.0,1.0,0.0
28753_350_0668,28753,350,АРГИНИН,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",Парентеральные обычные,Инфузии,2023-08-14,2023-08-21,2,2023-07-17,2023-08-07,4,2.3875,2023-08-28,2023-09-18,4,valid,53.28,17.04,0.31982,0.0,4.8211,4.8211,0.0,1.0,2,0,0.0,0.0,,
28753_350_0669,28753,350,АРГИНИН,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",Парентеральные обычные,Инфузии,2023-09-11,2023-12-04,13,2023-08-14,2023-09-04,4,6.95,2023-12-11,2024-01-01,4,valid,33.18,178.82,5.389391,0.36,107.85,108.21,0.003327,0.996673,3,1,0.36,0.0,1.0,0.0
28753_350_0670,28753,350,АРГИНИН,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",Парентеральные обычные,Инфузии,2023-12-25,2024-05-13,21,2023-11-27,2023-12-18,4,0.4275,2024-05-20,2024-06-10,4,valid,18.62,232.46,12.484425,0.7,128.1554,128.8554,0.005432,0.994568,2,1,0.7,0.0,1.0,0.0
28753_350_0671,28753,350,АРГИНИН,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",Парентеральные обычные,Инфузии,2024-05-27,2024-10-07,20,2024-04-29,2024-05-20,4,2.03,2024-10-14,2024-11-04,4,valid,53.3,183.42,3.441276,0.1276,14.3068,14.4344,0.008841,0.991159,1,1,0.1276,0.0,1.0,0.0
28753_350_0673,28753,350,АРГИНИН,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",Парентеральные обычные,Инфузии,2024-12-02,2024-12-02,1,2024-11-04,2024-11-25,4,0.75,2024-12-09,2024-12-30,4,valid,45.45,9.73,0.214081,0.0,2.4043,2.4043,0.0,1.0,1,0,0.0,0.0,,
28753_350_0674,28753,350,АРГИНИН,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",Парентеральные обычные,Инфузии,2024-12-16,2025-01-13,5,2024-11-18,2024-12-09,4,5.7175,2025-01-20,2025-02-10,4,valid,41.45,54.55,1.316043,0.0,31.12,31.12,0.0,1.0,1,0,0.0,0.0,,
28753_350_0676,28753,350,АРГИНИН,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",Парентеральные обычные,Инфузии,2025-02-24,2025-03-10,3,2025-01-27,2025-02-17,4,1.5,2025-03-17,2025-04-07,4,valid,39.54,15.32,0.387456,0.0,1.7418,1.7418,0.0,1.0,1,0,0.0,0.0,,
28753_350_0677,28753,350,АРГИНИН,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",Парентеральные обычные,Инфузии,2025-03-31,2025-04-14,3,2025-03-03,2025-03-24,4,1.75,2025-04-21,2025-05-12,4,valid,24.53,50.18,2.045658,0.0,26.5719,26.5719,0.0,1.0,1,0,0.0,0.0,,
28753_350_0679,28753,350,АРГИНИН,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",Парентеральные обычные,Инфузии,2025-05-19,2025-05-19,1,2025-04-21,2025-05-12,4,2.25,2025-05-26,2025-06-16,4,valid,43.72,13.9,0.317932,0.0,7.1001,7.1001,0.0,1.0,1,0,0.0,0.0,,
