EVENT_ID,CLIENT_ID,INN_ID,INN_NAME,DRUGS_ID,DRUGS_NAME,NFC1_ID,NFC_ID,STOCKOUT_START,STOCKOUT_END,STOCKOUT_WEEKS,PRE_START,PRE_END,PRE_WEEKS,PRE_AVG_Q,POST_START,POST_END,POST_WEEKS,POST_STATUS,MARKET_PRE,MARKET_DURING,MARKET_GROWTH,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,SHARE_INTERNAL,SHARE_LOST,SUBSTITUTES_COUNT,SUBSTITUTES_WITH_LIFT,LIFT_SAME_NFC1,LIFT_DIFF_NFC1,SHARE_SAME_NFC1,SHARE_DIFF_NFC1
584900_2733_0043,584900,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-03-25,2024-04-29,6,2024-02-26,2024-03-18,4,0.2925,2024-05-06,2024-05-27,4,valid,27.57,55.62,2.01741,1.96,0.6781,2.6381,0.742954,0.257046,2,1,1.96,0.0,1.0,0.0
584900_2733_0045,584900,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-06-17,2024-10-21,19,2024-05-20,2024-06-10,4,0.4825,2024-10-28,2024-11-18,4,valid,34.72,172.68,4.973502,5.18,61.5101,66.6901,0.077673,0.922327,2,2,5.18,0.0,1.0,0.0
584900_2733_0046,584900,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-11-04,2025-01-06,10,2024-10-07,2024-10-28,4,0.095,2025-01-13,2025-02-03,4,valid,29.31,40.79,1.391675,0.0,0.3659,0.3659,0.0,1.0,2,0,0.0,0.0,,
584900_2733_0047,584900,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-01-20,2025-02-10,4,2024-12-23,2025-01-13,4,0.205,2025-02-17,2025-03-10,4,valid,14.49,17.49,1.207039,0.5,3.8006,4.3006,0.116263,0.883737,2,1,0.5,0.0,1.0,0.0
584900_2733_0048,584900,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-02-24,2025-04-14,8,2025-01-27,2025-02-17,4,0.165,2025-04-21,2025-05-12,4,valid,17.75,47.6,2.68169,0.36,0.0,0.36,1.0,0.0,2,1,0.36,0.0,1.0,0.0
584900_2733_0049,584900,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-05-05,2025-05-26,4,2025-04-07,2025-04-28,4,0.4175,2025-06-02,2025-06-23,4,valid,27.0,23.87,0.884074,0.37,9.9671,10.3371,0.035793,0.964207,2,1,0.37,0.0,1.0,0.0
584900_2733_0050,584900,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-06-23,2025-06-30,2,2025-05-26,2025-06-16,4,0.4575,2025-07-07,2025-07-28,4,valid,29.94,15.98,0.533734,0.0,1.4744,1.4744,0.0,1.0,2,0,0.0,0.0,,
584900_2733_0051,584900,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-07-21,2025-09-01,7,2025-06-23,2025-07-14,4,0.36,2025-09-08,2025-09-29,4,valid,32.47,32.74,1.008315,2.23,3.7852,6.0152,0.370726,0.629274,2,1,2.23,0.0,1.0,0.0
584900_2733_0052,584900,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-09-15,2025-09-15,1,2025-08-18,2025-09-08,4,0.08,2025-09-22,2025-10-13,4,valid,24.04,1.0,0.041597,0.0,0.4068,0.4068,0.0,1.0,0,0,0.0,0.0,,
584900_2733_0056,584900,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-05-22,2023-09-25,19,2023-04-24,2023-05-15,4,0.195,2023-10-02,2023-10-23,4,valid,37.43,187.94,5.021106,5.36,23.6854,29.0454,0.184539,0.815461,3,3,5.36,0.0,1.0,0.0
584900_2733_0057,584900,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-10-09,2024-01-22,16,2023-09-11,2023-10-02,4,0.1575,2024-01-29,2024-02-19,4,valid,22.15,110.3,4.979684,1.24,1.7542,2.9942,0.414134,0.585866,2,1,1.24,0.0,1.0,0.0
584900_2733_0058,584900,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-02-05,2024-06-17,20,2024-01-08,2024-01-29,4,0.24,2024-06-24,2024-07-15,4,valid,28.3,161.82,5.718021,2.63,0.0,2.63,1.0,0.0,2,1,2.63,0.0,1.0,0.0
584900_2733_0059,584900,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-07-08,2024-09-30,13,2024-06-10,2024-07-01,4,0.6175,2024-10-07,2024-10-28,4,valid,35.82,123.8,3.45617,0.0,4.4668,4.4668,0.0,1.0,2,0,0.0,0.0,,
584900_2733_0060,584900,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-10-14,2025-03-10,22,2024-09-16,2024-10-07,4,0.13,2025-03-17,2025-04-07,4,valid,28.4,107.71,3.792606,2.36,8.5516,10.9116,0.216283,0.783717,2,2,2.36,0.0,1.0,0.0
584900_2733_0061,584900,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-03-24,2025-07-14,17,2025-02-24,2025-03-17,4,0.09,2025-07-21,2025-08-11,4,valid,19.84,124.79,6.289819,5.7,0.0,5.7,1.0,0.0,2,2,5.7,0.0,1.0,0.0
584900_2733_0064,584900,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-04-17,2023-07-31,16,2023-03-20,2023-04-10,4,0.11,2023-08-07,2023-08-28,4,valid,62.4,182.67,2.927404,0.77,5.7034,6.4734,0.118948,0.881052,1,1,0.77,0.0,1.0,0.0
584900_2733_0067,584900,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-12-25,2024-02-05,7,2023-11-27,2023-12-18,4,0.1075,2024-02-12,2024-03-04,4,valid,22.8,53.29,2.337281,0.0,1.8256,1.8256,0.0,1.0,1,0,0.0,0.0,,
584900_2733_0068,584900,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2024-02-19,2024-05-27,15,2024-01-22,2024-02-12,4,0.105,2024-06-03,2024-06-24,4,valid,25.45,127.74,5.019253,0.8,0.0,0.8,1.0,0.0,1,1,0.8,0.0,1.0,0.0
584900_2733_0071,584900,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-02-13,2023-03-27,7,2023-01-16,2023-02-06,4,0.14,2023-04-03,2023-04-24,4,valid,21.79,76.81,3.525011,0.94,2.8102,3.7502,0.250654,0.749346,3,2,0.94,0.0,1.0,0.0
584900_2733_0072,584900,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-04-10,2023-05-15,6,2023-03-13,2023-04-03,4,0.0575,2023-05-22,2023-06-12,4,valid,58.6,59.03,1.007338,1.058,5.6052,6.6632,0.158785,0.841215,3,1,1.058,0.0,1.0,0.0
584900_2733_0073,584900,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-05-29,2023-06-12,3,2023-05-01,2023-05-22,4,0.075,2023-06-19,2023-07-10,4,valid,40.33,40.84,1.012646,0.53,0.0,0.53,1.0,0.0,3,1,0.53,0.0,1.0,0.0
584900_2733_0074,584900,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-06-26,2023-07-31,6,2023-05-29,2023-06-19,4,0.1225,2023-08-07,2023-08-28,4,valid,56.22,72.22,1.284596,0.0,2.1228,2.1228,0.0,1.0,3,0,0.0,0.0,,
584900_2733_0075,584900,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-08-21,2023-12-11,17,2023-07-24,2023-08-14,4,0.195,2023-12-18,2024-01-08,4,valid,28.85,114.25,3.960139,6.63,39.211,45.841,0.14463,0.85537,2,2,6.63,0.0,1.0,0.0
584900_2733_0076,584900,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-12-25,2023-12-25,1,2023-11-27,2023-12-18,4,0.2,2024-01-01,2024-01-22,4,valid,22.8,7.76,0.340351,0.0,2.7161,2.7161,0.0,1.0,2,0,0.0,0.0,,
584900_2733_0077,584900,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-01-08,2024-04-08,14,2023-12-11,2024-01-01,4,0.31,2024-04-15,2024-05-06,4,valid,30.92,97.95,3.167853,1.9859,0.0,1.9859,1.0,0.0,2,2,1.9859,0.0,1.0,0.0
584900_2733_0078,584900,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-04-22,2024-04-22,1,2024-03-25,2024-04-15,4,0.1825,2024-04-29,2024-05-20,4,valid,34.34,10.36,0.301689,0.0,1.3923,1.3923,0.0,1.0,2,0,0.0,0.0,,
584900_2733_0079,584900,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-05-06,2024-05-06,1,2024-04-08,2024-04-29,4,0.49,2024-05-13,2024-06-03,4,valid,34.98,9.31,0.266152,0.8,0.6037,1.4037,0.569924,0.430076,2,1,0.8,0.0,1.0,0.0
584900_2733_0080,584900,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-05-20,2024-06-24,6,2024-04-22,2024-05-13,4,0.475,2024-07-01,2024-07-22,4,valid,42.41,57.72,1.361,2.2512,6.1162,8.3674,0.269043,0.730957,2,2,2.2512,0.0,1.0,0.0
584900_2733_0082,584900,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-08-26,2025-01-27,23,2024-07-29,2024-08-19,4,0.2725,2025-02-03,2025-02-24,4,valid,40.08,140.91,3.515719,1.72,7.3042,9.0242,0.190599,0.809401,2,2,1.72,0.0,1.0,0.0
584900_2733_0083,584900,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-02-10,2025-05-19,15,2025-01-13,2025-02-03,4,0.125,2025-05-26,2025-06-16,4,valid,16.76,92.14,5.497613,0.36,8.8572,9.2172,0.039057,0.960943,2,1,0.36,0.0,1.0,0.0
584900_2733_0084,584900,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-06-02,2025-06-02,1,2025-05-05,2025-05-26,4,0.0925,2025-06-09,2025-06-30,4,valid,23.87,10.11,0.423544,0.26,0.0,0.26,1.0,0.0,2,1,0.26,0.0,1.0,0.0
584900_2757_0086,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-02-27,2023-02-27,1,2023-01-30,2023-02-20,4,0.3525,2023-03-06,2023-03-27,4,valid,27.04,4.37,0.161612,0.0,0.2279,0.2279,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0087,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-03-13,2023-03-20,2,2023-02-13,2023-03-06,4,0.27,2023-03-27,2023-04-17,4,valid,24.82,11.7,0.471394,0.0,0.5091,0.5091,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0088,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-04-24,2023-06-05,7,2023-03-27,2023-04-17,4,0.3625,2023-06-12,2023-07-03,4,valid,20.7,68.58,3.313043,0.0,4.8039,4.8039,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0089,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-07-03,2023-08-21,8,2023-06-05,2023-06-26,4,0.45,2023-08-28,2023-09-18,4,valid,31.86,55.33,1.73666,0.0,3.126,3.126,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0090,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-09-04,2023-09-11,2,2023-08-07,2023-08-28,4,0.175,2023-09-18,2023-10-09,4,valid,35.78,17.2,0.480715,0.0,0.3365,0.3365,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0091,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-09-25,2023-11-06,7,2023-08-28,2023-09-18,4,0.3125,2023-11-13,2023-12-04,4,valid,37.14,61.74,1.662359,0.0,2.0779,2.0779,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0092,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-12-11,2024-01-08,5,2023-11-13,2023-12-04,4,0.47,2024-01-15,2024-02-05,4,valid,36.0,36.46,1.012778,0.0,1.904,1.904,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0093,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-01-22,2024-02-19,5,2023-12-25,2024-01-15,4,0.1075,2024-02-26,2024-03-18,4,valid,25.22,40.73,1.614988,0.0,0.6944,0.6944,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0094,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-03-04,2024-03-04,1,2024-02-05,2024-02-26,4,0.15,2024-03-11,2024-04-01,4,valid,35.1,7.9,0.225071,0.0,0.135,0.135,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0095,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-04-01,2024-04-01,1,2024-03-04,2024-03-25,4,0.715,2024-04-08,2024-04-29,4,valid,34.08,5.82,0.170775,0.0,0.4884,0.4884,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0096,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-04-22,2024-05-13,4,2024-03-25,2024-04-15,4,1.1875,2024-05-20,2024-06-10,4,valid,29.8,43.91,1.47349,0.0,6.9991,6.9991,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0097,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-07-01,2024-07-01,1,2024-06-03,2024-06-24,4,1.0375,2024-07-08,2024-07-29,4,valid,37.26,4.11,0.110306,0.0,0.4578,0.4578,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0098,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-07-15,2024-07-15,1,2024-06-17,2024-07-08,4,0.5475,2024-07-22,2024-08-12,4,valid,30.17,8.84,0.293006,0.0,0.6417,0.6417,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0099,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-08-05,2024-08-12,2,2024-07-08,2024-07-29,4,0.695,2024-08-19,2024-09-09,4,valid,42.49,10.18,0.239586,0.0,0.666,0.666,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0100,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-08-26,2024-09-16,4,2024-07-29,2024-08-19,4,0.505,2024-09-23,2024-10-14,4,valid,32.06,24.7,0.77043,0.0,1.5563,1.5563,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0101,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-10-07,2024-10-07,1,2024-09-09,2024-09-30,4,0.2775,2024-10-14,2024-11-04,4,valid,24.39,13.38,0.548585,0.0,0.6089,0.6089,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0102,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-11-04,2024-11-11,2,2024-10-07,2024-10-28,4,0.295,2024-11-18,2024-12-09,4,valid,29.76,25.0,0.840054,0.0,0.9913,0.9913,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0103,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-11-25,2024-11-25,1,2024-10-28,2024-11-18,4,0.295,2024-12-02,2024-12-23,4,valid,38.47,5.93,0.154146,0.0,0.1819,0.1819,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0104,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-12-09,2024-12-16,2,2024-11-11,2024-12-02,4,0.7825,2024-12-23,2025-01-13,4,valid,30.83,35.8,1.161207,0.0,3.6346,3.6346,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0105,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-12-30,2025-02-03,6,2024-12-02,2024-12-23,4,0.815,2025-02-10,2025-03-03,4,valid,50.33,44.03,0.874826,0.0,2.8519,2.8519,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0106,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2025-02-17,2025-05-05,12,2025-01-20,2025-02-10,4,0.07,2025-05-12,2025-06-02,4,valid,37.35,83.83,2.244444,0.0,0.6284,0.6284,0.0,1.0,0,0,0.0,0.0,,
584900_2757_0107,584900,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2025-05-26,2025-06-16,4,2025-04-28,2025-05-19,4,0.25,2025-06-23,2025-07-14,4,valid,30.37,23.74,0.781692,0.0,0.7817,0.7817,0.0,1.0,0,0,0.0,0.0,,
