DRUGS_ID,DRUGS_NAME,INN_ID,INN_NAME,NFC1_ID,EVENTS_COUNT,SHARE_INTERNAL,SHARE_LOST,SHARE_SAME_NFC1,SHARE_DIFF_NFC1,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,AVG_STOCKOUT_WEEKS,CLASSIFICATION
8609,"ЛИОТОН® 1000 ГЕЛЬ, Berlin-Chemie  (Германия), гель туба 50 г, #1",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",28,0.43852367857142854,0.5614763214285714,1.0,0.0,53.8348,71.60000000000001,125.43469999999999,1.7857142857142858,CRITICAL
10918,"НАКЛОФЕН ДУО, KRKA d.d. Novo Mesto  (Словения), капс. 75 мг блистер, #20",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,24,0.8155321666666667,0.1844678333333333,0.7864267916666666,0.21357320833333335,281.199,61.4292,342.6283,4.333333333333333,SUBSTITUTABLE
12028,"ВОЛЬТАРЕН ЭМУЛЬГЕЛЬ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 1 % туба 50 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",17,0.7911464117647059,0.20885358823529412,1.0,0.0,289.11220000000003,74.5289,363.6411,5.823529411764706,SUBSTITUTABLE
12399,"САЛОФАЛЬК, Alpen Pharma AG   (Швейцария), сусп. ректал. 4 г клизма 60 мл, #7",3016,МЕСАЛАЗИН,Ректальные системные,8,0.46537887499999997,0.534621125,1.0,0.0,9.25,12.467,21.717,8.75,CRITICAL
13644,"ВОЛЬТАРЕН®, Novartis Pharma (Швейцария), табл. гастрорезист. 25 мг блистер, #30",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,2,0.9799085000000001,0.020091499999999998,0.8224175,0.1775825,75.72659999999999,1.34,77.0666,17.5,SUBSTITUTABLE
17794,"БЕРОДУАЛ®, Boehringer Ingelheim  (Германия), р-р д/инг. фл. с капельницей 20 мл, #1",106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,Для введения в легкие,31,0.3464665806451613,0.6535334193548388,1.0,0.0,49.4883,85.7991,135.28730000000002,2.3870967741935485,CRITICAL
21184,"ВОЛЬТАРЕН ЭМУЛЬГЕЛЬ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 1 % туба 20 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",7,0.8099171428571428,0.19008285714285716,1.0,0.0,49.437200000000004,10.5516,59.9889,2.7142857142857144,SUBSTITUTABLE
24282,"ТРОКСЕГЕЛЬ®, Корпорация Артериум  (Украина, Киев), гель 2 % туба 40 г, #1",2733,ТРОКСЕРУТИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",3,0.7205326666666667,0.27946733333333335,1.0,0.0,25.674300000000002,5.2,30.8743,29.0,SUBSTITUTABLE
25464,"ДИКЛОФЕНАК, Красная звезда ОАО (Украина, Харьков), табл. 0,05 г блистер, в пачке, #30",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,25,0.77331108,0.22668892,0.68191356,0.31808644,183.8396,62.400400000000005,246.24009999999998,2.68,SUBSTITUTABLE
25511,"АЛМИРАЛ, Medochemie (Кипр), р-р д/ин. 75 мг амп. 3 мл, #10",3170,ДИКЛОФЕНАК,Парентеральные обычные,2,0.986866,0.013134,1.0,0.0,78.66,1.08,79.74000000000001,25.0,SUBSTITUTABLE
27403,"ДИКЛОФЕНАК-ЗДОРОВЬЕ, Здоровье Группа компаний ООО (Украина, Харьков), гель 1 % туба 50 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",1,0.925367,0.074633,1.0,0.0,16.1186,1.3,17.4186,9.0,SUBSTITUTABLE
27414,"ДИКЛОФЕНАК НАТРИЯ, Монфарм ПАО (Украина, Монастырище), супп. ректал. 0,05 г стрип, #10",3170,ДИКЛОФЕНАК,Ректальные системные,11,0.6885880000000001,0.311412,1.0,0.0,112.2841,52.5364,164.8204,10.727272727272727,SUBSTITUTABLE
28888,"КЛАРИТИН®, Bayer Consumer Health  (Швейцария), табл. 10 мг, #10",3030,ЛОРАТАДИН,Пероральные твердые обычные,23,0.32116747826086955,0.6788325217391304,0.8173074,0.1826926,69.1524,66.4142,135.5668,3.1739130434782608,CRITICAL
29400,"ДИКЛОБЕРЛ® 100, Berlin-Chemie  (Германия), супп. 100 мг, #10",3170,ДИКЛОФЕНАК,Ректальные системные,20,0.48183980000000004,0.5181602,1.0,0.0,43.1876,58.5486,101.7362,1.5,CRITICAL
29401,"ДИКЛОБЕРЛ® 50, Berlin-Chemie  (Германия), супп. 50 мг блистер, #10",3170,ДИКЛОФЕНАК,Ректальные системные,31,0.528093064516129,0.47190693548387097,1.0,0.0,68.4081,93.00659999999999,161.4147,2.3225806451612905,CRITICAL
29404,"ДИКЛОБЕРЛ® РЕТАРД, Berlin-Chemie  (Германия), капс. тверд. пролонг. дейст. 100 мг, #20",3170,ДИКЛОФЕНАК,Пероральные твердые длительно действующие,20,0.71517615,0.28482385,0.20820604999999998,0.79179395,90.4892,40.2474,130.7366,1.55,SUBSTITUTABLE
30976,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 20 г, #1",3138,ИБУПРОФЕН,"Местно действующие, дерматологические, антигеморроидальные, наружные",15,0.5869708666666666,0.41302913333333335,1.0,0.0,46.1024,25.6915,71.794,5.066666666666666,CRITICAL
31673,"НО-Х-ША®, Лекхим ЧАО (Украина, Киев), супп. ректал. 0,04 г блистер, #10",3147,ДРОТАВЕРИН,Ректальные системные,6,0.0,1.0,,,0.0,9.0,9.0,15.0,CRITICAL
31880,"ДИКЛОФЕНАК-ДАРНИЦА, Дарница ЧАО (Украина, Киев), р-р д/ин. 25 мг/мл амп. 3 мл, контурн. ячейк. уп., пачка, #5",3170,ДИКЛОФЕНАК,Парентеральные обычные,11,0.6799644545454545,0.32003554545454543,1.0,0.0,69.3203,11.5516,80.8719,6.545454545454546,SUBSTITUTABLE
31881,"ДИКЛОФЕНАК-ДАРНИЦА, Дарница ЧАО (Украина, Киев), р-р д/ин. 25 мг/мл амп. 3 мл, контурн. ячейк. уп., пачка, #10",3170,ДИКЛОФЕНАК,Парентеральные обычные,23,0.6263104347826086,0.37368956521739133,1.0,0.0,89.1069,66.809,155.9158,2.9130434782608696,SUBSTITUTABLE
31886,"ТРОКСЕРУТИН, Красная звезда ОАО (Украина, Харьков), гель 20 мг/г туба 35 г, в пачке, #1",2733,ТРОКСЕРУТИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",2,0.8731070000000001,0.126893,1.0,0.0,14.2034,1.58,15.7834,5.5,SUBSTITUTABLE
32346,"АЦИКЛОВИР 400 СТАДА®, Stada  (Германия), табл. 400 мг блистер, #35",3297,АЦИКЛОВИР,Пероральные твердые обычные,25,0.65744192,0.34255808000000004,1.0,0.0,116.9488,60.0309,176.9799,2.84,SUBSTITUTABLE
32347,"АЦИКЛОВИР 200 СТАДА®, Stada  (Германия), табл. 200 мг блистер, #25",3297,АЦИКЛОВИР,Пероральные твердые обычные,8,0.752937125,0.24706287500000002,1.0,0.0,272.2615,26.448700000000002,298.7101,15.5,SUBSTITUTABLE
32493,"ЛИОТОН® 1000 ГЕЛЬ, Berlin-Chemie  (Германия), гель туба 30 г, #1",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",34,0.5599654117647058,0.4400345882352941,1.0,0.0,79.4619,95.68169999999999,175.1438,2.5,CRITICAL
32929,"САЛОФАЛЬК, Alpen Pharma AG   (Швейцария), супп. ректал. 500 мг стрип, #10",3016,МЕСАЛАЗИН,Ректальные системные,2,0.1537635,0.8462365000000001,1.0,0.0,2.56,6.1078,8.6678,3.5,CRITICAL
33089,"САЛОФАЛЬК, Alpen Pharma AG   (Швейцария), табл. п/о кишечно-раств. 500 мг блистер, #100",3016,МЕСАЛАЗИН,Пероральные твердые обычные,7,0.3439758571428571,0.6560241428571428,0.3579818,0.6420182000000001,9.2066,29.319599999999998,38.526199999999996,14.428571428571429,CRITICAL
33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",2757,ТОБРАМИЦИН,Офтальмологические,25,0.0,1.0,,,0.0,76.865,76.865,1.28,CRITICAL
33762,"ГЕПАТРОМБИН, Stada  (Германия), гель 50000 МЕ/100 г туба 40 г, #1",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",25,0.52700132,0.47299868000000006,1.0,0.0,68.9208,81.919,150.8396,3.16,CRITICAL
33763,"ГЕПАТРОМБИН, Stada  (Германия), крем 50000 МЕ/100 г туба 40 г, #1",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",9,0.6339518888888889,0.3660481111111111,1.0,0.0,38.9433,17.45,56.3935,9.777777777777779,SUBSTITUTABLE
36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1",2733,ТРОКСЕРУТИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",15,0.4650808,0.5349191999999999,1.0,0.0,50.9579,42.3577,93.3155,4.666666666666667,CRITICAL
36782,"НАТРИЯ ДИКЛОФЕНАК-КВ, Киевский витаминный завод АО (Украина, Киев), капс. тверд. 25 мг блистер, #30",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,26,0.7701574999999999,0.2298425,0.6799565,0.3200435,251.2896,79.5463,330.8361,3.6538461538461537,SUBSTITUTABLE
36994,"ГЕПАРИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 600 ЕД/г туба 30 г",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",16,0.5405104374999999,0.4594895625,1.0,0.0,74.0674,55.82,129.8873,5.125,CRITICAL
38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,Для введения в легкие,26,0.2200613846153846,0.7799386153846153,1.0,0.0,23.9284,79.1772,103.1057,1.9230769230769231,CRITICAL
38173,"ДИКЛОФЕНАК НАТРИЯ, Лубныфарм АО (Украина, Лубны), р-р д/ин. 2,5 % амп. 3 мл, блистер в пачке, #10",3170,ДИКЛОФЕНАК,Парентеральные обычные,1,0.57094,0.42906,1.0,0.0,1.8629,1.4,3.2629,1.0,CRITICAL
38325,"ЛОРАТАДИН, Фармак АО (Украина, Киев), табл. 0,01 г блистер, #20",3030,ЛОРАТАДИН,Пероральные твердые обычные,3,0.3333333333333333,0.6666666666666666,0.906312,0.093688,10.6737,8.324300000000001,18.998,4.333333333333333,CRITICAL
40041,"ЭРИУС®, Bayer Consumer Health  (Швейцария), табл. п/плен. оболочкой 5 мг блистер, #10",40218,ДЕЗЛОРАТАДИН,Пероральные твердые обычные,15,0.5940561333333334,0.40594386666666665,0.6749335333333334,0.32506646666666666,155.6403,62.671600000000005,218.3117,5.533333333333333,CRITICAL
41398,"ДРОТАВЕРИН, Корпорация Артериум  (Украина, Киев), табл. 40 мг блистер, #30",3147,ДРОТАВЕРИН,Пероральные твердые обычные,31,0.656396935483871,0.34360306451612904,1.0,0.0,162.6296,62.7846,225.41410000000002,2.5161290322580645,SUBSTITUTABLE
41633,"ИБУПРОМ, Дельта Медикел ООО (Украина, Вишневое), табл. п/о 200 мг блистер, #10",3138,ИБУПРОФЕН,Пероральные твердые обычные,21,0.9251699047619046,0.07483009523809524,0.7642070952380953,0.23579290476190476,1075.7014,59.5021,1135.2036,4.857142857142857,SUBSTITUTABLE
44761,"ИБУПРОФЕН, Лекхим ЧАО (Украина, Киев), табл. п/о 200 мг блистер, #50",3138,ИБУПРОФЕН,Пероральные твердые обычные,6,0.8875468333333334,0.11245316666666666,0.7635155,0.2364845,95.2812,11.9535,107.2347,2.8333333333333335,SUBSTITUTABLE
47005,"ДРОТАВЕРИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. 40 мг контурн. ячейк. уп., #20",3147,ДРОТАВЕРИН,Пероральные твердые обычные,19,0.5441877894736842,0.4558122105263158,1.0,0.0,84.4636,84.0022,168.466,2.526315789473684,CRITICAL
47575,"ГЕВИРАН, Polpharma (Польша), табл. п/плен. оболочкой 400 мг блистер, #30",3297,АЦИКЛОВИР,Пероральные твердые обычные,2,0.9111075,0.0888925,1.0,0.0,59.8041,5.0,64.8041,32.5,SUBSTITUTABLE
49724,"ЭРИУС®, Bayer Consumer Health  (Швейцария), сироп 0,5 мг/мл фл. 60 мл, #1",40218,ДЕЗЛОРАТАДИН,Пероральные жидкие обычные,31,0.6556613870967742,0.3443386129032258,0.19094163333333333,0.8090583666666668,181.3757,103.629,285.0053,2.935483870967742,SUBSTITUTABLE
50178,"ДИКЛОФЕНАК-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. п/о кишечно-раств. 25 мг контурн. ячейк. уп., #30",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,19,0.7325835263157895,0.2674164736842105,0.665224052631579,0.3347759473684211,212.6884,109.2539,321.94259999999997,4.421052631578948,SUBSTITUTABLE
50922,"ЛОРАТАДИН-СТОМА, Ananta Medicare  (Индия), табл. 10 мг блистер, #10",3030,ЛОРАТАДИН,Пероральные твердые обычные,2,0.5149695000000001,0.4850305,0.5,0.5,14.6211,6.970000000000001,21.591099999999997,5.0,CRITICAL
51182,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), конц. д/р-ра д/инф. 400 мг/мл амп. 5 мл, в блист. в коробках, #10",350,АРГИНИН,Парентеральные обычные,15,0.6662754666666667,0.33372453333333335,1.0,0.0,198.5781,22.642,221.22,7.333333333333333,SUBSTITUTABLE
55120,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #10",2969,НАПРОКСЕН,Пероральные твердые обычные,22,0.5885578181818182,0.4114421818181819,1.0,0.0,96.261,108.8128,205.0737,4.909090909090909,CRITICAL
55121,"НАЛГЕЗИН ФОРТЕ, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 550 мг, #10",2969,НАПРОКСЕН,Пероральные твердые обычные,21,0.6823725714285714,0.31762742857142856,1.0,0.0,99.19800000000001,50.7928,149.9908,4.333333333333333,SUBSTITUTABLE
56161,"ДРОТАВЕРИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), р-р д/ин. 20 мг/мл амп. 2 мл, контурн. ячейк. уп., пачка, #5",3147,ДРОТАВЕРИН,Парентеральные обычные,3,0.21584433333333333,0.7841556666666666,1.0,0.0,9.9851,16.23,26.2151,29.333333333333332,CRITICAL
59335,"ВОЛЬТАРЕН®, Novartis Pharma (Швейцария), супп. 100 мг стрип, #5",3170,ДИКЛОФЕНАК,Ректальные системные,3,0.6857159999999999,0.314284,1.0,0.0,11.8396,5.82,17.6596,15.333333333333334,SUBSTITUTABLE
60260,"ЛЕРКАМЕН® 10, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 10 мг, #28",60436,ЛЕРКАНИДИПИН,Пероральные твердые обычные,23,0.5845254782608695,0.4154745217391304,1.0,0.0,59.5438,38.9625,98.5062,2.4782608695652173,CRITICAL
62632,"ОРТОФЕН, Sopharma (Болгария), табл. п/о кишечно-раств. 0,025 г блистер, #30",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,22,0.7782588181818183,0.22174118181818184,0.6321426818181819,0.36785731818181816,201.8565,54.6455,256.5021,3.8636363636363638,SUBSTITUTABLE
63511,"ИБУПРОМ МАКС, Дельта Медикел ООО (Украина, Вишневое), табл. п/о 400 мг блистер, #12",3138,ИБУПРОФЕН,Пероральные твердые обычные,11,0.9128345454545456,0.08716545454545455,0.7439600909090909,0.25603990909090907,291.3433,18.0785,309.4216,3.3636363636363638,SUBSTITUTABLE
63512,"ИБУПРОМ МАКС, Дельта Медикел ООО (Украина, Вишневое), табл. п/о 400 мг блистер, #24",3138,ИБУПРОФЕН,Пероральные твердые обычные,14,0.9312269285714285,0.06877307142857143,0.7595826428571428,0.24041735714285714,400.4929,31.634700000000002,432.12739999999997,3.5,SUBSTITUTABLE
73433,"ГЕРПЕВИР®, Корпорация Артериум  (Украина, Киев), табл. 400 мг блистер, #10",3297,АЦИКЛОВИР,Пероральные твердые обычные,20,0.4908946,0.5091053999999999,1.0,0.0,46.4298,67.0408,113.4706,1.45,CRITICAL
73434,"ГЕРПЕВИР®, Корпорация Артериум  (Украина, Киев), табл. 200 мг блистер, #20",3297,АЦИКЛОВИР,Пероральные твердые обычные,31,0.7097845161290323,0.29021548387096774,1.0,0.0,128.67,45.3454,174.0154,2.3225806451612905,SUBSTITUTABLE
73965,"ДИКЛО-Ф, Sentiss Pharma  (Индия), кап. глаз. 0,1 % фл.-капельн. 5 мл, #1",3170,ДИКЛОФЕНАК,Офтальмологические,3,0.4166666666666667,0.5833333333333334,1.0,0.0,3.0,5.0,8.0,8.666666666666666,CRITICAL
74436,"ГЕРПЕВИР®, Корпорация Артериум  (Украина, Киев), мазь 25 мг/г туба 5 г",3297,АЦИКЛОВИР,"Местно действующие, дерматологические, антигеморроидальные, наружные",24,0.5877960416666667,0.4122039583333333,1.0,0.0,82.1896,73.0107,155.2005,1.7916666666666667,CRITICAL
74437,"ГЕРПЕВИР®, Корпорация Артериум  (Украина, Киев), мазь 25 мг/г туба 15 г",3297,АЦИКЛОВИР,"Местно действующие, дерматологические, антигеморроидальные, наружные",22,0.7031349090909091,0.2968650909090909,1.0,0.0,171.6892,63.4214,235.11069999999998,3.590909090909091,SUBSTITUTABLE
75148,"ОЛФЕН®-100 СР ДЕПОКАПС, Teva (Израиль), капс. пролонг. дейст. 100 мг, #20",3170,ДИКЛОФЕНАК,Пероральные твердые длительно действующие,27,0.845173111111111,0.15482688888888888,0.2048742222222222,0.7951257777777777,290.6859,50.418,341.1039,3.4074074074074074,SUBSTITUTABLE
77795,"ЗОВИРАКС, GlaxoSmithKline (Великобритания), табл. 200 мг блистер, #25",3297,АЦИКЛОВИР,Пероральные твердые обычные,6,0.6819518333333333,0.31804816666666663,1.0,0.0,137.0747,32.774300000000004,169.849,14.5,SUBSTITUTABLE
78935,"ЛЕРКАМЕН® 20, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 20 мг блистер, #28",60436,ЛЕРКАНИДИПИН,Пероральные твердые обычные,9,0.8213797777777778,0.17862022222222224,1.0,0.0,60.5431,8.49,69.0331,4.555555555555555,SUBSTITUTABLE
78985,"САЛОФАЛЬК, Alpen Pharma AG   (Швейцария), гран. гастрорезист. пролонг. 1000 мг пакетик ""Грану-Стикс"", #50",3016,МЕСАЛАЗИН,Пероральные твердые длительно действующие,15,0.17204746666666668,0.8279525333333333,0.35,0.65,10.2399,18.7515,28.991400000000002,4.866666666666666,CRITICAL
82447,"ИМЕТ®, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 400 мг, #10",3138,ИБУПРОФЕН,Пероральные твердые обычные,24,0.855448875,0.144551125,0.8007426249999999,0.199257375,480.6793,116.16760000000001,596.8466,1.5833333333333333,SUBSTITUTABLE
82448,"ИМЕТ®, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 400 мг, #20",3138,ИБУПРОФЕН,Пероральные твердые обычные,33,0.7950444545454546,0.20495554545454545,0.7663769696969697,0.2336230303030303,498.1285,106.9643,605.093,1.1515151515151516,SUBSTITUTABLE
86054,"ПЕНТАСА, Ferring International Center  (Швейцария), табл. пролонг. дейст. 500 мг, #50",3016,МЕСАЛАЗИН,Пероральные твердые длительно действующие,5,0.195941,0.804059,0.41957375,0.58042625,13.1147,36.1539,49.2686,19.8,CRITICAL
89669,"МУКОГЕН, Macleods Pharmaceuticals Ltd (Индия), табл. п/о 100 мг стрип, #30",95259,РЕБАМИПИД,Пероральные твердые обычные,29,0.0894666551724138,0.9105333448275863,1.0,0.0,3.9038,82.3786,86.2822,1.7241379310344827,CRITICAL
94307,"L-АРГИНИН, Элит-фарм ООО (Украина, Днепр (Днепропетровск)), капс., #50",350,АРГИНИН,Пероральные твердые обычные,4,0.49127,0.50873,0.4481220000000001,0.551878,30.2312,6.2,36.431200000000004,17.25,CRITICAL
95127,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), супп. ректал. 60 мг, #10",3138,ИБУПРОФЕН,Ректальные системные,13,0.0,1.0,,,0.0,64.2298,64.2298,6.153846153846154,CRITICAL
98521,"ДИКЛАК® ЛИПОГЕЛЬ, Sandoz (Швейцария), гель 1 % туба 50 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",1,0.907336,0.092664,1.0,0.0,27.7104,2.83,30.5404,19.0,SUBSTITUTABLE
99351,"НУРОФЕН, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 200 мг блистер, #6",3138,ИБУПРОФЕН,Пероральные твердые обычные,20,0.9066314999999999,0.0933685,0.77879085,0.22120915000000002,974.6995999999999,85.6593,1060.3591999999999,4.8,SUBSTITUTABLE
99353,"НУРОФЕН, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 200 мг блистер, #24",3138,ИБУПРОФЕН,Пероральные твердые обычные,31,0.8276667741935484,0.17233322580645163,0.8075970967741936,0.19240290322580644,591.1376,123.6884,714.8261,1.903225806451613,SUBSTITUTABLE
99893,"АЦИКЛОВИР, Лекхим ЧАО (Украина, Киев), табл. 0,2 г блистер, в пачке, #20",3297,АЦИКЛОВИР,Пероральные твердые обычные,1,0.87958,0.12042,1.0,0.0,9.6416,1.32,10.9616,6.0,SUBSTITUTABLE
99972,"ИБУПРОМ СПРИНТ КАПС, Дельта Медикел ООО (Украина, Вишневое), капс. мягкие 200 мг блистер, #10",3138,ИБУПРОФЕН,Пероральные твердые обычные,25,0.9464925200000001,0.05350748,0.7827782000000001,0.21722180000000002,1041.1161,63.0993,1104.2155,4.08,SUBSTITUTABLE
99974,"ИБУПРОМ СПРИНТ КАПС, Дельта Медикел ООО (Украина, Вишневое), капс. мягкие 200 мг блистер, #24",3138,ИБУПРОФЕН,Пероральные твердые обычные,3,0.9015526666666668,0.09844733333333333,0.7660276666666667,0.23397233333333334,107.0255,11.7138,118.73939999999999,4.666666666666667,SUBSTITUTABLE
102759,"ЛОРАНО, Sandoz (Швейцария), табл. 10 мг блистер, в карт. коробке, #20",3030,ЛОРАТАДИН,Пероральные твердые обычные,1,0.0,1.0,,,0.0,0.65,0.65,2.0,CRITICAL
102770,"НО-ШПА®, Opella Healthcare International  (Франция), табл. 40 мг фл., #100",3147,ДРОТАВЕРИН,Пероральные твердые обычные,32,0.70559278125,0.29440721875,1.0,0.0,167.1638,85.9032,253.0671,1.90625,SUBSTITUTABLE
103309,"ДИКЛОФЕНАК, Лекхим ЧАО (Украина, Киев), супп. ректал. 0,1 г, #10",3170,ДИКЛОФЕНАК,Ректальные системные,17,0.39497176470588236,0.6050282352941176,1.0,0.0,39.942099999999996,50.5908,90.5329,3.0,CRITICAL
105693,"ЛОРАТАДИН, Житомирская ФФ ООО (Украина, Станишовка), сироп 1 мг/мл фл. 90 мл, #1",3030,ЛОРАТАДИН,Пероральные жидкие обычные,5,0.6057672000000001,0.39423280000000005,0.0,1.0,107.42410000000001,13.5403,120.96440000000001,20.4,SUBSTITUTABLE
108534,"АЦИКЛОВИР-АСТРАФАРМ, Астрафарм ООО (Украина, Вишневое), табл. 200 мг блистер, #20",3297,АЦИКЛОВИР,Пероральные твердые обычные,6,0.6053716666666666,0.39462833333333336,1.0,0.0,11.4683,6.9254,18.3937,1.6666666666666667,SUBSTITUTABLE
108638,"ЭДЕМ, Фармак АО (Украина, Киев), сироп 0,5 мг/мл фл.стекл. с крыш.укуп.-навинч. 60 мл, с дозир. ложкой, #1",40218,ДЕЗЛОРАТАДИН,Пероральные жидкие обычные,31,0.6871585483870968,0.3128414516129033,0.23253306666666665,0.7674669333333334,223.4948,93.9251,317.4198,2.5806451612903225,SUBSTITUTABLE
