CLIENT_ID,INN_ID,INN_NAME,DRUGS_ID,DRUGS_NAME,DATE_START,DATE_END,DATE_DIFF,WEEKS_TOTAL,WEEKS_WITH_SALES,SALES_RATIO,TOTAL_Q
584900,3138,ИБУПРОФЕН,109181,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 100 мг/5 мл фл. 100 мл, с апельсиновым вкусом",2023-01-02,2025-01-13,743,107,17,0.159,8.02
584900,3138,ИБУПРОФЕН,109182,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 100 мг/5 мл фл. 100 мл, с клубничным вкусом",2023-01-02,2025-12-15,1079,155,24,0.155,12.370000000000001
584900,3138,ИБУПРОФЕН,122431,"НУРОФЕН ЭКСПРЕСС УЛЬТРАКАП, Reckitt Benckiser Healthcare International  (Великобритания), капс. мягкие 200 мг, #10",2023-02-06,2025-09-29,967,139,27,0.194,16.14
584900,3138,ИБУПРОФЕН,134646,"БОФЕН, Борщаговский ХФЗ ПАО (Украина, Киев), сусп. оральн. 100 мг/5 мл банка полимер. 100 мл",2023-06-26,2023-09-11,78,12,2,0.167,1.37
584900,3138,ИБУПРОФЕН,138340,"ГОФЕН 400, Mega Lifesciences  (Таиланд), капс. мягкие 400 мг блистер, #60",2023-02-13,2025-12-22,1044,150,26,0.173,5.340000000000001
584900,3138,ИБУПРОФЕН,175763,"БРУФЕН®, Abbott Products GmbH  (Германия), гран. шип. 600 мг саше, #30",2023-02-20,2024-02-12,358,52,6,0.115,0.52
584900,3138,ИБУПРОФЕН,175805,"ЕВРОФАСТ, Euro Lifecare  (Великобритания), капс. мягкие желат. 400 мг блистер в коробке, #20",2023-02-20,2023-04-24,64,10,5,0.5,2.16
584900,3138,ИБУПРОФЕН,190510,"ИБУПРОМ СПРИНТ МАКС, Дельта Медикел ООО (Украина, Вишневое), капс. мягкие 400 мг блистер, #10",2024-12-02,2025-11-24,358,52,5,0.096,4.239999999999999
584900,3138,ИБУПРОФЕН,190511,"ИБУПРОМ СПРИНТ МАКС, Дельта Медикел ООО (Украина, Вишневое), капс. мягкие 400 мг блистер, #20",2024-11-25,2025-09-08,288,42,7,0.167,3.66
584900,3138,ИБУПРОФЕН,221839,"НУРОФЕН, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 200 мг блистер, #8",2023-01-02,2025-02-17,778,112,33,0.295,21.29
584900,3138,ИБУПРОФЕН,311761,"НУРОФЕН ЭКСПРЕСС ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), капс. мягкие 400 мг, #10",2023-01-02,2025-12-29,1093,157,77,0.49,58.97
584900,3138,ИБУПРОФЕН,314746,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 100 мг/5 мл фл. 200 мл, с апельсиновым вкусом",2023-01-23,2024-11-04,652,94,6,0.064,3.5200000000000005
584900,3138,ИБУПРОФЕН,330018,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 100 мг/5 мл фл. 200 мл, с клубничным вкусом",2023-09-11,2025-07-07,666,96,8,0.083,3.7800000000000002
584900,3138,ИБУПРОФЕН,350492,"НУРОФЕН ДЛЯ ДЕТЕЙ ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 200 мг/5 мл фл. 100 мл, с клубничным вкусом",2023-01-09,2025-12-08,1065,153,50,0.327,35.75
584900,3138,ИБУПРОФЕН,389775,"НУРОФЕН ДЛЯ ДЕТЕЙ ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 200 мг/5 мл фл. 100 мл, с апельсиновым вкусом",2023-01-02,2025-12-01,1065,153,45,0.294,35.47
584900,3138,ИБУПРОФЕН,494908,"АФФИДА МАКС, Дельта Медикел ООО (Украина, Вишневое), табл. п/плен. оболочкой 400 мг блистер, #10",2024-09-30,2025-09-15,351,51,4,0.078,1.98
584900,3138,ИБУПРОФЕН,586548,"АФФИДА МАКС ЭКСПРЕСС, Дельта Медикел ООО (Украина, Вишневое), капс. мягкие 400 мг блистер, #20",2024-07-08,2025-09-08,428,62,7,0.113,6.55
584900,3138,ИБУПРОФЕН,606190,"ДАРФЕН® КИДС, Дарница ЧАО (Украина, Киев), сусп. оральн. 100 мг/5 мл фл. 100 мл, со шприцем-дозатором, #1",2023-07-17,2024-07-15,365,53,3,0.057,3.58
584900,3138,ИБУПРОФЕН,606191,"ДАРФЕН® КИДС, Дарница ЧАО (Украина, Киев), сусп. оральн. 100 мг/5 мл фл. 200 мл, со шприцем-дозатором, #1",2023-04-24,2024-05-27,400,58,3,0.052,1.03
584900,3138,ИБУПРОФЕН,606192,"ДАРФЕН® КИДС ФОРТЕ, Дарница ЧАО (Украина, Киев), сусп. оральн. 200 мг/5 мл фл. 100 мл, со шприцем-дозатором, #1",2023-04-17,2024-02-05,295,43,6,0.14,2.95
584900,3138,ИБУПРОФЕН,607314,"НУРОФЕН 12+, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 200 мг блистер, #12",2023-01-16,2025-11-03,1023,147,22,0.15,10.579999999999998
584900,3138,ИБУПРОФЕН,630863,"ИБУПРОФЕН 400, Лекхим ЧАО (Украина, Киев), табл. п/плен. оболочкой 400 мг блистер, #20",2024-09-09,2025-12-29,477,69,11,0.159,8.51
584900,3138,ИБУПРОФЕН,630864,"ИБУПРОФЕН 400, Лекхим ЧАО (Украина, Киев), табл. п/плен. оболочкой 400 мг блистер, #50",2025-02-03,2025-12-29,330,48,13,0.271,7.84
584900,3138,ИБУПРОФЕН,636734,"ТЕРМИДОЛ, Киевский витаминный завод АО (Украина, Киев), капс. мягкие 200 мг блистер, #10",2023-03-13,2025-12-22,1016,146,20,0.137,10.940000000000001
584900,3138,ИБУПРОФЕН,636736,"ТЕРМИДОЛ, Киевский витаминный завод АО (Украина, Киев), капс. мягкие 400 мг блистер, #10",2023-02-06,2025-12-22,1051,151,44,0.291,44.19
584900,3138,ИБУПРОФЕН,650512,"БРУФЕН® РАПИД, Abbott Products GmbH  (Германия), капс. мягкие 400 мг блистер, #10",2023-02-13,2025-12-29,1051,151,23,0.152,12.14
584900,3138,ИБУПРОФЕН,654842,"НУРОФЕН ЭКСПРЕСС ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), капс. мягкие 400 мг, #20",2023-01-02,2025-12-22,1086,156,38,0.244,20.87
584900,3138,ИБУПРОФЕН,665593,"ИБУПРОМ МАКС РР, Дельта Медикел ООО (Украина, Вишневое), табл. п/плен. оболочкой 400 мг блистер, #12",2025-07-07,2025-12-08,155,23,3,0.13,1.5
584900,3138,ИБУПРОФЕН,665594,"ИБУПРОМ МАКС РР, Дельта Медикел ООО (Украина, Вишневое), табл. п/плен. оболочкой 400 мг блистер, #24",2024-10-07,2025-02-17,134,20,2,0.1,0.51
584900,3138,ИБУПРОФЕН,684691,"БРУФЕН® РЕТАРД, Abbott Products GmbH  (Германия), табл. пролонг. п/плен. обол. 800 мг блистер, #14",2023-05-15,2025-06-16,764,110,8,0.073,4.630000000000001
584900,3138,ИБУПРОФЕН,714764,"ИБУПРОФЕН БЕБИ, Здоровье Группа компаний ООО (Украина, Харьков), сусп. оральн. 100 мг/5 мл фл. 100 мл, #1",2023-01-09,2024-05-27,505,73,4,0.055,2.83
584900,3138,ИБУПРОФЕН,716756,"ИБУПРОФЕН-ЗДОРОВЬЕ, Здоровье Группа компаний ООО (Украина, Харьков), капс. 400 мг блистер, #20",2023-07-24,2024-03-04,225,33,4,0.121,2.2
584900,3138,ИБУПРОФЕН,741033,"НУРОФЕН ЭКСПРЕСС УЛЬТРАКАП, Reckitt Benckiser Healthcare International  (Великобритания), капс. мягкие 200 мг, #16",2023-01-30,2025-10-06,981,141,12,0.085,6.29
584900,3138,ИБУПРОФЕН,744608,"АФФИДА МАКС С АРГИНИНОМ, Дельта Медикел ООО (Украина, Вишневое), гран. д/оральн. р-ра 400 мг саше, #20",2023-01-30,2025-09-08,953,137,12,0.088,1.81
584900,3138,ИБУПРОФЕН,775520,"ДАРФЕН® ЭКСПРЕСС, Дарница ЧАО (Украина, Киев), сусп. оральн. 200 мг/10 мл саше 10 мл, #10",2023-05-22,2025-12-22,946,136,16,0.118,6.39
584900,3138,ИБУПРОФЕН,832883,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 150 г, #1",2023-03-27,2025-12-29,1009,145,9,0.062,7.23
584900,3138,ИБУПРОФЕН,909840,"ЕВРОФАСТ СОФТКАПС, Euro Lifecare  (Великобритания), капс. мягкие 400 мг блистер, в карт. коробке, #20",2024-01-22,2025-12-01,680,98,19,0.194,8.43
584900,3138,ИБУПРОФЕН,909843,"ЕВРОФАСТ СОФТКАПС, Euro Lifecare  (Великобритания), капс. мягкие 200 мг блистер, в карт. коробке, #20",2024-10-14,2025-11-24,407,59,4,0.068,1.99
584900,3138,ИБУПРОФЕН,930464,"ТЕРМИДОЛ, Киевский витаминный завод АО (Украина, Киев), капс. мягкие 400 мг блистер, #36",2023-11-13,2024-09-02,295,43,10,0.233,3.61
584900,3138,ИБУПРОФЕН,954397,"НУРОФЕН ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 400 мг, #24",2024-12-16,2025-12-22,372,54,15,0.278,8.33
584900,3170,ДИКЛОФЕНАК,5050,"НАКЛОФЕН, KRKA d.d. Novo Mesto  (Словения), р-р д/ин. 75 мг амп. 3 мл, #5",2023-03-13,2025-12-08,1002,144,13,0.09,4.83
584900,3170,ДИКЛОФЕНАК,5949,"ВОЛЬТАРЕН®, Novartis Pharma (Швейцария), р-р д/ин. 75 мг амп. 3 мл, #5",2023-01-02,2025-06-30,911,131,14,0.107,3.3800000000000003
584900,3170,ДИКЛОФЕНАК,8249,"ОЛФЕН®-50 ЛАКТАБ, Teva (Израиль), табл. кишечно-раств. 50 мг, #20",2024-01-01,2024-09-30,274,40,3,0.075,1.37
584900,3170,ДИКЛОФЕНАК,10918,"НАКЛОФЕН ДУО, KRKA d.d. Novo Mesto  (Словения), капс. 75 мг блистер, #20",2023-02-06,2025-09-15,953,137,16,0.117,6.33
584900,3170,ДИКЛОФЕНАК,12028,"ВОЛЬТАРЕН ЭМУЛЬГЕЛЬ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 1 % туба 50 г, #1",2023-09-18,2025-08-04,687,99,10,0.101,5.959999999999999
584900,3170,ДИКЛОФЕНАК,24239,"ЭВИНОПОН, Bros (Греция), р-р д/ин. 25 мг/мл амп. 3 мл, #5",2024-04-01,2024-06-03,64,10,3,0.3,0.93
584900,3170,ДИКЛОФЕНАК,25464,"ДИКЛОФЕНАК, Красная звезда ОАО (Украина, Харьков), табл. 0,05 г блистер, в пачке, #30",2023-03-27,2025-09-15,904,130,25,0.192,22.490000000000002
584900,3170,ДИКЛОФЕНАК,29400,"ДИКЛОБЕРЛ® 100, Berlin-Chemie  (Германия), супп. 100 мг, #10",2023-01-09,2025-12-01,1058,152,29,0.191,13.530000000000001
584900,3170,ДИКЛОФЕНАК,29401,"ДИКЛОБЕРЛ® 50, Berlin-Chemie  (Германия), супп. 50 мг блистер, #10",2023-02-20,2025-09-22,946,136,17,0.125,7.51
584900,3170,ДИКЛОФЕНАК,29404,"ДИКЛОБЕРЛ® РЕТАРД, Berlin-Chemie  (Германия), капс. тверд. пролонг. дейст. 100 мг, #20",2023-01-30,2025-12-22,1058,152,45,0.296,19.509999999999998
584900,3170,ДИКЛОФЕНАК,31880,"ДИКЛОФЕНАК-ДАРНИЦА, Дарница ЧАО (Украина, Киев), р-р д/ин. 25 мг/мл амп. 3 мл, контурн. ячейк. уп., пачка, #5",2024-02-26,2025-12-08,652,94,11,0.117,5.430000000000001
584900,3170,ДИКЛОФЕНАК,31881,"ДИКЛОФЕНАК-ДАРНИЦА, Дарница ЧАО (Украина, Киев), р-р д/ин. 25 мг/мл амп. 3 мл, контурн. ячейк. уп., пачка, #10",2023-01-09,2025-10-13,1009,145,46,0.317,27.220000000000002
584900,3170,ДИКЛОФЕНАК,36782,"НАТРИЯ ДИКЛОФЕНАК-КВ, Киевский витаминный завод АО (Украина, Киев), капс. тверд. 25 мг блистер, #30",2023-03-20,2025-12-22,1009,145,16,0.11,7.4399999999999995
584900,3170,ДИКЛОФЕНАК,38173,"ДИКЛОФЕНАК НАТРИЯ, Лубныфарм АО (Украина, Лубны), р-р д/ин. 2,5 % амп. 3 мл, блистер в пачке, #10",2025-03-10,2025-12-29,295,43,6,0.14,1.15
584900,3170,ДИКЛОФЕНАК,50178,"ДИКЛОФЕНАК-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. п/о кишечно-раств. 25 мг контурн. ячейк. уп., #30",2023-02-20,2025-08-11,904,130,9,0.069,3.5
584900,3170,ДИКЛОФЕНАК,56043,"ДИКЛОФЕНАК НАТРИЯ, Здоровье Группа компаний ООО (Украина, Харьков), капс. 25 мг блистер, #30",2023-03-20,2023-10-16,211,31,7,0.226,5.04
584900,3170,ДИКЛОФЕНАК,62632,"ОРТОФЕН, Sopharma (Болгария), табл. п/о кишечно-раств. 0,025 г блистер, #30",2023-02-13,2025-10-20,981,141,16,0.113,8.82
584900,3170,ДИКЛОФЕНАК,70279,"ДИКЛОБЕРЛ® N 75, Berlin-Chemie  (Германия), р-р д/ин. 75 мг амп. 3 мл, #5",2023-01-02,2025-12-22,1086,156,76,0.487,39.94
584900,3170,ДИКЛОФЕНАК,73965,"ДИКЛО-Ф, Sentiss Pharma  (Индия), кап. глаз. 0,1 % фл.-капельн. 5 мл, #1",2023-06-26,2024-10-14,477,69,4,0.058,2.1
584900,3170,ДИКЛОФЕНАК,75148,"ОЛФЕН®-100 СР ДЕПОКАПС, Teva (Израиль), капс. пролонг. дейст. 100 мг, #20",2023-05-29,2025-10-13,869,125,13,0.104,5.340000000000001
584900,3170,ДИКЛОФЕНАК,84844,"ДИКЛОФЕНАК-ЗДОРОВЬЕ ФОРТЕ, Здоровье Группа компаний ООО (Украина, Харьков), гель 30 мг/г туба 50 г, #1",2023-02-27,2025-08-25,911,131,7,0.053,3.6400000000000006
584900,3170,ДИКЛОФЕНАК,87308,"ОРТОФЕН, Лекхим ЧАО (Украина, Киев), табл. п/о кишечно-раств. 25 мг блистер, #30",2023-02-27,2025-10-06,953,137,7,0.051,4.92
584900,3170,ДИКЛОФЕНАК,98521,"ДИКЛАК® ЛИПОГЕЛЬ, Sandoz (Швейцария), гель 1 % туба 50 г, #1",2023-05-15,2024-06-24,407,59,3,0.051,1.8800000000000001
584900,3170,ДИКЛОФЕНАК,98542,"РАПТЕН 75, Stada  (Германия), р-р д/ин. 75 мг амп. 3 мл, #5",2025-03-10,2025-12-01,267,39,5,0.128,2.49
584900,3170,ДИКЛОФЕНАК,103309,"ДИКЛОФЕНАК, Лекхим ЧАО (Украина, Киев), супп. ректал. 0,1 г, #10",2023-02-27,2025-11-10,988,142,8,0.056,4.2299999999999995
584900,3170,ДИКЛОФЕНАК,114638,"ДИКЛАК® ГЕЛЬ, Sandoz (Швейцария), гель 5 % туба 50 г, #1",2023-01-16,2025-12-22,1072,154,17,0.11,9.12
584900,3170,ДИКЛОФЕНАК,121024,"ДИКЛОФЕНАК-ЗДОРОВЬЕ, Здоровье Группа компаний ООО (Украина, Харьков), р-р д/ин. 2,5 % амп. 3 мл, в коробке с перегородками, #5",2024-01-29,2024-04-15,78,12,2,0.167,1.1099999999999999
584900,3170,ДИКЛОФЕНАК,136696,"ОРТОФЕН-ЗДОРОВЬЕ ФОРТЕ, Здоровье Группа компаний ООО (Украина, Харьков), табл. п/о кишечно-раств. 50 мг блистер, #10",2023-01-02,2024-10-07,645,93,6,0.065,14.940000000000001
584900,3170,ДИКЛОФЕНАК,136698,"ОРТОФЕН-ЗДОРОВЬЕ ФОРТЕ, Здоровье Группа компаний ООО (Украина, Харьков), табл. п/о кишечно-раств. 50 мг блистер, #30",2023-02-20,2025-12-22,1037,149,48,0.322,46.77
584900,3170,ДИКЛОФЕНАК,141088,"ДИФТАЛЬ®, Фармак АО (Украина, Киев), кап. глаз. 0,1 % фл. 10 мл, #1",2025-04-14,2025-10-06,176,26,5,0.192,2.44
584900,3170,ДИКЛОФЕНАК,156975,"ДИКЛАК® ГЕЛЬ, Sandoz (Швейцария), гель 5 % туба 100 г, #1",2023-01-23,2025-04-28,827,119,13,0.109,5.64
584900,3170,ДИКЛОФЕНАК,188586,"ДИКЛОФЕНАК ЕВРО, Euro Lifecare  (Великобритания), табл. п/о кишечно-раств. 50 мг блистер, #100",2023-02-27,2025-12-15,1023,147,10,0.068,1.28
584900,3170,ДИКЛОФЕНАК,246468,"ДИКЛОФЕНАК НАТРИЯ, Лекхим ЧАО (Украина, Киев), р-р д/ин. 25 мг/мл амп. 3 мл, в блистере в пачке, #5",2023-04-10,2023-05-08,29,5,2,0.4,0.62
584900,3170,ДИКЛОФЕНАК,273079,"ВОЛЬТАРЕН ФОРТЕ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 2,32 % туба 100 г, #1",2023-01-16,2025-07-07,904,130,15,0.115,6.530000000000001
584900,3170,ДИКЛОФЕНАК,379545,"ОЛФЕН®, Teva (Израиль), пластырь лечебный 140 мг/12 часов пакет, #5",2023-01-09,2025-08-25,960,138,9,0.065,4.29
584900,3170,ДИКЛОФЕНАК,449655,"ДИКЛОФЕНАК-ТЕВА, Teva (Израиль), р-р д/ин. 75 мг/3 мл амп. 3 мл, #5",2023-03-06,2024-10-07,582,84,12,0.143,3.710000000000001
584900,3170,ДИКЛОФЕНАК,500036,"ДИКЛОСЕЙФ®, Кусум Фарм ООО (Украина, Киев), гель эмулс. д/наруж. прим. 1,16 % туба 30 г, #1",2023-08-21,2024-02-12,176,26,3,0.115,2.29
584900,3170,ДИКЛОФЕНАК,529025,"ОЛФЕН® ГИДРОГЕЛЬ, Teva (Израиль), гель 1 % туба 50 г",2023-04-03,2025-11-24,967,139,9,0.065,3.89
584900,3170,ДИКЛОФЕНАК,639786,"ДИКЛОСЕЙФ®, Кусум Фарм ООО (Украина, Киев), гель эмулс. д/наруж. прим. 1,16 % туба 100 г, #1",2023-09-25,2024-02-19,148,22,2,0.091,1.35
584900,3170,ДИКЛОФЕНАК,639788,"ДИКЛОСЕЙФ® ФОРТЕ, Кусум Фарм ООО (Украина, Киев), гель эмулс. д/наруж. прим. 2,32 % туба 100 г, #1",2023-02-06,2023-06-05,120,18,2,0.111,0.6799999999999999
584900,3170,ДИКЛОФЕНАК,702760,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба алюм. 50 г, в пачке",2023-01-02,2025-12-15,1079,155,15,0.097,8.58
584900,3170,ДИКЛОФЕНАК,702762,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба алюм. 100 г, в пачке",2024-01-29,2025-12-01,673,97,10,0.103,5.37
584900,3170,ДИКЛОФЕНАК,746868,"ДИКЛОФЕНАК-ТЕВА ФОРТЕ 2%, Teva (Израиль), гель 2 % туба 50 г, #1",2024-03-18,2024-10-14,211,31,4,0.129,3.0100000000000002
584900,3170,ДИКЛОФЕНАК,822324,"ОЛФЕН® ФОРТЕ ГИДРОГЕЛЬ, Teva (Израиль), гель 2 % туба 50 г, #1",2023-11-20,2025-05-19,547,79,8,0.101,3.6
584900,3170,ДИКЛОФЕНАК,822325,"ОЛФЕН® ФОРТЕ ГИДРОГЕЛЬ, Teva (Израиль), гель 2 % туба 100 г, #1",2024-01-15,2025-08-25,589,85,5,0.059,2.8499999999999996
584900,3170,ДИКЛОФЕНАК,825643,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба ламинатная 50 г, в пачке",2025-09-08,2025-09-29,22,4,2,0.5,0.73
584900,3170,ДИКЛОФЕНАК,825645,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба ламинатная 100 г, в пачке",2025-04-07,2025-10-13,190,28,7,0.25,5.359999999999999
584900,3170,ДИКЛОФЕНАК,867659,"ДИКЛОСЕЙФ®, Кусум Фарм ООО (Украина, Киев), гель эмулс. д/наруж. прим. 1,16 % туба 50 г, #1",2024-04-01,2025-09-29,547,79,4,0.051,2.4899999999999998
584900,3170,ДИКЛОФЕНАК,867660,"ДИКЛОСЕЙФ® ФОРТЕ, Кусум Фарм ООО (Украина, Киев), гель эмулс. д/наруж. прим. 2,32 % туба 50 г, #1",2024-05-27,2024-06-10,15,3,2,0.667,1.85
584900,3170,ДИКЛОФЕНАК,890802,"ДИКЛАК® ГЕЛЬ, Sandoz (Швейцария), гель 5 % туба 150 г, #1",2024-04-22,2025-05-05,379,55,4,0.073,2.41
584900,60436,ЛЕРКАНИДИПИН,60260,"ЛЕРКАМЕН® 10, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 10 мг, #28",2025-03-17,2025-12-22,281,41,8,0.195,3.4600000000000004
584900,60436,ЛЕРКАНИДИПИН,78935,"ЛЕРКАМЕН® 20, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 20 мг блистер, #28",2024-12-09,2025-09-22,288,42,6,0.143,2.72
584900,60436,ЛЕРКАНИДИПИН,121151,"ЗАНИДИП®, Recordati Group  (Италия), табл. п/плен. оболочкой 10 мг блистер, #28",2023-03-27,2023-08-14,141,21,2,0.095,1.0499999999999998
584900,60436,ЛЕРКАНИДИПИН,149164,"ЛЕРКАМЕН® 10, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 10 мг, #60",2023-01-02,2025-01-13,743,107,21,0.196,7.080000000000001
