CLIENT_ID,DRUGS_ID,DRUGS_NAME,INN_ID,INN_NAME,NFC1_ID,EVENTS_COUNT,TOTAL_STOCKOUT_WEEKS,FIRST_STOCKOUT_DATE,LAST_STOCKOUT_DATE,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,TOTAL_LIFT_SAME_NFC1,TOTAL_LIFT_DIFF_NFC1,SHARE_INTERNAL,SHARE_LOST,SHARE_SAME_NFC1,SHARE_DIFF_NFC1,CLASSIFICATION,RECOMMENDATION
108139,175990,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #30",298137,БИЛАСТИН,Пероральные твердые обычные,13,83,2023-03-27,2025-07-07,5.9882,89.4262,95.4145,5.98818881,0.0,0.2651178461538461,0.7348821538461539,0.999998131324939,0.0,CRITICAL,KEEP - High loss to competitors
108139,103309,"ДИКЛОФЕНАК, Лекхим ЧАО (Украина, Киев), супп. ректал. 0,1 г, #10",3170,ДИКЛОФЕНАК,Ректальные системные,5,78,2023-10-09,2025-05-05,4.3943,107.2279,111.6223,4.39433425,0.0,0.2867156,0.7132844,1.0000077941879253,0.0,CRITICAL,KEEP - High loss to competitors
108139,70279,"ДИКЛОБЕРЛ® N 75, Berlin-Chemie  (Германия), р-р д/ин. 75 мг амп. 3 мл, #5",3170,ДИКЛОФЕНАК,Парентеральные обычные,25,66,2023-02-27,2025-11-17,5.5388,46.096,51.6347,5.538646669999999,0.0,0.2951222,0.7048778,0.9999723171083988,0.0,CRITICAL,KEEP - High loss to competitors
108139,38173,"ДИКЛОФЕНАК НАТРИЯ, Лубныфарм АО (Украина, Лубны), р-р д/ин. 2,5 % амп. 3 мл, блистер в пачке, #10",3170,ДИКЛОФЕНАК,Парентеральные обычные,11,20,2025-03-31,2025-11-10,3.2154,16.1932,19.4087,3.2154377299999997,0.0,0.3062703636363637,0.6937296363636364,1.000011734154382,0.0,CRITICAL,KEEP - High loss to competitors
108139,17794,"БЕРОДУАЛ®, Boehringer Ingelheim  (Германия), р-р д/инг. фл. с капельницей 20 мл, #1",106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,Для введения в легкие,8,54,2023-03-27,2024-10-28,1.8358,24.5766,26.4124,1.83580656,0.0,0.319805375,0.6801946249999999,1.0000035733740058,0.0,CRITICAL,KEEP - High loss to competitors
108139,29401,"ДИКЛОБЕРЛ® 50, Berlin-Chemie  (Германия), супп. 50 мг блистер, #10",3170,ДИКЛОФЕНАК,Ректальные системные,11,63,2023-04-03,2024-10-07,7.8418,42.4323,50.2741,7.84182848,0.0,0.3376603636363636,0.6623396363636364,1.0000036318192251,0.0,CRITICAL,KEEP - High loss to competitors
108139,74436,"ГЕРПЕВИР®, Корпорация Артериум  (Украина, Киев), мазь 25 мг/г туба 5 г",3297,АЦИКЛОВИР,"Местно действующие, дерматологические, антигеморроидальные, наружные",24,79,2023-03-27,2025-11-10,15.4681,101.9263,117.3942,15.46800969,0.0,0.3513600833333333,0.6486399166666666,0.9999941615324442,0.0,CRITICAL,KEEP - High loss to competitors
108139,40041,"ЭРИУС®, Bayer Consumer Health  (Швейцария), табл. п/плен. оболочкой 5 мг блистер, #10",40218,ДЕЗЛОРАТАДИН,Пероральные твердые обычные,7,95,2023-05-08,2025-05-12,17.4753,113.0421,130.5173,14.09478748,3.38049928,0.352246,0.647754,0.8065548219486933,0.19344442041052226,CRITICAL,KEEP - High loss to competitors
108139,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",350,АРГИНИН,Парентеральные обычные,9,57,2023-09-18,2025-10-13,3.6045,118.0384,121.6429,3.60447506,0.0,0.3589737777777777,0.6410262222222222,0.9999930808711334,0.0,CRITICAL,KEEP - High loss to competitors
108139,62203,"АЦИКЛОВИР-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. 200 мг контурн. ячейк. уп., в пачке, #20",3297,АЦИКЛОВИР,Пероральные твердые обычные,7,102,2023-02-06,2025-04-14,18.428,53.5095,71.9375,18.427902250000002,0.0,0.3652734285714286,0.6347265714285715,0.9999946955719559,0.0,CRITICAL,KEEP - High loss to competitors
108139,193148,"ВОЛЬТАРЕН ЭМУЛЬГЕЛЬ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 1 % туба 100 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",2,64,2023-06-05,2024-08-26,8.969999999999999,15.1779,24.1479,8.97,0.0,0.3705695,0.6294305,1.0000000000000002,0.0,CRITICAL,KEEP - High loss to competitors
108139,73433,"ГЕРПЕВИР®, Корпорация Артериум  (Украина, Киев), табл. 400 мг блистер, #10",3297,АЦИКЛОВИР,Пероральные твердые обычные,27,84,2023-03-27,2025-10-20,12.5573,83.8119,96.3694,12.55738191,0.0,0.3792723333333334,0.6207276666666667,1.000006522899031,0.0,CRITICAL,KEEP - High loss to competitors
108139,442263,"ЗОНИК, Кусум Фарм ООО (Украина, Киев), капс. тверд. 150 мг блистер, #28",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,2,97,2023-02-27,2025-03-17,21.7,56.3642,78.0642,21.7,0.0,0.3844345,0.6155655,1.0,0.0,CRITICAL,KEEP - High loss to competitors
108139,174103,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), крем 1 % туба 15 г, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",9,114,2023-05-01,2025-09-08,9.1644,32.4942,41.6586,9.1644,0.0,0.3865435555555556,0.6134564444444445,1.0,0.0,CRITICAL,KEEP - High loss to competitors
108139,32493,"ЛИОТОН® 1000 ГЕЛЬ, Berlin-Chemie  (Германия), гель туба 30 г, #1",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",8,120,2023-04-24,2025-10-27,5.771800000000001,81.3307,87.1025,5.77179988,0.0,0.387405875,0.612594125,0.9999999792092586,0.0,CRITICAL,KEEP - High loss to competitors
108139,702760,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба алюм. 50 г, в пачке",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",7,85,2023-12-25,2025-10-27,21.004,91.3109,112.3149,21.00400116,0.0,0.4089571428571428,0.5910428571428571,1.0000000552275756,0.0,CRITICAL,KEEP - High loss to competitors
108139,379546,"ОЛФЕН®, Teva (Израиль), пластырь лечебный 140 мг/12 часов пакет, #10",3170,ДИКЛОФЕНАК,Прочие системные,5,50,2023-02-27,2025-10-13,1.09,74.1766,75.2666,1.09,0.0,0.4108226,0.5891774,1.0,0.0,CRITICAL,KEEP - High loss to competitors
108139,231097,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #20",2969,НАПРОКСЕН,Пероральные твердые обычные,9,88,2023-07-10,2025-09-15,7.7196,51.4747,59.1942,7.71958926,0.0,0.4167044444444444,0.5832955555555556,0.999998608736204,0.0,CRITICAL,KEEP - High loss to competitors
108139,5050,"НАКЛОФЕН, KRKA d.d. Novo Mesto  (Словения), р-р д/ин. 75 мг амп. 3 мл, #5",3170,ДИКЛОФЕНАК,Парентеральные обычные,6,116,2023-05-29,2025-10-06,16.9189,23.727,40.646,16.9189157,0.0,0.4175975,0.5824025,1.0000009279563091,0.0,CRITICAL,KEEP - High loss to competitors
108139,597303,"ГАБАНА®, Корпорация Артериум  (Украина, Киев), капс. 300 мг блистер в пачке, #20",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,12,114,2023-03-20,2025-09-08,33.4855,29.5223,63.0078,33.48536494,0.0,0.4236975,0.5763025,0.9999959666124142,0.0,CRITICAL,KEEP - High loss to competitors
108139,501762,"ЗОНИК, Кусум Фарм ООО (Украина, Киев), капс. тверд. 75 мг блистер, #28",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,8,77,2024-02-26,2025-10-13,19.8812,78.467,98.3482,19.88121812,0.0,0.428184625,0.571815375,1.000000911413798,0.0,CRITICAL,KEEP - High loss to competitors
108139,45751,"ЛОРАТАДИН, Корпорация Артериум  (Украина, Киев), табл. 10 мг блистер, #10",3030,ЛОРАТАДИН,Пероральные твердые обычные,8,71,2023-04-03,2025-02-10,26.234,192.3767,218.6107,25.32398416,0.91,0.430464375,0.569535625,0.9653115864908133,0.03468780971258672,CRITICAL,KEEP - High loss to competitors
108139,757899,"НО-ШПА® ФОРТЕ, Opella Healthcare International  (Франция), табл. 80 мг блистер, #10",3147,ДРОТАВЕРИН,Пероральные твердые обычные,22,106,2023-04-17,2025-11-17,31.5934,125.0006,156.5941,31.59323484,0.0,0.4400933636363637,0.5599066363636364,0.9999947723258656,0.0,CRITICAL,KEEP - High loss to competitors
108139,75148,"ОЛФЕН®-100 СР ДЕПОКАПС, Teva (Израиль), капс. пролонг. дейст. 100 мг, #20",3170,ДИКЛОФЕНАК,Пероральные твердые длительно действующие,5,106,2023-05-15,2025-06-23,23.4868,67.08789999999999,90.5748,0.8612600499999999,22.625636609999997,0.4439104,0.5560896,0.03666996142514093,0.9633341540780352,CRITICAL,KEEP - High loss to competitors
108139,28888,"КЛАРИТИН®, Bayer Consumer Health  (Швейцария), табл. 10 мг, #10",3030,ЛОРАТАДИН,Пероральные твердые обычные,5,48,2023-12-25,2025-01-06,15.1915,3.9687,19.1602,14.85146373,0.34,0.4482777999999999,0.5517222,0.9776166757726361,0.02238093670802752,CRITICAL,KEEP - High loss to competitors
108139,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,Для введения в легкие,9,109,2023-04-03,2025-06-23,3.6123,25.2028,28.815,3.61227346,0.0,0.4487645555555555,0.5512354444444445,0.9999926528804363,0.0,CRITICAL,KEEP - High loss to competitors
108139,49724,"ЭРИУС®, Bayer Consumer Health  (Швейцария), сироп 0,5 мг/мл фл. 60 мл, #1",40218,ДЕЗЛОРАТАДИН,Пероральные жидкие обычные,11,103,2023-05-08,2025-07-28,17.0662,82.5669,99.6331,1.84049928,15.22573946,0.4500036363636363,0.5499963636363637,0.10784470356611314,0.8921575664178318,CRITICAL,KEEP - High loss to competitors
108139,174591,"ЛИРИКА, Viatris  (США), капс. 150 мг блистер, #56",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,4,48,2023-05-29,2024-06-03,10.6087,39.6594,50.2682,10.608745709999999,0.0,0.45264,0.5473600000000001,1.0000043087277422,0.0,CRITICAL,KEEP - High loss to competitors
108139,273078,"ВОЛЬТАРЕН ФОРТЕ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 2,32 % туба 50 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",10,74,2023-04-03,2024-11-18,18.177,48.156600000000005,66.3336,18.17692967,0.0,0.4556704,0.5443296,0.9999961308246685,0.0,CRITICAL,KEEP - High loss to competitors
108139,702762,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба алюм. 100 г, в пачке",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",4,11,2025-08-11,2025-11-24,3.7895,8.4879,12.2774,3.7894875,0.0,0.45623075,0.54376925,0.9999967014117958,0.0,CRITICAL,KEEP - High loss to competitors
108139,110814,"НО-ШПА®, Opella Healthcare International  (Франция), табл. 40 мг контейнер дозирующ., #60",3147,ДРОТАВЕРИН,Пероральные твердые обычные,17,108,2023-01-30,2025-07-14,28.5418,76.7927,105.3343,28.54173969,0.0,0.4620098235294118,0.5379901764705882,0.9999978869587763,0.0,CRITICAL,KEEP - High loss to competitors
108139,134048,"ГЛУТАРГИН АЛКОКЛИН, Здоровье Группа компаний ООО (Украина, Харьков), пор. д/оральн. р-ра 1 г/3 г пакет 3 г, #10",350,АРГИНИН,Пероральные жидкие обычные,10,101,2023-04-10,2025-09-08,9.7383,14.8225,24.5607,0.0,9.73815079,0.4679336,0.5320663999999999,0.0,0.999984678023885,CRITICAL,KEEP - High loss to competitors
108139,41398,"ДРОТАВЕРИН, Корпорация Артериум  (Украина, Киев), табл. 40 мг блистер, #30",3147,ДРОТАВЕРИН,Пероральные твердые обычные,13,93,2023-04-03,2025-09-15,26.3943,43.52,69.9143,26.394321899999998,0.0,0.4793403076923077,0.5206596923076924,1.0000008297245995,0.0,CRITICAL,KEEP - High loss to competitors
108139,135600,"АЦИК®, Sandoz (Швейцария), крем 5 % туба 2 г, #1",3297,АЦИКЛОВИР,"Местно действующие, дерматологические, антигеморроидальные, наружные",20,99,2023-03-06,2025-08-18,12.5742,70.60640000000001,83.1806,12.57413308,0.0,0.48102675,0.5189732499999999,0.9999946779914428,0.0,CRITICAL,KEEP - High loss to competitors
108139,230392,"НО-ШПА® ФОРТЕ, Opella Healthcare International  (Франция), табл. 80 мг блистер, #24",3147,ДРОТАВЕРИН,Пероральные твердые обычные,21,107,2023-03-13,2025-11-10,50.6547,88.0857,138.7406,50.65476356,0.0,0.485734,0.514266,1.0000012547700412,0.0,CRITICAL,KEEP - High loss to competitors
108139,330834,"ЛИРИКА, Viatris  (США), капс. 300 мг блистер, #21",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,7,110,2023-08-28,2025-11-24,26.8756,124.1903,151.0658,26.8755607,0.0,0.4931951428571429,0.5068048571428572,0.9999985377070653,0.0,CRITICAL,KEEP - High loss to competitors
108139,449655,"ДИКЛОФЕНАК-ТЕВА, Teva (Израиль), р-р д/ин. 75 мг/3 мл амп. 3 мл, #5",3170,ДИКЛОФЕНАК,Парентеральные обычные,5,74,2023-03-06,2024-09-16,7.069100000000001,30.1793,37.2484,7.069105039999999,0.0,0.4978792,0.5021207999999999,1.0000007129620458,0.0,CRITICAL,KEEP - High loss to competitors
108139,149167,"ЛИРИКА, Viatris  (США), капс. 150 мг блистер, #14",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,6,72,2023-03-13,2024-08-26,26.6807,74.6356,101.3163,26.680676000000002,0.0,0.497886,0.5021140000000001,0.9999991004733759,0.0,CRITICAL,KEEP - High loss to competitors
108139,446925,"САРГИН, Фармак АО (Украина, Киев), р-р д/инф. 42 мг/мл фл. 100 мл, #1",350,АРГИНИН,Парентеральные обычные,4,26,2023-04-10,2023-10-30,9.12,11.5817,20.7017,9.120000000000001,0.0,0.5,0.5,1.0000000000000002,0.0,CRITICAL,KEEP - High loss to competitors
108139,292562,"НЕОГАБИН 75, Acino (Швейцария), капс. 75 мг блистер, #60",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,2,18,2023-05-15,2023-09-18,10.3031,7.0803,17.383399999999998,10.303131839999997,0.0,0.5057735,0.4942265,1.0000030903320356,0.0,CRITICAL,KEEP - High loss to competitors
108139,29400,"ДИКЛОБЕРЛ® 100, Berlin-Chemie  (Германия), супп. 100 мг, #10",3170,ДИКЛОФЕНАК,Ректальные системные,14,89,2023-04-03,2025-08-25,5.512,58.8133,64.3253,5.51203589,0.0,0.5161372857142857,0.4838627142857143,1.0000065112481857,0.0,CRITICAL,KEEP - High loss to competitors
108139,55120,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #10",2969,НАПРОКСЕН,Пероральные твердые обычные,8,42,2023-02-06,2024-04-08,5.68,35.2879,40.9679,5.679928749999999,0.0,0.516294,0.483706,0.9999874559859154,0.0,CRITICAL,KEEP - High loss to competitors
108139,102770,"НО-ШПА®, Opella Healthcare International  (Франция), табл. 40 мг фл., #100",3147,ДРОТАВЕРИН,Пероральные твердые обычные,12,117,2023-03-06,2025-08-25,34.1253,71.5553,105.6806,34.12521315,0.0,0.51741775,0.4825822499999999,0.9999974549674288,0.0,CRITICAL,KEEP - High loss to competitors
108139,170774,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), р-р накожный 1 % фл. 10 мл, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",6,112,2023-08-28,2025-12-01,9.92,30.3594,40.2794,9.92,0.0,0.5209100000000001,0.47909,1.0,0.0,CRITICAL,KEEP - High loss to competitors
108139,55121,"НАЛГЕЗИН ФОРТЕ, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 550 мг, #10",2969,НАПРОКСЕН,Пероральные твердые обычные,14,81,2023-02-27,2025-02-24,8.312100000000001,30.1386,38.450700000000005,8.31209188,0.0,0.5212645714285714,0.4787354285714286,0.9999990231108865,0.0,CRITICAL,KEEP - High loss to competitors
