EVENT_ID,CLIENT_ID,INN_ID,INN_NAME,DRUGS_ID,DRUGS_NAME,NFC1_ID,NFC_ID,STOCKOUT_START,STOCKOUT_END,STOCKOUT_WEEKS,PRE_START,PRE_END,PRE_WEEKS,PRE_AVG_Q,POST_START,POST_END,POST_WEEKS,POST_STATUS,MARKET_PRE,MARKET_DURING,MARKET_GROWTH,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,SHARE_INTERNAL,SHARE_LOST,SUBSTITUTES_COUNT,SUBSTITUTES_WITH_LIFT,LIFT_SAME_NFC1,LIFT_DIFF_NFC1,SHARE_SAME_NFC1,SHARE_DIFF_NFC1
493281_2757_0035,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-04-24,2023-05-15,4,2023-03-27,2023-04-17,4,0.0875,2023-05-22,2023-06-12,4,valid,20.29,31.19,1.53721,0.0,0.538,0.538,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0036,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-05-29,2023-06-05,2,2023-05-01,2023-05-22,4,0.265,2023-06-12,2023-07-03,4,valid,31.75,15.66,0.493228,0.0,0.5228,0.5228,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0037,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-06-19,2023-06-19,1,2023-05-22,2023-06-12,4,0.3975,2023-06-26,2023-07-17,4,valid,40.68,10.03,0.246559,0.0,0.392,0.392,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0038,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-07-03,2023-07-24,4,2023-06-05,2023-06-26,4,0.195,2023-07-31,2023-08-21,4,valid,47.63,33.23,0.69767,0.0,0.5442,0.5442,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0039,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-08-21,2023-08-21,1,2023-07-24,2023-08-14,4,0.3375,2023-08-28,2023-09-18,4,valid,22.28,2.2,0.098743,0.0,0.1333,0.1333,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0040,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-09-11,2023-10-09,5,2023-08-14,2023-09-04,4,0.4225,2023-10-16,2023-11-06,4,valid,24.5,35.95,1.467347,0.0,2.4798,2.4798,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0041,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-10-30,2023-10-30,1,2023-10-02,2023-10-23,4,0.395,2023-11-06,2023-11-27,4,valid,49.87,10.37,0.207941,0.0,0.3285,0.3285,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0042,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-11-13,2023-11-27,3,2023-10-16,2023-11-06,4,0.625,2023-12-04,2023-12-25,4,valid,53.47,30.7,0.574154,0.0,1.4354,1.4354,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0043,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-12-18,2023-12-18,1,2023-11-20,2023-12-11,4,0.355,2023-12-25,2024-01-15,4,valid,39.59,24.95,0.63021,0.0,0.8949,0.8949,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0044,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-01-15,2024-01-15,1,2023-12-18,2024-01-08,4,0.3475,2024-01-22,2024-02-12,4,valid,73.61,17.92,0.243445,0.0,0.3384,0.3384,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0045,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-02-05,2024-02-05,1,2024-01-08,2024-01-29,4,0.54,2024-02-12,2024-03-04,4,valid,64.61,12.18,0.188516,0.0,0.4072,0.4072,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0046,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-02-19,2024-03-04,3,2024-01-22,2024-02-12,4,0.8575,2024-03-11,2024-04-01,4,valid,39.08,16.64,0.425793,0.0,1.4605,1.4605,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0047,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-03-25,2024-04-01,2,2024-02-26,2024-03-18,4,0.45,2024-04-08,2024-04-29,4,valid,30.53,23.36,0.765149,0.0,1.3773,1.3773,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0048,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-04-15,2024-04-22,2,2024-03-18,2024-04-08,4,0.4175,2024-04-29,2024-05-20,4,valid,40.51,13.65,0.336954,0.0,0.5627,0.5627,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0049,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-05-13,2024-05-20,2,2024-04-15,2024-05-06,4,0.5575,2024-05-27,2024-06-17,4,valid,29.45,18.74,0.636333,0.0,1.419,1.419,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0050,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-06-03,2024-06-10,2,2024-05-06,2024-05-27,4,0.41,2024-06-17,2024-07-08,4,valid,32.93,23.71,0.720012,0.0,1.1808,1.1808,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0051,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-06-24,2024-06-24,1,2024-05-27,2024-06-17,4,0.53,2024-07-01,2024-07-22,4,valid,42.95,12.07,0.281024,0.0,0.5958,0.5958,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0052,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-07-08,2024-07-22,3,2024-06-10,2024-07-01,4,0.375,2024-07-29,2024-08-19,4,valid,43.15,20.37,0.472074,0.0,0.7081,0.7081,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0053,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-08-05,2024-08-26,4,2024-07-08,2024-07-29,4,0.0825,2024-09-02,2024-09-23,4,valid,30.24,21.13,0.698743,0.0,0.2306,0.2306,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0054,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-09-23,2024-09-23,1,2024-08-26,2024-09-16,4,0.395,2024-09-30,2024-10-21,4,valid,15.26,0.49,0.03211,0.0,0.0507,0.0507,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0055,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-10-14,2024-10-21,2,2024-09-16,2024-10-07,4,0.345,2024-10-28,2024-11-18,4,valid,15.98,10.83,0.677722,0.0,0.9353,0.9353,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0056,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-11-04,2024-11-11,2,2024-10-07,2024-10-28,4,0.3325,2024-11-18,2024-12-09,4,valid,22.6,14.83,0.656195,0.0,0.8727,0.8727,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0057,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-11-25,2024-11-25,1,2024-10-28,2024-11-18,4,0.3475,2024-12-02,2024-12-23,4,valid,23.11,2.89,0.125054,0.0,0.1738,0.1738,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0058,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-12-09,2024-12-16,2,2024-11-11,2024-12-02,4,0.6275,2024-12-23,2025-01-13,4,valid,19.85,11.55,0.581864,0.0,1.4605,1.4605,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0059,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-12-30,2025-02-10,7,2024-12-02,2024-12-23,4,0.5725,2025-02-17,2025-03-10,4,valid,20.14,22.7,1.12711,0.0,2.5811,2.5811,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0060,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2025-02-24,2025-03-24,5,2025-01-27,2025-02-17,4,0.2025,2025-03-31,2025-04-21,4,valid,21.09,22.29,1.056899,0.0,0.8561,0.8561,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0061,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2025-04-14,2025-09-08,22,2025-03-17,2025-04-07,4,0.3725,2025-09-15,2025-10-06,4,valid,12.36,110.96,8.977346,0.0,13.3762,13.3762,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0062,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2025-09-22,2025-10-06,3,2025-08-25,2025-09-15,4,0.43,2025-10-13,2025-11-03,4,valid,22.01,8.31,0.377556,0.0,0.6494,0.6494,0.0,1.0,0,0,0.0,0.0,,
493281_2757_0063,493281,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2025-10-27,2025-11-17,4,2025-09-29,2025-10-20,4,1.4875,2025-11-24,2025-12-15,4,valid,14.23,13.78,0.968377,0.0,5.7618,5.7618,0.0,1.0,0,0,0.0,0.0,,
493281_2963_0064,493281,2963,НАФТИФИН,174103,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), крем 1 % туба 15 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Кремы,2023-12-25,2024-02-12,8,2023-11-27,2023-12-18,4,0.08,2024-02-19,2024-03-11,4,valid,7.78,22.92,2.946015,0.73,0.0,0.73,1.0,0.0,3,2,0.73,0.0,1.0,0.0
493281_2963_0066,493281,2963,НАФТИФИН,329670,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), р-р накожный 1 % фл. 20 мл, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Жидкости,2023-05-15,2023-05-15,1,2023-04-17,2023-05-08,4,0.1825,2023-05-22,2023-06-12,4,valid,10.49,2.05,0.195424,0.0,0.5335,0.5335,0.0,1.0,1,0,0.0,0.0,,
493281_2963_0067,493281,2963,НАФТИФИН,329670,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), р-р накожный 1 % фл. 20 мл, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Жидкости,2023-05-29,2023-09-25,18,2023-05-01,2023-05-22,4,0.3625,2023-10-02,2023-10-23,4,valid,12.51,41.77,3.338929,1.47,0.0,1.47,1.0,0.0,2,2,1.47,0.0,1.0,0.0
493281_2963_0069,493281,2963,НАФТИФИН,426659,"ЭСТЕЗИФИН, Фармак АО (Украина, Киев), спрей накожный 1 % фл. 15 мл, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Жидкости,2023-09-11,2023-11-06,9,2023-08-14,2023-09-04,4,0.1775,2023-11-13,2023-12-04,4,valid,12.23,18.57,1.518397,0.37,0.0,0.37,1.0,0.0,2,1,0.37,0.0,1.0,0.0
493281_2969_0071,493281,2969,НАПРОКСЕН,55120,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #10",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2023-08-21,2023-08-28,2,2023-07-24,2023-08-14,4,0.1775,2023-09-04,2023-09-25,4,valid,19.11,10.87,0.568812,0.0,4.7674,4.7674,0.0,1.0,2,0,0.0,0.0,,
493281_2969_0072,493281,2969,НАПРОКСЕН,55120,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #10",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2023-09-11,2023-10-02,4,2023-08-14,2023-09-04,4,0.2275,2023-10-09,2023-10-30,4,valid,18.57,22.37,1.204631,0.29,0.0,0.29,1.0,0.0,2,1,0.29,0.0,1.0,0.0
493281_2969_0073,493281,2969,НАПРОКСЕН,55120,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #10",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2023-10-16,2023-10-23,2,2023-09-18,2023-10-09,4,0.17,2023-10-30,2023-11-20,4,valid,21.87,10.16,0.464563,0.0,1.5449,1.5449,0.0,1.0,2,0,0.0,0.0,,
493281_2969_0074,493281,2969,НАПРОКСЕН,55120,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #10",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2023-11-06,2024-01-29,13,2023-10-09,2023-10-30,4,0.32,2024-02-05,2024-02-26,4,valid,27.33,53.26,1.948774,0.0,4.4561,4.4561,0.0,1.0,2,0,0.0,0.0,,
493281_2969_0075,493281,2969,НАПРОКСЕН,55120,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #10",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2024-02-12,2024-02-26,3,2024-01-15,2024-02-05,4,0.23,2024-03-04,2024-03-25,4,valid,13.71,11.88,0.866521,0.0,7.2249,7.2249,0.0,1.0,2,0,0.0,0.0,,
493281_2969_0076,493281,2969,НАПРОКСЕН,55120,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #10",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2024-03-11,2024-04-08,5,2024-02-12,2024-03-04,4,0.0725,2024-04-15,2024-05-06,4,valid,15.48,9.61,0.620801,0.56,0.0,0.56,1.0,0.0,2,1,0.56,0.0,1.0,0.0
493281_2969_0077,493281,2969,НАПРОКСЕН,55120,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #10",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2024-04-22,2024-06-03,7,2024-03-25,2024-04-15,4,0.1275,2024-06-10,2024-07-01,4,valid,7.51,26.58,3.539281,0.0,0.3843,0.3843,0.0,1.0,2,0,0.0,0.0,,
493281_2969_0078,493281,2969,НАПРОКСЕН,55120,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #10",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2024-06-17,2024-07-15,5,2024-05-20,2024-06-10,4,0.165,2024-07-22,2024-08-12,4,valid,19.81,29.47,1.487633,0.32,6.0841,6.4041,0.049968,0.950032,2,1,0.32,0.0,1.0,0.0
493281_2969_0079,493281,2969,НАПРОКСЕН,55120,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #10",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2024-07-29,2024-08-19,4,2024-07-01,2024-07-22,4,0.0575,2024-08-26,2024-09-16,4,valid,27.96,31.6,1.130186,0.51,0.0,0.51,1.0,0.0,2,1,0.51,0.0,1.0,0.0
493281_2969_0080,493281,2969,НАПРОКСЕН,55120,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #10",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2024-09-16,2024-09-30,3,2024-08-19,2024-09-09,4,0.325,2024-10-07,2024-10-28,4,valid,17.78,20.91,1.17604,0.59,0.3304,0.9204,0.64105,0.35895,4,2,0.59,0.0,1.0,0.0
493281_2969_0081,493281,2969,НАПРОКСЕН,55120,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #10",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2024-10-14,2025-02-10,18,2024-09-16,2024-10-07,4,0.105,2025-02-17,2025-03-10,4,valid,32.6,85.38,2.619018,0.5653,17.9363,18.5015,0.030552,0.969448,4,2,0.5653,0.0,1.0,0.0
493281_2969_0082,493281,2969,НАПРОКСЕН,55120,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #10",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2025-02-24,2025-06-30,19,2025-01-27,2025-02-17,4,0.2025,2025-07-07,2025-07-28,4,valid,12.61,95.96,7.609833,4.62,0.0,4.62,1.0,0.0,3,3,4.62,0.0,1.0,0.0
493281_2969_0085,493281,2969,НАПРОКСЕН,55121,"НАЛГЕЗИН ФОРТЕ, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 550 мг, #10",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2023-05-15,2023-07-10,9,2023-04-17,2023-05-08,4,0.2775,2023-07-17,2023-08-07,4,valid,13.29,31.97,2.405568,1.56,0.0,1.56,1.0,0.0,2,2,1.56,0.0,1.0,0.0
493281_2969_0086,493281,2969,НАПРОКСЕН,55121,"НАЛГЕЗИН ФОРТЕ, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 550 мг, #10",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2023-08-07,2023-09-25,8,2023-07-10,2023-07-31,4,0.1325,2023-10-02,2023-10-23,4,valid,24.57,39.57,1.610501,0.4107,1.2344,1.6452,0.249668,0.750332,2,1,0.4107,0.0,1.0,0.0
