EVENT_ID,CLIENT_ID,INN_ID,INN_NAME,DRUGS_ID,DRUGS_NAME,NFC1_ID,NFC_ID,STOCKOUT_START,STOCKOUT_END,STOCKOUT_WEEKS,PRE_START,PRE_END,PRE_WEEKS,PRE_AVG_Q,MARKET_DURING_Q
28753_2733_0013,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-05-27,2024-07-08,7,2024-04-29,2024-05-20,4,1.02,38.3
28753_2733_0014,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-07-22,2024-09-16,9,2024-06-24,2024-07-15,4,0.25,39.41
28753_2733_0015,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-09-30,2024-11-04,6,2024-09-02,2024-09-23,4,0.25,22.62
28753_2733_0016,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-11-18,2025-02-03,12,2024-10-21,2024-11-11,4,0.25,32.9
28753_2733_0017,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-02-17,2025-03-10,4,2025-01-20,2025-02-10,4,0.25,9.37
28753_2733_0018,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-03-24,2025-03-24,1,2025-02-24,2025-03-17,4,0.25,7.22
28753_2733_0019,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-04-14,2025-05-05,4,2025-03-17,2025-04-07,4,0.75,15.69
28753_2733_0020,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-05-19,2025-05-19,1,2025-04-21,2025-05-12,4,0.25,4.4
28753_2733_0021,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-06-09,2025-07-14,6,2025-05-12,2025-06-02,4,0.75,19.08
28753_2733_0022,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-07-28,2025-08-11,3,2025-06-30,2025-07-21,4,0.25,9.75
28753_2733_0023,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-08-25,2025-09-01,2,2025-07-28,2025-08-18,4,0.25,5.47
28753_2733_0024,28753,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-09-15,2025-10-06,4,2025-08-18,2025-09-08,4,0.5,21.07
28753_2733_0025,28753,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2024-09-23,2025-03-31,28,2024-08-26,2024-09-16,4,0.05,89.83
28753_2733_0026,28753,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-04-14,2025-05-26,7,2025-03-17,2025-04-07,4,0.2,29.35
28753_2733_0027,28753,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-06-09,2025-09-22,16,2025-05-12,2025-06-02,4,0.1,57.47
28753_2733_0028,28753,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-10-20,2025-11-17,5,2025-09-22,2025-10-13,4,0.15,6.72
28753_2733_0029,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-04-17,2023-05-08,4,2023-03-20,2023-04-10,4,0.48,26.52
28753_2733_0030,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-05-22,2023-06-12,4,2023-04-24,2023-05-15,4,0.2425,31.65
28753_2733_0031,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-06-26,2023-07-10,3,2023-05-29,2023-06-19,4,0.2775,14.83
28753_2733_0032,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-07-24,2023-07-31,2,2023-06-26,2023-07-17,4,0.2225,10.75
28753_2733_0033,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-09-04,2023-11-13,11,2023-08-07,2023-08-28,4,1.14,49.44
28753_2733_0034,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-12-11,2024-02-12,10,2023-11-13,2023-12-04,4,0.42,29.69
28753_2733_0035,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-02-26,2024-04-08,7,2024-01-29,2024-02-19,4,0.25,35.46
28753_2733_0036,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-04-22,2025-02-24,45,2024-03-25,2024-04-15,4,0.25,180.29
28753_2733_0037,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-03-10,2025-04-21,7,2025-02-10,2025-03-03,4,0.25,22.72
28753_2733_0038,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-05-05,2025-07-14,11,2025-04-07,2025-04-28,4,0.5225,43.18
28753_2733_0039,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-07-28,2025-07-28,1,2025-06-30,2025-07-21,4,0.25,1.95
28753_2733_0040,28753,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-08-11,2025-11-17,15,2025-07-14,2025-08-04,4,0.5,45.13
28753_2733_0041,28753,2733,ТРОКСЕРУТИН,891717,"ТРОКСЕРУТИН, Юнифарма ООО (Украина, Киев), гель 2 % туба 40 г, в пачке, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-01-27,2025-06-30,23,2024-12-30,2025-01-20,4,0.5,80.49
28753_2733_0042,28753,2733,ТРОКСЕРУТИН,891717,"ТРОКСЕРУТИН, Юнифарма ООО (Украина, Киев), гель 2 % туба 40 г, в пачке, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-08-11,2025-09-01,4,2025-07-14,2025-08-04,4,0.25,12.32
28753_2733_0043,28753,2733,ТРОКСЕРУТИН,891717,"ТРОКСЕРУТИН, Юнифарма ООО (Украина, Киев), гель 2 % туба 40 г, в пачке, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-09-22,2025-11-03,7,2025-08-25,2025-09-15,4,1.0,23.01
28753_2757_0044,28753,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-04-10,2023-10-30,30,2023-03-13,2023-04-03,4,0.6475,94.38
28753_2757_0045,28753,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-11-13,2023-11-27,3,2023-10-16,2023-11-06,4,0.25,13.73
28753_2757_0046,28753,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-12-18,2024-02-05,8,2023-11-20,2023-12-11,4,0.14,25.23
28753_2757_0047,28753,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-02-19,2024-04-15,9,2024-01-22,2024-02-12,4,0.25,33.21
28753_2757_0048,28753,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-04-29,2024-06-17,8,2024-04-01,2024-04-22,4,0.25,37.78
28753_2757_0049,28753,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-07-01,2025-05-19,47,2024-06-03,2024-06-24,4,0.25,227.78
28753_2757_0050,28753,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2025-06-02,2025-10-20,21,2025-05-05,2025-05-26,4,0.5,82.74
28753_2757_0051,28753,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2025-11-03,2025-11-24,4,2025-10-06,2025-10-27,4,0.5,10.11
28753_2963_0052,28753,2963,НАФТИФИН,329670,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), р-р накожный 1 % фл. 20 мл, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Жидкости,2024-01-29,2024-10-07,37,2024-01-01,2024-01-22,4,0.25,49.12
28753_2963_0053,28753,2963,НАФТИФИН,329670,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), р-р накожный 1 % фл. 20 мл, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Жидкости,2024-10-21,2025-05-05,29,2024-09-23,2024-10-14,4,0.25,17.21
28753_2963_0054,28753,2963,НАФТИФИН,410763,"ЭСТЕЗИФИН, Фармак АО (Украина, Киев), крем 1 % туба 15 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Кремы,2024-03-18,2024-04-08,4,2024-02-19,2024-03-11,4,0.25,4.75
28753_2963_0055,28753,2963,НАФТИФИН,631003,"ЭСТЕЗИФИН, Фармак АО (Украина, Киев), р-р накожный 1 % фл. 25 мл, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Жидкости,2024-01-08,2024-06-24,25,2023-12-11,2024-01-01,4,0.25,34.22
28753_2963_0056,28753,2963,НАФТИФИН,631003,"ЭСТЕЗИФИН, Фармак АО (Украина, Киев), р-р накожный 1 % фл. 25 мл, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Жидкости,2024-07-08,2024-11-11,19,2024-06-10,2024-07-01,4,0.5,17.79
28753_2963_0057,28753,2963,НАФТИФИН,631003,"ЭСТЕЗИФИН, Фармак АО (Украина, Киев), р-р накожный 1 % фл. 25 мл, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Жидкости,2024-11-25,2025-04-28,23,2024-10-28,2024-11-18,4,0.25,12.18
28753_2969_0058,28753,2969,НАПРОКСЕН,231097,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #20",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2024-01-22,2024-01-22,1,2023-12-25,2024-01-15,4,0.2275,2.0
28753_2969_0059,28753,2969,НАПРОКСЕН,231097,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #20",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2024-02-05,2024-04-29,13,2024-01-08,2024-01-29,4,0.3525,24.79
28753_2969_0060,28753,2969,НАПРОКСЕН,231097,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #20",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2024-05-13,2024-06-17,6,2024-04-15,2024-05-06,4,0.125,12.96
28753_2969_0061,28753,2969,НАПРОКСЕН,231097,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #20",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2024-07-01,2024-11-04,19,2024-06-03,2024-06-24,4,0.125,36.47
28753_2969_0062,28753,2969,НАПРОКСЕН,231097,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #20",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2024-11-18,2024-12-30,7,2024-10-21,2024-11-11,4,0.125,11.38
28753_2969_0063,28753,2969,НАПРОКСЕН,231097,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #20",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2025-01-13,2025-02-03,4,2024-12-16,2025-01-06,4,0.125,6.29
28753_2969_0064,28753,2969,НАПРОКСЕН,231097,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #20",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2025-02-17,2025-03-03,3,2025-01-20,2025-02-10,4,0.125,3.61
28753_2969_0065,28753,2969,НАПРОКСЕН,231097,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #20",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2025-03-17,2025-03-24,2,2025-02-17,2025-03-10,4,0.125,2.98
28753_2969_0066,28753,2969,НАПРОКСЕН,231097,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #20",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2025-04-07,2025-05-05,5,2025-03-10,2025-03-31,4,0.25,12.84
28753_2969_0067,28753,2969,НАПРОКСЕН,231097,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #20",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2025-05-19,2025-06-09,4,2025-04-21,2025-05-12,4,0.125,10.13
28753_2969_0068,28753,2969,НАПРОКСЕН,231097,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #20",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2025-06-23,2025-11-10,21,2025-05-26,2025-06-16,4,0.125,40.82
28753_2969_0069,28753,2969,НАПРОКСЕН,235559,"НАЛГЕЗИН ФОРТЕ, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 550 мг, #20",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2023-12-25,2024-03-25,14,2023-11-27,2023-12-18,4,0.035,22.08
28753_2969_0070,28753,2969,НАПРОКСЕН,235559,"НАЛГЕЗИН ФОРТЕ, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 550 мг, #20",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2024-04-08,2025-01-27,43,2024-03-11,2024-04-01,4,0.25,81.62
28753_2969_0071,28753,2969,НАПРОКСЕН,235559,"НАЛГЕЗИН ФОРТЕ, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 550 мг, #20",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2025-02-10,2025-05-19,15,2025-01-13,2025-02-03,4,0.25,30.64
28753_2969_0072,28753,2969,НАПРОКСЕН,235559,"НАЛГЕЗИН ФОРТЕ, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 550 мг, #20",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2025-06-02,2025-08-18,12,2025-05-05,2025-05-26,4,0.125,26.6
28753_2969_0073,28753,2969,НАПРОКСЕН,235559,"НАЛГЕЗИН ФОРТЕ, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 550 мг, #20",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2025-09-08,2025-09-15,2,2025-08-11,2025-09-01,4,0.35,3.66
28753_298137_0074,28753,298137,БИЛАСТИН,175989,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #10",Пероральные твердые обычные,Таблетки,2023-08-28,2024-11-18,65,2023-07-31,2023-08-21,4,0.4625,301.75
28753_298137_0075,28753,298137,БИЛАСТИН,175989,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #10",Пероральные твердые обычные,Таблетки,2024-12-02,2025-01-06,6,2024-11-04,2024-11-25,4,0.25,29.95
28753_298137_0076,28753,298137,БИЛАСТИН,175989,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #10",Пероральные твердые обычные,Таблетки,2025-01-20,2025-04-07,12,2024-12-23,2025-01-13,4,0.25,40.73
28753_298137_0077,28753,298137,БИЛАСТИН,175989,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #10",Пероральные твердые обычные,Таблетки,2025-05-05,2025-06-23,8,2025-04-07,2025-04-28,4,0.75,50.83
28753_298137_0078,28753,298137,БИЛАСТИН,175990,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #30",Пероральные твердые обычные,Таблетки,2023-10-02,2023-10-23,4,2023-09-04,2023-09-25,4,0.25,11.56
28753_298137_0079,28753,298137,БИЛАСТИН,175990,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #30",Пероральные твердые обычные,Таблетки,2023-11-06,2023-12-18,7,2023-10-09,2023-10-30,4,0.0875,15.82
28753_298137_0080,28753,298137,БИЛАСТИН,175990,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #30",Пероральные твердые обычные,Таблетки,2024-01-01,2024-02-19,8,2023-12-04,2023-12-25,4,0.4125,24.21
28753_298137_0081,28753,298137,БИЛАСТИН,175990,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #30",Пероральные твердые обычные,Таблетки,2024-03-04,2024-05-27,13,2024-02-05,2024-02-26,4,0.0825,71.21
28753_298137_0082,28753,298137,БИЛАСТИН,175990,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #30",Пероральные твердые обычные,Таблетки,2024-06-10,2024-06-10,1,2024-05-13,2024-06-03,4,0.0825,4.68
28753_298137_0083,28753,298137,БИЛАСТИН,175990,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #30",Пероральные твердые обычные,Таблетки,2024-06-24,2024-06-24,1,2024-05-27,2024-06-17,4,0.165,6.81
28753_298137_0084,28753,298137,БИЛАСТИН,175990,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #30",Пероральные твердые обычные,Таблетки,2024-07-08,2024-07-22,3,2024-06-10,2024-07-01,4,0.165,14.47
28753_298137_0085,28753,298137,БИЛАСТИН,175990,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #30",Пероральные твердые обычные,Таблетки,2024-08-05,2024-08-05,1,2024-07-08,2024-07-29,4,0.0825,4.87
28753_298137_0086,28753,298137,БИЛАСТИН,175990,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #30",Пероральные твердые обычные,Таблетки,2024-08-19,2025-01-13,22,2024-07-22,2024-08-12,4,0.165,135.43
28753_298137_0087,28753,298137,БИЛАСТИН,175990,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #30",Пероральные твердые обычные,Таблетки,2025-02-10,2025-02-10,1,2025-01-13,2025-02-03,4,0.24,2.76
28753_3016_0088,28753,3016,МЕСАЛАЗИН,33089,"САЛОФАЛЬК, Alpen Pharma AG   (Швейцария), табл. п/о кишечно-раств. 500 мг блистер, #100",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2023-07-24,2023-08-14,4,2023-06-26,2023-07-17,4,0.375,1.63
28753_3016_0089,28753,3016,МЕСАЛАЗИН,33089,"САЛОФАЛЬК, Alpen Pharma AG   (Швейцария), табл. п/о кишечно-раств. 500 мг блистер, #100",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2023-11-27,2024-01-29,10,2023-10-30,2023-11-20,4,0.025,2.31
28753_3016_0090,28753,3016,МЕСАЛАЗИН,33089,"САЛОФАЛЬК, Alpen Pharma AG   (Швейцария), табл. п/о кишечно-раств. 500 мг блистер, #100",Пероральные твердые обычные,"Таблетки, покрытые оболочкой",2024-04-15,2024-10-07,26,2024-03-18,2024-04-08,4,0.375,0.86
28753_3016_0091,28753,3016,МЕСАЛАЗИН,78985,"САЛОФАЛЬК, Alpen Pharma AG   (Швейцария), гран. гастрорезист. пролонг. 1000 мг пакетик ""Грану-Стикс"", #50",Пероральные твердые длительно действующие,Порошки/гранулы,2023-04-10,2023-12-11,36,2023-03-13,2023-04-03,4,5.5025,11.23
28753_3030_0092,28753,3030,ЛОРАТАДИН,45751,"ЛОРАТАДИН, Корпорация Артериум  (Украина, Киев), табл. 10 мг блистер, #10",Пероральные твердые обычные,Таблетки,2023-04-10,2023-04-24,3,2023-03-13,2023-04-03,4,0.985,38.39
28753_3030_0093,28753,3030,ЛОРАТАДИН,45751,"ЛОРАТАДИН, Корпорация Артериум  (Украина, Киев), табл. 10 мг блистер, #10",Пероральные твердые обычные,Таблетки,2023-05-08,2023-05-08,1,2023-04-10,2023-05-01,4,0.24,17.55
28753_3030_0094,28753,3030,ЛОРАТАДИН,45751,"ЛОРАТАДИН, Корпорация Артериум  (Украина, Киев), табл. 10 мг блистер, #10",Пероральные твердые обычные,Таблетки,2023-05-22,2023-12-04,29,2023-04-24,2023-05-15,4,0.4625,446.57
