EVENT_ID,CLIENT_ID,INN_ID,INN_NAME,DRUGS_ID,DRUGS_NAME,NFC1_ID,NFC_ID,STOCKOUT_START,STOCKOUT_END,STOCKOUT_WEEKS,PRE_START,PRE_END,PRE_WEEKS,PRE_AVG_Q,POST_START,POST_END,POST_WEEKS,POST_STATUS,MARKET_PRE,MARKET_DURING,MARKET_GROWTH,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,SHARE_INTERNAL,SHARE_LOST,SUBSTITUTES_COUNT,SUBSTITUTES_WITH_LIFT,LIFT_SAME_NFC1,LIFT_DIFF_NFC1,SHARE_SAME_NFC1,SHARE_DIFF_NFC1
1419760_2733_0051,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-12-11,2024-01-08,5,2023-11-13,2023-12-04,4,1.0,2024-01-15,2024-02-05,4,valid,28.25,24.98,0.884248,1.0,10.7456,11.7456,0.085138,0.914862,2,1,1.0,0.0,1.0,0.0
1419760_2733_0053,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-03-04,2024-03-04,1,2024-02-05,2024-02-26,4,1.75,2024-03-11,2024-04-01,4,valid,42.31,7.02,0.165918,0.0,1.9112,1.9112,0.0,1.0,2,0,0.0,0.0,,
1419760_2733_0054,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-03-25,2024-04-08,3,2024-02-26,2024-03-18,4,1.0,2024-04-15,2024-05-06,4,valid,27.73,27.1,0.977281,0.0,8.7936,8.7936,0.0,1.0,2,0,0.0,0.0,,
1419760_2733_0055,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-05-13,2024-05-20,2,2024-04-15,2024-05-06,4,1.0,2024-05-27,2024-06-17,4,valid,30.6,16.3,0.53268,0.0,1.7005,1.7005,0.0,1.0,2,0,0.0,0.0,,
1419760_2733_0056,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-06-03,2024-06-10,2,2024-05-06,2024-05-27,4,0.5,2024-06-17,2024-07-08,4,valid,35.35,22.9,0.647808,0.3522,5.8945,6.2467,0.05638,0.94362,2,1,0.3522,0.0,1.0,0.0
1419760_2733_0057,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-06-24,2024-06-24,1,2024-05-27,2024-06-17,4,0.75,2024-07-01,2024-07-22,4,valid,38.89,12.05,0.309848,0.3803,0.0,0.3803,1.0,0.0,2,1,0.3803,0.0,1.0,0.0
1419760_2733_0058,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-07-08,2024-07-08,1,2024-06-10,2024-07-01,4,1.0,2024-07-15,2024-08-05,4,valid,41.95,13.89,0.331108,0.0,3.7796,3.7796,0.0,1.0,2,0,0.0,0.0,,
1419760_2733_0059,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-08-05,2024-08-12,2,2024-07-08,2024-07-29,4,0.75,2024-08-19,2024-09-09,4,valid,37.82,15.33,0.405341,0.0,0.0684,0.0684,0.0,1.0,2,0,0.0,0.0,,
1419760_2733_0060,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-08-26,2024-08-26,1,2024-07-29,2024-08-19,4,0.75,2024-09-02,2024-09-23,4,valid,36.5,11.64,0.318904,1.3622,4.3657,5.7279,0.237817,0.762183,2,1,1.3622,0.0,1.0,0.0
1419760_2733_0061,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-09-16,2024-10-28,7,2024-08-19,2024-09-09,4,1.0,2024-11-04,2024-11-25,4,valid,54.63,46.52,0.851547,1.0,0.0,1.0,1.0,0.0,2,1,1.0,0.0,1.0,0.0
1419760_2733_0062,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-11-11,2025-02-10,14,2024-10-14,2024-11-04,4,0.25,2025-02-17,2025-03-10,4,valid,14.22,73.72,5.184248,0.0,21.0918,21.0918,0.0,1.0,2,0,0.0,0.0,,
1419760_2733_0063,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-03-03,2025-03-31,5,2025-02-03,2025-02-24,4,0.5,2025-04-07,2025-04-28,4,valid,19.97,36.64,1.834752,0.0,1.9378,1.9378,0.0,1.0,1,0,0.0,0.0,,
1419760_2733_0064,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-04-14,2025-05-19,6,2025-03-17,2025-04-07,4,0.25,2025-05-26,2025-06-16,4,valid,28.66,41.88,1.46127,0.0775,0.0,0.0775,1.0,0.0,1,1,0.0775,0.0,1.0,0.0
1419760_2733_0065,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-06-02,2025-06-09,2,2025-05-05,2025-05-26,4,0.25,2025-06-16,2025-07-07,4,valid,28.6,18.86,0.659441,0.0,2.5177,2.5177,0.0,1.0,1,0,0.0,0.0,,
1419760_2733_0066,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-06-30,2025-08-11,7,2025-06-02,2025-06-23,4,0.5,2025-08-18,2025-09-08,4,valid,29.03,70.63,2.433,5.0,0.0,5.0,1.0,0.0,1,1,5.0,0.0,1.0,0.0
1419760_2733_0067,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-08-25,2025-08-25,1,2025-07-28,2025-08-18,4,0.25,2025-09-01,2025-09-22,4,valid,26.11,5.17,0.198008,0.802,0.0,0.802,1.0,0.0,1,1,0.802,0.0,1.0,0.0
1419760_2733_0068,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-09-15,2025-09-15,1,2025-08-18,2025-09-08,4,0.75,2025-09-22,2025-10-13,4,valid,26.45,4.34,0.164083,0.0,0.6507,0.6507,0.0,1.0,1,0,0.0,0.0,,
1419760_2733_0069,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-09-29,2025-10-06,2,2025-09-01,2025-09-22,4,0.75,2025-10-13,2025-11-03,4,valid,26.51,7.39,0.278763,0.0,2.4196,2.4196,0.0,1.0,1,0,0.0,0.0,,
1419760_2733_0070,1419760,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-11-03,2025-11-03,1,2025-10-06,2025-10-27,4,0.75,2025-11-10,2025-12-01,4,valid,21.36,5.14,0.240637,2.5187,0.1692,2.6879,0.937057,0.062943,1,1,2.5187,0.0,1.0,0.0
1419760_2733_0072,1419760,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-07-10,2023-07-17,2,2023-06-12,2023-07-03,4,0.25,2023-07-24,2023-08-14,4,valid,41.27,11.2,0.271384,1.6381,0.0,1.6381,1.0,0.0,2,2,1.6381,0.0,1.0,0.0
1419760_2733_0073,1419760,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-07-31,2024-07-22,52,2023-07-03,2023-07-24,4,0.5,2024-07-29,2024-08-19,4,valid,28.41,382.55,13.465329,12.3452,48.128,60.4732,0.204143,0.795857,2,1,12.3452,0.0,1.0,0.0
1419760_2733_0074,1419760,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-08-05,2024-10-14,11,2024-07-08,2024-07-29,4,0.25,2024-10-21,2024-11-11,4,valid,37.82,115.8,3.061872,7.0,9.5081,16.5081,0.424034,0.575966,2,1,7.0,0.0,1.0,0.0
1419760_2733_0076,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-02-20,2023-03-27,6,2023-01-23,2023-02-13,4,0.2575,2023-04-03,2023-04-24,4,valid,15.94,38.6,2.421581,0.0,2.501,2.501,0.0,1.0,0,0,0.0,0.0,,
1419760_2733_0077,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-04-10,2023-05-08,5,2023-03-13,2023-04-03,4,0.5,2023-05-15,2023-06-05,4,valid,21.73,26.41,1.21537,0.0,2.56,2.56,0.0,1.0,0,0,0.0,0.0,,
1419760_2733_0078,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-05-22,2023-07-03,7,2023-04-24,2023-05-15,4,0.25,2023-07-10,2023-07-31,4,valid,26.18,68.06,2.599694,0.0,9.59,9.59,0.0,1.0,0,0,0.0,0.0,,
1419760_2733_0079,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-07-31,2023-07-31,1,2023-07-03,2023-07-24,4,0.765,2023-08-07,2023-08-28,4,valid,28.41,8.78,0.309046,0.0,0.2,0.2,0.0,1.0,0,0,0.0,0.0,,
1419760_2733_0080,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-08-14,2023-10-02,8,2023-07-17,2023-08-07,4,1.065,2023-10-09,2023-10-30,4,valid,27.03,41.75,1.54458,0.0,3.6,3.6,0.0,1.0,0,0,0.0,0.0,,
1419760_2733_0081,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-10-16,2024-03-18,23,2023-09-18,2023-10-09,4,0.25,2024-03-25,2024-04-15,4,valid,20.89,147.29,7.050742,0.0,14.17,14.17,0.0,1.0,0,0,0.0,0.0,,
1419760_2733_0082,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2024-04-01,2024-11-11,33,2024-03-04,2024-03-25,4,0.515,2024-11-18,2024-12-09,4,valid,21.03,292.26,13.89729,0.0,16.09,16.09,0.0,1.0,0,0,0.0,0.0,,
1419760_2733_0083,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2024-11-25,2025-03-10,16,2024-10-28,2024-11-18,4,0.25,2025-03-17,2025-04-07,4,valid,10.4,91.66,8.813462,0.0,1.5733,1.5733,0.0,1.0,0,0,0.0,0.0,,
1419760_2733_0085,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-05-19,2025-05-26,2,2025-04-21,2025-05-12,4,0.5,2025-06-02,2025-06-23,4,valid,30.98,14.42,0.465462,0.0,0.0833,0.0833,0.0,1.0,0,0,0.0,0.0,,
1419760_2733_0086,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-06-23,2025-08-11,8,2025-05-26,2025-06-16,4,0.75,2025-08-18,2025-09-08,4,valid,30.9,75.47,2.442395,0.0,14.96,14.96,0.0,1.0,0,0,0.0,0.0,,
1419760_2733_0087,1419760,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-08-25,2025-10-20,9,2025-07-28,2025-08-18,4,0.25,2025-10-27,2025-11-17,4,valid,26.11,51.92,1.98851,0.0,5.4915,5.4915,0.0,1.0,0,0,0.0,0.0,,
1419760_2733_0090,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-02-27,2023-03-13,3,2023-01-30,2023-02-20,4,0.75,2023-03-20,2023-04-10,4,valid,17.34,18.75,1.081315,0.0,3.7489,3.7489,0.0,1.0,1,0,0.0,0.0,,
1419760_2733_0091,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-04-17,2023-04-17,1,2023-03-20,2023-04-10,4,1.5,2023-04-24,2023-05-15,4,valid,18.89,7.52,0.398094,0.0,1.98,1.98,0.0,1.0,2,0,0.0,0.0,,
1419760_2733_0092,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-05-01,2023-05-08,2,2023-04-03,2023-04-24,4,0.9925,2023-05-15,2023-06-05,4,valid,19.42,11.55,0.594748,0.0,6.8,6.8,0.0,1.0,2,0,0.0,0.0,,
1419760_2733_0094,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-06-19,2023-06-19,1,2023-05-22,2023-06-12,4,0.75,2023-06-26,2023-07-17,4,valid,40.42,8.21,0.203117,0.0,0.8585,0.8585,0.0,1.0,2,0,0.0,0.0,,
1419760_2733_0095,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-07-10,2023-07-10,1,2023-06-12,2023-07-03,4,0.765,2023-07-17,2023-08-07,4,valid,41.27,5.5,0.133269,0.0,1.7246,1.7246,0.0,1.0,2,0,0.0,0.0,,
1419760_2733_0097,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-09-11,2023-09-11,1,2023-08-14,2023-09-04,4,0.495,2023-09-18,2023-10-09,4,valid,30.37,4.39,0.144551,0.7109,1.5256,2.2365,0.317864,0.682136,2,1,0.7109,0.0,1.0,0.0
1419760_2733_0098,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-10-16,2023-10-23,2,2023-09-18,2023-10-09,4,1.0,2023-10-30,2023-11-20,4,valid,20.89,9.83,0.47056,0.0589,0.1055,0.1644,0.35812,0.64188,2,1,0.0589,0.0,1.0,0.0
1419760_2733_0099,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-11-13,2024-01-01,8,2023-10-16,2023-11-06,4,0.5,2024-01-08,2024-01-29,4,valid,16.67,49.7,2.981404,0.0,9.8555,9.8555,0.0,1.0,2,0,0.0,0.0,,
1419760_2733_0100,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-01-15,2024-01-29,3,2023-12-18,2024-01-08,4,0.25,2024-02-05,2024-02-26,4,valid,21.98,17.86,0.812557,2.0,1.3804,3.3804,0.591651,0.408349,2,1,2.0,0.0,1.0,0.0
1419760_2733_0101,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-03-04,2024-03-04,1,2024-02-05,2024-02-26,4,1.0,2024-03-11,2024-04-01,4,valid,42.31,7.02,0.165918,0.0,0.7905,0.7905,0.0,1.0,2,0,0.0,0.0,,
1419760_2733_0102,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-03-18,2024-04-08,4,2024-02-19,2024-03-11,4,0.75,2024-04-15,2024-05-06,4,valid,37.52,29.14,0.776652,0.0,2.372,2.372,0.0,1.0,2,0,0.0,0.0,,
1419760_2733_0103,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-04-22,2024-04-22,1,2024-03-25,2024-04-15,4,0.25,2024-04-29,2024-05-20,4,valid,32.84,6.15,0.187272,0.8127,1.6206,2.4333,0.334005,0.665995,2,1,0.8127,0.0,1.0,0.0
1419760_2733_0104,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-05-06,2024-05-06,1,2024-04-08,2024-04-29,4,0.5,2024-05-13,2024-06-03,4,valid,29.33,11.86,0.404364,0.0,4.2308,4.2308,0.0,1.0,2,0,0.0,0.0,,
1419760_2733_0107,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-07-01,2024-08-12,7,2024-06-03,2024-06-24,4,0.75,2024-08-19,2024-09-09,4,valid,43.75,61.68,1.409829,3.1803,9.4432,12.6235,0.251938,0.748062,2,2,3.1803,0.0,1.0,0.0
1419760_2733_0108,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-09-09,2024-09-16,2,2024-08-12,2024-09-02,4,1.5,2024-09-23,2024-10-14,4,valid,49.88,25.79,0.517041,0.0,3.67,3.67,0.0,1.0,2,0,0.0,0.0,,
1419760_2733_0109,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-09-30,2024-10-28,5,2024-09-02,2024-09-23,4,0.75,2024-11-04,2024-11-25,4,valid,54.2,21.36,0.394096,1.0,5.5619,6.5619,0.152396,0.847604,2,1,1.0,0.0,1.0,0.0
1419760_2733_0110,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-11-18,2024-11-18,1,2024-10-21,2024-11-11,4,1.0325,2024-11-25,2024-12-16,4,valid,8.98,1.73,0.19265,0.0,1.0968,1.0968,0.0,1.0,2,0,0.0,0.0,,
1419760_2733_0111,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-12-02,2025-01-13,7,2024-11-04,2024-11-25,4,1.2825,2025-01-20,2025-02-10,4,valid,15.46,31.52,2.03881,0.0,2.1094,2.1094,0.0,1.0,2,0,0.0,0.0,,
1419760_2733_0112,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-01-27,2025-02-03,2,2024-12-30,2025-01-20,4,0.25,2025-02-10,2025-03-03,4,valid,28.42,8.22,0.289233,0.0,4.1009,4.1009,0.0,1.0,2,0,0.0,0.0,,
1419760_2733_0113,1419760,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-02-17,2025-02-17,1,2025-01-20,2025-02-10,4,0.5,2025-02-24,2025-03-17,4,valid,30.64,3.39,0.11064,2.0,1.1691,3.1691,0.631095,0.368905,2,2,2.0,0.0,1.0,0.0
