EVENT_ID,CLIENT_ID,INN_ID,INN_NAME,DRUGS_ID,DRUGS_NAME,NFC1_ID,NFC_ID,STOCKOUT_START,STOCKOUT_END,STOCKOUT_WEEKS,PRE_START,PRE_END,PRE_WEEKS,PRE_AVG_Q,POST_START,POST_END,POST_WEEKS,POST_STATUS,MARKET_PRE,MARKET_DURING,MARKET_GROWTH,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,SHARE_INTERNAL,SHARE_LOST,SUBSTITUTES_COUNT,SUBSTITUTES_WITH_LIFT,LIFT_SAME_NFC1,LIFT_DIFF_NFC1,SHARE_SAME_NFC1,SHARE_DIFF_NFC1
416188_2733_0072,416188,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-12-30,2025-01-27,5,2024-12-02,2024-12-23,4,1.0,2025-02-03,2025-02-24,4,valid,21.07,21.21,1.006645,2.0,10.9178,12.9178,0.154825,0.845175,2,1,2.0,0.0,1.0,0.0
416188_2733_0074,416188,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-04-28,2025-05-05,2,2025-03-31,2025-04-21,4,1.0,2025-05-12,2025-06-02,4,valid,18.88,16.1,0.852754,2.0,2.5526,4.5526,0.43931,0.56069,2,1,2.0,0.0,1.0,0.0
416188_2733_0075,416188,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-05-19,2025-05-19,1,2025-04-21,2025-05-12,4,0.5,2025-05-26,2025-06-16,4,valid,20.18,7.25,0.359267,1.0,0.0249,1.0249,0.975681,0.024319,2,1,1.0,0.0,1.0,0.0
416188_2733_0076,416188,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-06-09,2025-06-23,3,2025-05-12,2025-06-02,4,1.0,2025-06-30,2025-07-21,4,valid,22.68,28.57,1.2597,0.0,8.62,8.62,0.0,1.0,2,0,0.0,0.0,,
416188_2733_0077,416188,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-07-07,2025-07-21,3,2025-06-09,2025-06-30,4,0.25,2025-07-28,2025-08-18,4,valid,35.71,14.94,0.41837,1.0,0.0,1.0,1.0,0.0,2,1,1.0,0.0,1.0,0.0
416188_2733_0078,416188,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-08-04,2025-08-11,2,2025-07-07,2025-07-28,4,0.25,2025-08-18,2025-09-08,4,valid,18.12,13.58,0.749448,0.0,5.0088,5.0088,0.0,1.0,2,0,0.0,0.0,,
416188_2733_0080,416188,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-09-29,2025-09-29,1,2025-09-01,2025-09-22,4,0.75,2025-10-06,2025-10-27,4,valid,20.83,4.77,0.228997,0.0,0.4892,0.4892,0.0,1.0,2,0,0.0,0.0,,
416188_2733_0081,416188,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-10-20,2025-10-27,2,2025-09-22,2025-10-13,4,1.0,2025-11-03,2025-11-24,4,valid,17.15,3.0,0.174927,0.4752,0.0,0.4752,1.0,0.0,2,1,0.4752,0.0,1.0,0.0
416188_2733_0082,416188,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-11-10,2025-11-10,1,2025-10-13,2025-11-03,4,0.75,2025-11-17,2025-12-08,4,valid,14.39,4.18,0.290479,0.0,1.0334,1.0334,0.0,1.0,2,0,0.0,0.0,,
416188_2733_0084,416188,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-04-10,2023-04-17,2,2023-03-13,2023-04-03,4,0.5,2023-04-24,2023-05-15,4,valid,46.25,10.3,0.222703,4.3019,0.0,4.3019,1.0,0.0,2,2,4.3019,0.0,1.0,0.0
416188_2733_0085,416188,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-05-01,2023-05-29,5,2023-04-03,2023-04-24,4,0.5,2023-06-05,2023-06-26,4,valid,28.03,46.02,1.641812,0.0,4.673,4.673,0.0,1.0,2,0,0.0,0.0,,
416188_2733_0086,416188,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-06-12,2024-01-29,34,2023-05-15,2023-06-05,4,0.25,2024-02-05,2024-02-26,4,valid,35.81,327.57,9.147445,0.0,39.7246,39.7246,0.0,1.0,2,0,0.0,0.0,,
416188_2733_0087,416188,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-02-12,2024-04-29,12,2024-01-15,2024-02-05,4,0.25,2024-05-06,2024-05-27,4,valid,28.55,112.57,3.942907,9.0,0.0,9.0,1.0,0.0,3,2,9.0,0.0,1.0,0.0
416188_2733_0088,416188,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-05-13,2024-11-25,29,2024-04-15,2024-05-06,4,0.25,2024-12-02,2024-12-23,4,valid,33.36,241.5,7.239209,1.0,0.0,1.0,1.0,0.0,3,1,1.0,0.0,1.0,0.0
416188_2733_0089,416188,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-12-16,2025-01-13,5,2024-11-18,2024-12-09,4,0.5,2025-01-20,2025-02-10,4,valid,26.84,21.78,0.811475,2.377,1.1885,3.5656,0.666667,0.333333,2,2,2.377,0.0,1.0,0.0
416188_2733_0090,416188,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-01-27,2025-03-03,6,2024-12-30,2025-01-20,4,0.25,2025-03-10,2025-03-31,4,valid,18.21,47.59,2.613399,4.0,9.94,13.94,0.286944,0.713056,2,1,4.0,0.0,1.0,0.0
416188_2733_0091,416188,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-04-21,2025-05-12,4,2025-03-24,2025-04-14,4,0.5,2025-05-19,2025-06-09,4,valid,22.26,20.18,0.906559,3.0,2.0,5.0,0.6,0.4,2,1,3.0,0.0,1.0,0.0
416188_2733_0092,416188,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-06-09,2025-07-14,6,2025-05-12,2025-06-02,4,0.5,2025-07-21,2025-08-11,4,valid,22.68,45.56,2.008818,0.0,1.0,1.0,0.0,1.0,2,0,0.0,0.0,,
416188_2733_0093,416188,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-07-28,2025-09-29,10,2025-06-30,2025-07-21,4,0.25,2025-10-06,2025-10-27,4,valid,22.08,50.75,2.29846,3.7015,1.0,4.7015,0.787304,0.212696,2,1,3.7015,0.0,1.0,0.0
416188_2733_0095,416188,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-05-15,2023-09-04,17,2023-04-17,2023-05-08,4,0.4,2023-09-11,2023-10-02,4,valid,32.38,192.11,5.932983,0.88,0.7061,1.5861,0.554803,0.445197,1,1,0.88,0.0,1.0,0.0
416188_2733_0096,416188,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-09-18,2023-09-18,1,2023-08-21,2023-09-11,4,0.15,2023-09-25,2023-10-16,4,valid,44.26,15.29,0.345459,0.0,0.3069,0.3069,0.0,1.0,1,0,0.0,0.0,,
416188_2733_0098,416188,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2024-02-26,2024-05-20,13,2024-01-29,2024-02-19,4,0.5,2024-05-27,2024-06-17,4,valid,31.75,122.86,3.869606,1.0,9.1,10.1,0.09901,0.90099,1,1,1.0,0.0,1.0,0.0
416188_2733_0099,416188,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2024-06-03,2024-12-16,29,2024-05-06,2024-05-27,4,0.25,2024-12-23,2025-01-13,4,valid,37.83,231.62,6.122654,1.0,15.3377,16.3377,0.061208,0.938792,1,1,1.0,0.0,1.0,0.0
416188_2733_0100,416188,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2024-12-30,2025-02-17,8,2024-12-02,2024-12-23,4,0.25,2025-02-24,2025-03-17,4,valid,21.07,46.37,2.200759,0.0,1.2897,1.2897,0.0,1.0,1,0,0.0,0.0,,
416188_2733_0101,416188,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-03-03,2025-03-17,3,2025-02-03,2025-02-24,4,0.25,2025-03-24,2025-04-14,4,valid,35.81,26.48,0.739458,0.0,4.3054,4.3054,0.0,1.0,1,0,0.0,0.0,,
416188_2733_0102,416188,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-03-31,2025-06-30,14,2025-03-03,2025-03-24,4,0.25,2025-07-07,2025-07-28,4,valid,31.86,93.37,2.930634,1.0,0.0,1.0,1.0,0.0,1,1,1.0,0.0,1.0,0.0
416188_2733_0103,416188,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-07-14,2025-08-25,7,2025-06-16,2025-07-07,4,0.25,2025-09-01,2025-09-22,4,valid,32.01,36.31,1.134333,0.0,3.32,3.32,0.0,1.0,1,0,0.0,0.0,,
416188_2733_0104,416188,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-09-08,2025-09-15,2,2025-08-11,2025-09-01,4,0.25,2025-09-22,2025-10-13,4,valid,25.61,8.08,0.315502,0.0,1.5122,1.5122,0.0,1.0,1,0,0.0,0.0,,
416188_2733_0105,416188,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-10-13,2025-10-20,2,2025-09-15,2025-10-06,4,0.685,2025-10-27,2025-11-17,4,valid,16.02,6.19,0.386392,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,,
416188_2733_0107,416188,2733,ТРОКСЕРУТИН,229233,"ФЛЕБОТОН, Sopharma (Болгария), капс. тверд. 300 мг, #50",Пероральные твердые обычные,Капсулы,2024-04-22,2024-12-02,33,2024-03-25,2024-04-15,4,0.25,2024-12-09,2024-12-30,4,valid,32.56,276.24,8.484029,1.0,1.0,2.0,0.5,0.5,1,1,1.0,0.0,1.0,0.0
416188_2733_0108,416188,2733,ТРОКСЕРУТИН,229233,"ФЛЕБОТОН, Sopharma (Болгария), капс. тверд. 300 мг, #50",Пероральные твердые обычные,Капсулы,2024-12-16,2025-06-16,27,2024-11-18,2024-12-09,4,0.25,2025-06-23,2025-07-14,4,valid,26.84,174.57,6.504098,3.0,1.82,4.82,0.622407,0.377593,1,1,3.0,0.0,1.0,0.0
416188_2733_0109,416188,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-03-20,2023-04-03,3,2023-02-20,2023-03-13,4,0.4975,2023-04-10,2023-05-01,4,valid,38.38,32.24,0.840021,2.0,1.4401,3.4401,0.581371,0.418629,2,1,2.0,0.0,1.0,0.0
416188_2733_0110,416188,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-04-24,2023-04-24,1,2023-03-27,2023-04-17,4,0.75,2023-05-01,2023-05-22,4,valid,31.31,9.5,0.303417,0.3932,0.0,0.3932,1.0,0.0,2,1,0.3932,0.0,1.0,0.0
416188_2733_0111,416188,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-05-08,2023-05-29,4,2023-04-10,2023-05-01,4,0.9925,2023-06-05,2023-06-26,4,valid,27.42,38.4,1.400438,0.2411,7.5231,7.7643,0.031057,0.968943,2,1,0.2411,0.0,1.0,0.0
416188_2733_0113,416188,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-08-07,2023-08-21,3,2023-07-10,2023-07-31,4,0.24,2023-08-28,2023-09-18,4,valid,47.67,42.19,0.885043,0.89,0.0,0.89,1.0,0.0,2,1,0.89,0.0,1.0,0.0
416188_2733_0115,416188,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-09-18,2023-09-18,1,2023-08-21,2023-09-11,4,0.495,2023-09-25,2023-10-16,4,valid,44.26,15.29,0.345459,0.0,3.758,3.758,0.0,1.0,2,0,0.0,0.0,,
416188_2733_0116,416188,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-10-02,2023-11-13,7,2023-09-04,2023-09-25,4,0.5,2023-11-20,2023-12-11,4,valid,41.38,57.41,1.387385,2.25,0.4035,2.6535,0.847927,0.152073,2,1,2.25,0.0,1.0,0.0
416188_2733_0117,416188,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-11-27,2023-12-04,2,2023-10-30,2023-11-20,4,0.25,2023-12-11,2024-01-01,4,valid,29.82,17.85,0.598592,0.0,2.3534,2.3534,0.0,1.0,2,0,0.0,0.0,,
416188_2733_0118,416188,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-12-18,2024-02-12,9,2023-11-20,2023-12-11,4,0.5,2024-02-19,2024-03-11,4,valid,30.9,68.06,2.202589,5.32,2.5729,7.8929,0.674022,0.325978,2,2,5.32,0.0,1.0,0.0
416188_2733_0119,416188,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-03-04,2024-03-04,1,2024-02-05,2024-02-26,4,0.5,2024-03-11,2024-04-01,4,valid,36.68,8.27,0.225463,0.0,1.3123,1.3123,0.0,1.0,3,0,0.0,0.0,,
416188_2733_0120,416188,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-03-18,2024-04-01,3,2024-02-19,2024-03-11,4,0.75,2024-04-08,2024-04-29,4,valid,41.85,33.54,0.801434,1.1986,0.5361,1.7347,0.690935,0.309065,3,1,1.1986,0.0,1.0,0.0
416188_2733_0121,416188,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-04-22,2024-04-22,1,2024-03-25,2024-04-15,4,0.75,2024-04-29,2024-05-20,4,valid,32.56,8.65,0.265663,0.0,1.835,1.835,0.0,1.0,3,0,0.0,0.0,,
416188_2733_0122,416188,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-05-13,2024-05-20,2,2024-04-15,2024-05-06,4,1.25,2024-05-27,2024-06-17,4,valid,33.36,17.58,0.526978,1.0,3.8008,4.8008,0.2083,0.7917,3,1,1.0,0.0,1.0,0.0
416188_2733_0123,416188,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-06-17,2024-07-08,4,2024-05-20,2024-06-10,4,1.0,2024-07-15,2024-08-05,4,valid,40.15,40.07,0.998007,0.0,3.7589,3.7589,0.0,1.0,2,0,0.0,0.0,,
416188_2733_0124,416188,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-07-29,2024-12-30,23,2024-07-01,2024-07-22,4,0.5,2025-01-06,2025-01-27,4,valid,34.25,161.87,4.726131,8.2739,27.8561,36.1299,0.229003,0.770997,2,2,8.2739,0.0,1.0,0.0
