CLIENT_ID,INN_ID,INN_NAME,DRUGS_ID,DRUGS_NAME,DATE_START,DATE_END,DATE_DIFF,WEEKS_TOTAL,WEEKS_WITH_SALES,SALES_RATIO,TOTAL_Q
98911,3138,ИБУПРОФЕН,109181,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 100 мг/5 мл фл. 100 мл, с апельсиновым вкусом",2023-01-09,2025-12-22,1079,155,32,0.206,41.6
98911,3138,ИБУПРОФЕН,109182,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 100 мг/5 мл фл. 100 мл, с клубничным вкусом",2023-01-30,2025-12-29,1065,153,27,0.176,33.65
98911,3138,ИБУПРОФЕН,122431,"НУРОФЕН ЭКСПРЕСС УЛЬТРАКАП, Reckitt Benckiser Healthcare International  (Великобритания), капс. мягкие 200 мг, #10",2023-01-09,2025-06-30,904,130,31,0.238,39.84
98911,3138,ИБУПРОФЕН,124340,"ДОЛГИТ® ГЕЛЬ, Naturwaren (Германия), гель туба 50 г",2023-01-30,2025-12-01,1037,149,9,0.06,8.88
98911,3138,ИБУПРОФЕН,124341,"ДОЛГИТ® ГЕЛЬ, Naturwaren (Германия), гель туба 100 г",2023-01-23,2025-08-18,939,135,7,0.052,7.17
98911,3138,ИБУПРОФЕН,175763,"БРУФЕН®, Abbott Products GmbH  (Германия), гран. шип. 600 мг саше, #30",2023-05-08,2025-12-08,946,136,21,0.154,7.590000000000001
98911,3138,ИБУПРОФЕН,175805,"ЕВРОФАСТ, Euro Lifecare  (Великобритания), капс. мягкие желат. 400 мг блистер в коробке, #20",2023-02-13,2023-10-09,239,35,9,0.257,8.02
98911,3138,ИБУПРОФЕН,221839,"НУРОФЕН, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 200 мг блистер, #8",2023-02-06,2025-12-01,1030,148,32,0.216,35.47
98911,3138,ИБУПРОФЕН,307538,"ЕВРОФАСТ, Euro Lifecare  (Великобритания), капс. мягкие желат. 400 мг блистер в коробке, #10",2023-01-09,2023-04-03,85,13,4,0.308,4.98
98911,3138,ИБУПРОФЕН,311761,"НУРОФЕН ЭКСПРЕСС ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), капс. мягкие 400 мг, #10",2023-01-02,2025-12-01,1065,153,113,0.739,236.99999999999997
98911,3138,ИБУПРОФЕН,314746,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 100 мг/5 мл фл. 200 мл, с апельсиновым вкусом",2023-03-27,2025-12-22,1002,144,11,0.076,12.24
98911,3138,ИБУПРОФЕН,350492,"НУРОФЕН ДЛЯ ДЕТЕЙ ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 200 мг/5 мл фл. 100 мл, с клубничным вкусом",2023-01-23,2025-12-08,1051,151,75,0.497,132.83999999999997
98911,3138,ИБУПРОФЕН,389775,"НУРОФЕН ДЛЯ ДЕТЕЙ ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 200 мг/5 мл фл. 100 мл, с апельсиновым вкусом",2023-01-23,2025-12-08,1051,151,63,0.417,88.39999999999999
98911,3138,ИБУПРОФЕН,391361,"ИМЕТ® ДЛЯ ДЕТЕЙ 4%, Berlin-Chemie  (Германия), сусп. оральн. 200 мг/5 мл фл. 100 мл",2025-02-24,2025-09-08,197,29,4,0.138,4.0
98911,3138,ИБУПРОФЕН,411903,"ИБУПРОФЕН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. 200 мг контурн. ячейк. уп., #20",2024-03-18,2025-12-29,652,94,11,0.117,15.5
98911,3138,ИБУПРОФЕН,586548,"АФФИДА МАКС ЭКСПРЕСС, Дельта Медикел ООО (Украина, Вишневое), капс. мягкие 400 мг блистер, #20",2024-07-29,2025-11-03,463,67,4,0.06,3.0
98911,3138,ИБУПРОФЕН,606192,"ДАРФЕН® КИДС ФОРТЕ, Дарница ЧАО (Украина, Киев), сусп. оральн. 200 мг/5 мл фл. 100 мл, со шприцем-дозатором, #1",2023-01-09,2025-07-14,918,132,8,0.061,8.08
98911,3138,ИБУПРОФЕН,607314,"НУРОФЕН 12+, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 200 мг блистер, #12",2023-01-23,2025-09-29,981,141,16,0.113,22.02
98911,3138,ИБУПРОФЕН,630864,"ИБУПРОФЕН 400, Лекхим ЧАО (Украина, Киев), табл. п/плен. оболочкой 400 мг блистер, #50",2023-03-27,2025-04-14,750,108,6,0.056,5.88
98911,3138,ИБУПРОФЕН,636736,"ТЕРМИДОЛ, Киевский витаминный завод АО (Украина, Киев), капс. мягкие 400 мг блистер, #10",2023-04-03,2025-12-15,988,142,21,0.148,24.02
98911,3138,ИБУПРОФЕН,650512,"БРУФЕН® РАПИД, Abbott Products GmbH  (Германия), капс. мягкие 400 мг блистер, #10",2023-01-02,2025-12-22,1086,156,30,0.192,40.72
98911,3138,ИБУПРОФЕН,654842,"НУРОФЕН ЭКСПРЕСС ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), капс. мягкие 400 мг, #20",2023-05-22,2025-12-29,953,137,58,0.423,82.23
98911,3138,ИБУПРОФЕН,665593,"ИБУПРОМ МАКС РР, Дельта Медикел ООО (Украина, Вишневое), табл. п/плен. оболочкой 400 мг блистер, #12",2025-06-30,2025-12-08,162,24,7,0.292,7.0
98911,3138,ИБУПРОФЕН,665594,"ИБУПРОМ МАКС РР, Дельта Медикел ООО (Украина, Вишневое), табл. п/плен. оболочкой 400 мг блистер, #24",2025-06-30,2025-09-08,71,11,3,0.273,3.0
98911,3138,ИБУПРОФЕН,684691,"БРУФЕН® РЕТАРД, Abbott Products GmbH  (Германия), табл. пролонг. п/плен. обол. 800 мг блистер, #14",2023-10-02,2025-12-29,820,118,15,0.127,17.91
98911,3138,ИБУПРОФЕН,714764,"ИБУПРОФЕН БЕБИ, Здоровье Группа компаний ООО (Украина, Харьков), сусп. оральн. 100 мг/5 мл фл. 100 мл, #1",2023-11-27,2025-08-18,631,91,6,0.066,7.97
98911,3138,ИБУПРОФЕН,716752,"ИБУПРОФЕН-ЗДОРОВЬЕ, Здоровье Группа компаний ООО (Украина, Харьков), капс. 200 мг блистер, #20",2025-01-20,2025-06-09,141,21,4,0.19,4.0
98911,3138,ИБУПРОФЕН,716756,"ИБУПРОФЕН-ЗДОРОВЬЕ, Здоровье Группа компаний ООО (Украина, Харьков), капс. 400 мг блистер, #20",2024-01-15,2025-05-12,484,70,5,0.071,5.0
98911,3138,ИБУПРОФЕН,741033,"НУРОФЕН ЭКСПРЕСС УЛЬТРАКАП, Reckitt Benckiser Healthcare International  (Великобритания), капс. мягкие 200 мг, #16",2023-01-16,2025-11-24,1044,150,16,0.107,13.78
98911,3138,ИБУПРОФЕН,775520,"ДАРФЕН® ЭКСПРЕСС, Дарница ЧАО (Украина, Киев), сусп. оральн. 200 мг/10 мл саше 10 мл, #10",2023-04-10,2025-02-17,680,98,5,0.051,3.3
98911,3138,ИБУПРОФЕН,795629,"ИБУПРОФЕН-ЗДОРОВЬЕ УЛЬТРАКАП, Здоровье Группа компаний ООО (Украина, Харьков), капс. мягкие 200 мг блистер, #20",2025-09-08,2025-11-10,64,10,3,0.3,2.0
98911,3138,ИБУПРОФЕН,832883,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 150 г, #1",2023-02-13,2025-12-15,1037,149,10,0.067,10.280000000000001
98911,3138,ИБУПРОФЕН,876230,"ДАРФЕН®, Дарница ЧАО (Украина, Киев), табл. п/о 200 мг блистер, #7",2024-01-15,2024-10-14,274,40,2,0.05,2.0
98911,3138,ИБУПРОФЕН,876236,"ДАРФЕН®, Дарница ЧАО (Украина, Киев), табл. п/о 400 мг блистер, #7",2024-03-11,2025-08-25,533,77,6,0.078,6.0
98911,3138,ИБУПРОФЕН,909840,"ЕВРОФАСТ СОФТКАПС, Euro Lifecare  (Великобритания), капс. мягкие 400 мг блистер, в карт. коробке, #20",2023-12-04,2025-10-13,680,98,26,0.265,19.490000000000002
98911,3138,ИБУПРОФЕН,909843,"ЕВРОФАСТ СОФТКАПС, Euro Lifecare  (Великобритания), капс. мягкие 200 мг блистер, в карт. коробке, #20",2024-06-24,2025-11-17,512,74,10,0.135,9.0
98911,3138,ИБУПРОФЕН,949001,"ДАРФЕН® УЛЬТРАКАП 400, Дарница ЧАО (Украина, Киев), капс. мягкие 400 мг блистер, #10",2025-02-17,2025-04-21,64,10,2,0.2,2.0
98911,3138,ИБУПРОФЕН,954397,"НУРОФЕН ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 400 мг, #24",2024-10-28,2025-12-22,421,61,38,0.623,61.67
98911,80617,ПРЕГАБАЛИН,149166,"ЛИРИКА, Viatris  (США), капс. 75 мг блистер, #14",2023-06-26,2025-07-07,743,107,8,0.075,10.0
98911,80617,ПРЕГАБАЛИН,149167,"ЛИРИКА, Viatris  (США), капс. 150 мг блистер, #14",2024-02-26,2025-08-18,540,78,5,0.064,6.0
98911,80617,ПРЕГАБАЛИН,174591,"ЛИРИКА, Viatris  (США), капс. 150 мг блистер, #56",2023-01-02,2025-12-22,1086,156,98,0.628,94.16
98911,80617,ПРЕГАБАЛИН,292558,"НЕОГАБИН 150, Acino (Швейцария), капс. 150 мг блистер, #30",2024-02-19,2025-08-04,533,77,8,0.104,9.0
98911,80617,ПРЕГАБАЛИН,292561,"НЕОГАБИН 75, Acino (Швейцария), капс. 75 мг блистер, #30",2025-03-17,2025-12-01,260,38,7,0.184,6.67
98911,80617,ПРЕГАБАЛИН,292562,"НЕОГАБИН 75, Acino (Швейцария), капс. 75 мг блистер, #60",2023-01-02,2025-12-01,1065,153,33,0.216,12.54
98911,80617,ПРЕГАБАЛИН,297659,"НЕОГАБИН 150, Acino (Швейцария), капс. 150 мг блистер, #10",2025-01-06,2025-12-29,358,52,14,0.269,45.0
98911,80617,ПРЕГАБАЛИН,306909,"НЕОГАБИН 75, Acino (Швейцария), капс. 75 мг блистер, #10",2024-01-29,2025-07-28,547,79,5,0.063,5.0
98911,80617,ПРЕГАБАЛИН,330834,"ЛИРИКА, Viatris  (США), капс. 300 мг блистер, #21",2023-01-09,2025-12-22,1079,155,99,0.639,215.01
98911,80617,ПРЕГАБАЛИН,359468,"ОГРАНИЯ, Фармак АО (Украина, Киев), капс. 300 мг блистер, #30",2024-03-25,2025-12-29,645,93,43,0.462,46.28999999999999
98911,80617,ПРЕГАБАЛИН,359472,"ОГРАНИЯ, Фармак АО (Украина, Киев), капс. 75 мг блистер, #14",2023-01-09,2025-12-22,1079,155,18,0.116,14.59
98911,80617,ПРЕГАБАЛИН,359474,"ОГРАНИЯ, Фармак АО (Украина, Киев), капс. 150 мг блистер, #30",2023-01-02,2025-12-29,1093,157,22,0.14,13.430000000000001
98911,80617,ПРЕГАБАЛИН,375230,"ГАБАНА®, Корпорация Артериум  (Украина, Киев), капс. 150 мг блистер в пачке, #20",2025-04-14,2025-04-28,15,3,2,0.667,2.0
98911,80617,ПРЕГАБАЛИН,375231,"ГАБАНА®, Корпорация Артериум  (Украина, Киев), капс. 75 мг блистер в пачке, #20",2023-01-02,2024-06-10,526,76,19,0.25,20.810000000000002
98911,80617,ПРЕГАБАЛИН,449769,"ПРЕГАБАЛИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), капс. 75 мг контурн. ячейк. уп., #21",2023-01-02,2025-12-29,1093,157,47,0.299,52.480000000000004
98911,80617,ПРЕГАБАЛИН,449775,"ПРЕГАБАЛИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), капс. 150 мг контурн. ячейк. уп., #21",2023-01-02,2025-12-22,1086,156,40,0.256,30.49
98911,80617,ПРЕГАБАЛИН,501762,"ЗОНИК, Кусум Фарм ООО (Украина, Киев), капс. тверд. 75 мг блистер, #28",2025-01-27,2025-09-22,239,35,6,0.171,6.0
98911,80617,ПРЕГАБАЛИН,543377,"ЭКЗИСТА, Adamed Pharma (Польша), капс. тверд. 150 мг блистер, #56",2023-12-11,2025-11-24,715,103,14,0.136,6.75
98911,80617,ПРЕГАБАЛИН,597303,"ГАБАНА®, Корпорация Артериум  (Украина, Киев), капс. 300 мг блистер в пачке, #20",2024-02-12,2025-05-05,449,65,8,0.123,8.92
98911,80617,ПРЕГАБАЛИН,684452,"ПРЕГАЛИКА, Mistral Capital Management  (Великобритания), капс. тверд. 150 мг блистер, #20",2024-02-12,2025-04-14,428,62,7,0.113,7.98
98911,80617,ПРЕГАБАЛИН,743233,"ПРЕГАБАЛИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), капс. 300 мг контурн. ячейк. уп., #21",2025-02-17,2025-12-29,316,46,12,0.261,10.63
98911,80617,ПРЕГАБАЛИН,773377,"ЗОНИК, Кусум Фарм ООО (Украина, Киев), капс. тверд. 25 мг блистер, #28",2023-01-23,2025-09-08,960,138,8,0.058,8.99
98911,80617,ПРЕГАБАЛИН,773380,"ЗОНИК, Кусум Фарм ООО (Украина, Киев), капс. тверд. 50 мг блистер, #28",2023-04-03,2025-10-27,939,135,15,0.111,12.86
98911,80617,ПРЕГАБАЛИН,825568,"ПРЕГАБАЛИН-ТЕВА, Teva (Израиль), капс. тверд. 75 мг блистер, #28",2024-06-10,2025-12-22,561,81,16,0.198,14.0
98911,80617,ПРЕГАБАЛИН,825572,"ПРЕГАБАЛИН-ТЕВА, Teva (Израиль), капс. тверд. 150 мг блистер, #28",2025-01-27,2025-11-24,302,44,5,0.114,4.0
98911,80617,ПРЕГАБАЛИН,874559,"ПРЕГАБАЛИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), р-р оральный 20 мг/мл флакон с адаптером 200 мл, с дозир. шприцем, #1",2024-12-09,2025-08-11,246,36,2,0.056,2.0
98911,80617,ПРЕГАБАЛИН,991327,"КИНЕЙРОН, Лекхим ЧАО (Украина, Киев), капс. тверд. 300 мг блистер, #56",2025-08-18,2025-09-08,22,4,2,0.5,1.0
98911,3030,ЛОРАТАДИН,28888,"КЛАРИТИН®, Bayer Consumer Health  (Швейцария), табл. 10 мг, #10",2023-03-13,2025-11-24,988,142,21,0.148,21.939999999999998
98911,3030,ЛОРАТАДИН,33583,"КЛАРИТИН®, Bayer Consumer Health  (Швейцария), сироп фл. 60 мл, #1",2023-03-20,2024-04-15,393,57,7,0.123,9.11
98911,3030,ЛОРАТАДИН,56430,"ЛОРАТАДИН-ЗДОРОВЬЕ, Здоровье Группа компаний ООО (Украина, Харьков), табл. 10 мг блистер, #10",2024-11-04,2025-02-24,113,17,2,0.118,2.0
98911,3030,ЛОРАТАДИН,69125,"ЛОРАТАДИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. 10 мг контурн. ячейк. уп., #10",2025-06-30,2025-12-29,183,27,17,0.63,46.0
98911,3030,ЛОРАТАДИН,71426,"ЛОРАТАДИН, Астрафарм ООО (Украина, Вишневое), табл. 10 мг блистер, #10",2023-01-02,2025-02-03,764,110,62,0.564,169.33
98911,3030,ЛОРАТАДИН,71427,"ЛОРАТАДИН, Астрафарм ООО (Украина, Вишневое), табл. 10 мг блистер, #100",2023-01-09,2025-12-22,1079,155,122,0.787,61.0
98911,298137,БИЛАСТИН,175989,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #10",2023-01-23,2025-12-29,1072,154,96,0.623,194.18
98911,298137,БИЛАСТИН,175990,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #30",2023-03-20,2025-12-22,1009,145,54,0.372,74.81
98911,298137,БИЛАСТИН,562095,"НИКСАР® 10 МГ, Berlin-Chemie  (Германия), табл., дисперг. в рот. полости 10 мг блистер, #10",2024-11-25,2025-03-31,127,19,4,0.211,4.0
98911,298137,БИЛАСТИН,562096,"НИКСАР® 10 МГ, Berlin-Chemie  (Германия), табл., дисперг. в рот. полости 10 мг блистер, #30",2023-11-06,2025-08-04,638,92,7,0.076,5.99
98911,298137,БИЛАСТИН,761708,"БИЛАГИС, Фармак АО (Украина, Киев), табл. 20 мг блистер, #10",2024-12-23,2025-12-15,358,52,10,0.192,12.1
98911,298137,БИЛАСТИН,761709,"БИЛАГИС, Фармак АО (Украина, Киев), табл. 20 мг блистер, #30",2023-01-30,2025-08-18,932,134,18,0.134,6.98
98911,298137,БИЛАСТИН,898110,"БИЛАСТИН-ТЕВА, Teva (Израиль), табл. 20 мг блистер, #10",2025-03-31,2025-09-22,176,26,3,0.115,4.0
98911,3170,ДИКЛОФЕНАК,5050,"НАКЛОФЕН, KRKA d.d. Novo Mesto  (Словения), р-р д/ин. 75 мг амп. 3 мл, #5",2023-12-18,2025-12-08,722,104,19,0.183,13.6
98911,3170,ДИКЛОФЕНАК,5080,"ОРТОФЕН-ЗДОРОВЬЕ, Здоровье Группа компаний ООО (Украина, Харьков), табл. п/о кишечно-раств. 25 мг блистер, #30",2023-01-23,2024-05-13,477,69,13,0.188,19.74
98911,3170,ДИКЛОФЕНАК,5949,"ВОЛЬТАРЕН®, Novartis Pharma (Швейцария), р-р д/ин. 75 мг амп. 3 мл, #5",2023-04-17,2025-12-08,967,139,21,0.151,13.77
98911,3170,ДИКЛОФЕНАК,8249,"ОЛФЕН®-50 ЛАКТАБ, Teva (Израиль), табл. кишечно-раств. 50 мг, #20",2023-01-23,2025-08-11,932,134,10,0.075,6.99
98911,3170,ДИКЛОФЕНАК,10918,"НАКЛОФЕН ДУО, KRKA d.d. Novo Mesto  (Словения), капс. 75 мг блистер, #20",2023-02-13,2025-12-08,1030,148,47,0.318,41.07
98911,3170,ДИКЛОФЕНАК,12028,"ВОЛЬТАРЕН ЭМУЛЬГЕЛЬ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 1 % туба 50 г, #1",2023-03-20,2025-10-06,932,134,12,0.09,12.85
98911,3170,ДИКЛОФЕНАК,21184,"ВОЛЬТАРЕН ЭМУЛЬГЕЛЬ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 1 % туба 20 г, #1",2023-04-03,2023-11-27,239,35,4,0.114,6.0
98911,3170,ДИКЛОФЕНАК,25464,"ДИКЛОФЕНАК, Красная звезда ОАО (Украина, Харьков), табл. 0,05 г блистер, в пачке, #30",2023-01-09,2025-09-22,988,142,52,0.366,93.75
98911,3170,ДИКЛОФЕНАК,27403,"ДИКЛОФЕНАК-ЗДОРОВЬЕ, Здоровье Группа компаний ООО (Украина, Харьков), гель 1 % туба 50 г, #1",2025-01-06,2025-10-20,288,42,5,0.119,5.0
98911,3170,ДИКЛОФЕНАК,27414,"ДИКЛОФЕНАК НАТРИЯ, Монфарм ПАО (Украина, Монастырище), супп. ректал. 0,05 г стрип, #10",2023-01-02,2025-11-17,1051,151,20,0.132,21.7
98911,3170,ДИКЛОФЕНАК,29400,"ДИКЛОБЕРЛ® 100, Berlin-Chemie  (Германия), супп. 100 мг, #10",2023-01-02,2025-12-15,1079,155,67,0.432,83.8
98911,3170,ДИКЛОФЕНАК,29401,"ДИКЛОБЕРЛ® 50, Berlin-Chemie  (Германия), супп. 50 мг блистер, #10",2023-01-02,2025-12-15,1079,155,36,0.232,44.77
98911,3170,ДИКЛОФЕНАК,29404,"ДИКЛОБЕРЛ® РЕТАРД, Berlin-Chemie  (Германия), капс. тверд. пролонг. дейст. 100 мг, #20",2023-01-09,2025-12-29,1086,156,86,0.551,103.09
98911,3170,ДИКЛОФЕНАК,31880,"ДИКЛОФЕНАК-ДАРНИЦА, Дарница ЧАО (Украина, Киев), р-р д/ин. 25 мг/мл амп. 3 мл, контурн. ячейк. уп., пачка, #5",2023-01-02,2025-12-22,1086,156,59,0.378,57.269999999999996
98911,3170,ДИКЛОФЕНАК,31881,"ДИКЛОФЕНАК-ДАРНИЦА, Дарница ЧАО (Украина, Киев), р-р д/ин. 25 мг/мл амп. 3 мл, контурн. ячейк. уп., пачка, #10",2023-01-23,2025-12-08,1051,151,78,0.517,53.870000000000005
98911,3170,ДИКЛОФЕНАК,36782,"НАТРИЯ ДИКЛОФЕНАК-КВ, Киевский витаминный завод АО (Украина, Киев), капс. тверд. 25 мг блистер, #30",2023-02-13,2025-09-15,946,136,66,0.485,101.03999999999999
98911,3170,ДИКЛОФЕНАК,38173,"ДИКЛОФЕНАК НАТРИЯ, Лубныфарм АО (Украина, Лубны), р-р д/ин. 2,5 % амп. 3 мл, блистер в пачке, #10",2023-10-16,2024-09-23,344,50,3,0.06,2.96
98911,3170,ДИКЛОФЕНАК,62632,"ОРТОФЕН, Sopharma (Болгария), табл. п/о кишечно-раств. 0,025 г блистер, #30",2024-08-26,2025-10-27,428,62,6,0.097,5.0
98911,3170,ДИКЛОФЕНАК,70279,"ДИКЛОБЕРЛ® N 75, Berlin-Chemie  (Германия), р-р д/ин. 75 мг амп. 3 мл, #5",2023-01-02,2025-12-15,1079,155,111,0.716,157.7
98911,3170,ДИКЛОФЕНАК,75148,"ОЛФЕН®-100 СР ДЕПОКАПС, Teva (Израиль), капс. пролонг. дейст. 100 мг, #20",2023-03-06,2025-11-17,988,142,18,0.127,15.0
98911,3170,ДИКЛОФЕНАК,98542,"РАПТЕН 75, Stada  (Германия), р-р д/ин. 75 мг амп. 3 мл, #5",2023-01-16,2025-09-29,988,142,12,0.085,12.55
98911,3170,ДИКЛОФЕНАК,103309,"ДИКЛОФЕНАК, Лекхим ЧАО (Украина, Киев), супп. ректал. 0,1 г, #10",2023-01-16,2025-12-01,1051,151,21,0.139,24.07
98911,3170,ДИКЛОФЕНАК,114638,"ДИКЛАК® ГЕЛЬ, Sandoz (Швейцария), гель 5 % туба 50 г, #1",2023-01-09,2025-12-29,1086,156,37,0.237,41.91
98911,3170,ДИКЛОФЕНАК,121024,"ДИКЛОФЕНАК-ЗДОРОВЬЕ, Здоровье Группа компаний ООО (Украина, Харьков), р-р д/ин. 2,5 % амп. 3 мл, в коробке с перегородками, #5",2024-12-30,2025-12-08,344,50,5,0.1,7.0
98911,3170,ДИКЛОФЕНАК,127241,"ДИКЛАК® ID, Sandoz (Швейцария), табл. с модиф. высвоб. 75 мг блистер, #20",2023-08-28,2025-07-28,701,101,13,0.129,11.5
98911,3170,ДИКЛОФЕНАК,127242,"ДИКЛАК® ID, Sandoz (Швейцария), табл. с модиф. высвоб. 75 мг блистер, #100",2023-02-27,2025-07-28,883,127,12,0.094,2.8200000000000003
98911,3170,ДИКЛОФЕНАК,127243,"ДИКЛАК® ID, Sandoz (Швейцария), табл. с модиф. высвоб. 150 мг блистер, #20",2023-01-09,2025-09-08,974,140,28,0.2,17.23
98911,3170,ДИКЛОФЕНАК,136698,"ОРТОФЕН-ЗДОРОВЬЕ ФОРТЕ, Здоровье Группа компаний ООО (Украина, Харьков), табл. п/о кишечно-раств. 50 мг блистер, #30",2023-01-02,2024-12-16,715,103,54,0.524,107.58
98911,3170,ДИКЛОФЕНАК,156975,"ДИКЛАК® ГЕЛЬ, Sandoz (Швейцария), гель 5 % туба 100 г, #1",2023-06-19,2025-10-06,841,121,16,0.132,18.21
98911,3170,ДИКЛОФЕНАК,160829,"ДИКЛОФЕНАК-ФАРМЕКС, Здоровье Группа компаний ООО (Украина, Харьков), супп. ректал. 100 мг стрип, #10",2023-07-10,2025-06-30,722,104,11,0.106,13.0
98911,3170,ДИКЛОФЕНАК,188586,"ДИКЛОФЕНАК ЕВРО, Euro Lifecare  (Великобритания), табл. п/о кишечно-раств. 50 мг блистер, #100",2023-03-27,2025-12-29,1009,145,51,0.352,23.54
98911,3170,ДИКЛОФЕНАК,189045,"КЛОДИФЕН, World Medicine  (Великобритания), гель 50 мг/г туба 45 г",2023-03-20,2025-12-01,988,142,11,0.077,11.63
98911,3170,ДИКЛОФЕНАК,273078,"ВОЛЬТАРЕН ФОРТЕ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 2,32 % туба 50 г, #1",2023-05-01,2025-12-15,960,138,35,0.254,37.6
98911,3170,ДИКЛОФЕНАК,273079,"ВОЛЬТАРЕН ФОРТЕ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 2,32 % туба 100 г, #1",2023-03-27,2025-12-22,1002,144,26,0.181,32.86
98911,3170,ДИКЛОФЕНАК,379544,"ОЛФЕН®, Teva (Израиль), пластырь лечебный 140 мг/12 часов пакет, #2",2023-01-30,2025-08-25,939,135,18,0.133,24.93
98911,3170,ДИКЛОФЕНАК,379545,"ОЛФЕН®, Teva (Израиль), пластырь лечебный 140 мг/12 часов пакет, #5",2023-01-02,2025-12-22,1086,156,10,0.064,13.02
98911,3170,ДИКЛОФЕНАК,379546,"ОЛФЕН®, Teva (Израиль), пластырь лечебный 140 мг/12 часов пакет, #10",2023-01-30,2025-12-22,1058,152,33,0.217,34.4
98911,3170,ДИКЛОФЕНАК,429706,"ДИКЛОФЕНАК-ЗДОРОВЬЕ УЛЬТРА, Здоровье Группа компаний ООО (Украина, Харьков), гель 50 мг/г туба 100 г, #1",2023-09-25,2025-04-14,568,82,12,0.146,21.58
