EVENT_ID,CLIENT_ID,INN_ID,INN_NAME,DRUGS_ID,DRUGS_NAME,NFC1_ID,NFC_ID,STOCKOUT_START,STOCKOUT_END,STOCKOUT_WEEKS,PRE_START,PRE_END,PRE_WEEKS,PRE_AVG_Q,POST_START,POST_END,POST_WEEKS,POST_STATUS,MARKET_PRE,MARKET_DURING,MARKET_GROWTH,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,SHARE_INTERNAL,SHARE_LOST,SUBSTITUTES_COUNT,SUBSTITUTES_WITH_LIFT,LIFT_SAME_NFC1,LIFT_DIFF_NFC1,SHARE_SAME_NFC1,SHARE_DIFF_NFC1
108139_2733_0041,108139,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2025-08-11,2025-08-25,3,2025-07-14,2025-08-04,4,0.1175,2025-09-01,2025-09-22,4,valid,58.59,18.0,0.30722,0.0,4.768,4.768,0.0,1.0,0,0,0.0,0.0,,
108139_2733_0046,108139,2733,ТРОКСЕРУТИН,36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-08-21,2025-03-17,83,2023-07-24,2023-08-14,4,0.4025,2025-03-24,2025-04-14,4,valid,47.5,877.91,18.482316,4.93,0.0,4.93,1.0,0.0,2,1,4.93,0.0,1.0,0.0
108139_2733_0049,108139,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-08-28,2023-09-04,2,2023-07-31,2023-08-21,4,0.205,2023-09-11,2023-10-02,4,valid,57.51,31.78,0.5526,0.0,0.5796,0.5796,0.0,1.0,0,0,0.0,0.0,,
108139_2733_0050,108139,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2023-09-25,2024-06-10,38,2023-08-28,2023-09-18,4,0.0975,2024-06-17,2024-07-08,4,valid,49.78,447.42,8.987947,0.0,37.6735,37.6735,0.0,1.0,0,0,0.0,0.0,,
108139_2733_0054,108139,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-07-14,2025-07-14,1,2025-06-16,2025-07-07,4,0.1425,2025-07-21,2025-08-11,4,valid,34.24,10.79,0.315129,0.0,1.004,1.004,0.0,1.0,0,0,0.0,0.0,,
108139_2733_0055,108139,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-07-28,2025-07-28,1,2025-06-30,2025-07-21,4,0.2575,2025-08-04,2025-08-25,4,valid,41.83,19.4,0.463782,0.0,3.5477,3.5477,0.0,1.0,0,0,0.0,0.0,,
108139_2733_0056,108139,2733,ТРОКСЕРУТИН,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",Пероральные твердые обычные,Капсулы,2025-08-11,2025-09-22,7,2025-07-14,2025-08-04,4,0.255,2025-09-29,2025-10-20,4,valid,58.59,36.0,0.614439,0.0,1.914,1.914,0.0,1.0,0,0,0.0,0.0,,
108139_2733_0059,108139,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-04-03,2023-04-03,1,2023-03-06,2023-03-27,4,0.1375,2023-04-10,2023-05-01,4,valid,39.59,14.93,0.377115,0.0,1.6517,1.6517,0.0,1.0,1,0,0.0,0.0,,
108139_2733_0060,108139,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-04-17,2023-04-17,1,2023-03-20,2023-04-10,4,0.255,2023-04-24,2023-05-15,4,valid,42.46,11.91,0.280499,0.37,0.2596,0.6296,0.58771,0.41229,1,1,0.37,0.0,1.0,0.0
108139_2733_0063,108139,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-06-19,2023-08-14,9,2023-05-22,2023-06-12,4,0.3325,2023-08-21,2023-09-11,4,valid,59.51,124.66,2.094774,1.61,7.5572,9.1672,0.175627,0.824373,2,1,1.61,0.0,1.0,0.0
108139_2733_0065,108139,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2023-12-04,2024-01-22,8,2023-11-06,2023-11-27,4,0.065,2024-01-29,2024-02-19,4,valid,47.0,75.45,1.605319,0.5126,0.161,0.6736,0.760992,0.239008,2,1,0.5126,0.0,1.0,0.0
108139_2733_0066,108139,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-02-05,2024-02-26,4,2024-01-08,2024-01-29,4,0.095,2024-03-04,2024-03-25,4,valid,39.0,39.43,1.011026,0.29,0.0,0.29,1.0,0.0,2,1,0.29,0.0,1.0,0.0
108139_2733_0067,108139,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-03-11,2024-04-22,7,2024-02-12,2024-03-04,4,0.0625,2024-04-29,2024-05-20,4,valid,45.03,91.6,2.034199,0.5901,4.0298,4.6198,0.127728,0.872272,2,1,0.5901,0.0,1.0,0.0
108139_2733_0068,108139,2733,ТРОКСЕРУТИН,229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",Гели и золи,2024-06-03,2024-06-03,1,2024-05-06,2024-05-27,4,0.415,2024-06-10,2024-07-01,4,valid,53.94,19.0,0.352243,0.2855,0.0,0.2855,1.0,0.0,2,1,0.2855,0.0,1.0,0.0
108139_2757_0070,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-03-06,2023-03-06,1,2023-02-06,2023-02-27,4,0.3425,2023-03-13,2023-04-03,4,valid,13.52,10.02,0.741124,0.0,1.0153,1.0153,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0071,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-04-03,2023-04-10,2,2023-03-06,2023-03-27,4,0.6475,2023-04-17,2023-05-08,4,valid,41.38,5.0,0.120831,0.0,0.313,0.313,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0072,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-05-01,2023-05-01,1,2023-04-03,2023-04-24,4,0.43,2023-05-08,2023-05-29,4,valid,22.0,5.0,0.227273,0.0,0.3909,0.3909,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0073,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-05-15,2023-05-15,1,2023-04-17,2023-05-08,4,0.5975,2023-05-22,2023-06-12,4,valid,28.0,6.0,0.214286,0.0,0.5121,0.5121,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0074,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-06-19,2023-06-19,1,2023-05-22,2023-06-12,4,0.745,2023-06-26,2023-07-17,4,valid,33.0,10.0,0.30303,0.0,0.903,0.903,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0075,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-07-03,2023-07-10,2,2023-06-05,2023-06-26,4,0.6875,2023-07-17,2023-08-07,4,valid,29.85,8.55,0.286432,0.0,0.7877,0.7877,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0076,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-07-31,2023-07-31,1,2023-07-03,2023-07-24,4,0.175,2023-08-07,2023-08-28,4,valid,24.07,7.87,0.326963,0.0,0.2289,0.2289,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0077,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-08-21,2023-09-11,4,2023-07-24,2023-08-14,4,0.535,2023-09-18,2023-10-09,4,valid,33.33,56.0,1.680168,0.0,3.5956,3.5956,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0078,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-10-09,2023-10-09,1,2023-09-11,2023-10-02,4,0.29,2023-10-16,2023-11-06,4,valid,30.0,8.0,0.266667,0.0,0.3093,0.3093,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0079,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-10-23,2023-10-23,1,2023-09-25,2023-10-16,4,0.4,2023-10-30,2023-11-20,4,valid,26.0,11.0,0.423077,0.0,0.6769,0.6769,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0080,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-11-06,2023-11-06,1,2023-10-09,2023-10-30,4,0.24,2023-11-13,2023-12-04,4,valid,37.0,8.0,0.216216,0.0,0.2076,0.2076,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0081,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-11-20,2023-11-27,2,2023-10-23,2023-11-13,4,0.135,2023-12-04,2023-12-25,4,valid,36.0,24.0,0.666667,0.0,0.36,0.36,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0082,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2023-12-25,2024-01-08,3,2023-11-27,2023-12-18,4,0.195,2024-01-15,2024-02-05,4,valid,54.0,21.0,0.388889,0.0,0.3033,0.3033,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0083,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-01-22,2024-03-11,8,2023-12-25,2024-01-15,4,0.105,2024-03-18,2024-04-08,4,valid,32.0,87.0,2.71875,0.0,1.1419,1.1419,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0084,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-03-25,2024-04-08,3,2024-02-26,2024-03-18,4,0.085,2024-04-15,2024-05-06,4,valid,44.0,25.0,0.568182,0.0,0.1932,0.1932,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0085,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-04-22,2024-05-20,5,2024-03-25,2024-04-15,4,0.1,2024-05-27,2024-06-17,4,valid,30.0,65.0,2.166667,0.0,0.8667,0.8667,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0086,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-06-17,2024-06-24,2,2024-05-20,2024-06-10,4,0.3475,2024-07-01,2024-07-22,4,valid,37.84,15.0,0.396406,0.0,0.551,0.551,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0087,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-07-29,2024-08-05,2,2024-07-01,2024-07-22,4,0.45,2024-08-12,2024-09-02,4,valid,47.0,19.0,0.404255,0.0,0.7277,0.7277,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0088,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-08-19,2024-08-19,1,2024-07-22,2024-08-12,4,0.2975,2024-08-26,2024-09-16,4,valid,43.0,11.0,0.255814,0.0,0.3044,0.3044,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0089,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-09-09,2024-10-07,5,2024-08-12,2024-09-02,4,0.3125,2024-10-14,2024-11-04,4,valid,36.13,31.72,0.877941,0.0,1.0974,1.0974,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0090,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2024-10-21,2024-12-23,10,2024-09-23,2024-10-14,4,0.07,2024-12-30,2025-01-20,4,valid,25.02,105.27,4.207434,0.0,1.1781,1.1781,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0091,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2025-01-13,2025-03-10,9,2024-12-16,2025-01-06,4,0.425,2025-03-17,2025-04-07,4,valid,40.51,72.16,1.781289,0.0,3.0282,3.0282,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0092,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2025-03-24,2025-03-24,1,2025-02-24,2025-03-17,4,0.055,2025-03-31,2025-04-21,4,valid,30.05,5.08,0.169052,0.0,0.0372,0.0372,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0093,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2025-04-07,2025-04-21,3,2025-03-10,2025-03-31,4,0.1375,2025-04-28,2025-05-19,4,valid,23.18,27.0,1.164797,0.0,0.6406,0.6406,0.0,1.0,0,0,0.0,0.0,,
108139_2757_0094,108139,2757,ТОБРАМИЦИН,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",Офтальмологические,Жидкости,2025-05-05,2025-08-11,15,2025-04-07,2025-04-28,4,0.115,2025-08-18,2025-09-08,4,valid,39.0,117.04,3.001026,0.0,1.3805,1.3805,0.0,1.0,0,0,0.0,0.0,,
108139_350_1538,108139,350,АРГИНИН,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",Парентеральные обычные,Инфузии,2023-09-18,2023-09-18,1,2023-08-21,2023-09-11,4,0.32,2023-09-25,2023-10-16,4,valid,107.79,21.21,0.196772,0.93,3.1826,4.1126,0.226133,0.773867,4,1,0.93,0.0,1.0,0.0
108139_350_1539,108139,350,АРГИНИН,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",Парентеральные обычные,Инфузии,2023-10-02,2023-10-02,1,2023-09-04,2023-09-25,4,0.5225,2023-10-09,2023-10-30,4,valid,114.92,25.19,0.219196,1.0378,0.0,1.0378,1.0,0.0,5,2,1.0378,0.0,1.0,0.0
108139_350_1540,108139,350,АРГИНИН,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",Парентеральные обычные,Инфузии,2023-10-16,2023-10-16,1,2023-09-18,2023-10-09,4,0.635,2023-10-23,2023-11-13,4,valid,125.74,27.32,0.217274,0.0767,0.0,0.0767,1.0,0.0,5,1,0.0767,0.0,1.0,0.0
108139_350_1541,108139,350,АРГИНИН,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",Парентеральные обычные,Инфузии,2023-10-30,2024-01-01,10,2023-10-02,2023-10-23,4,0.43,2024-01-08,2024-01-29,4,valid,107.8,305.19,2.831076,0.23,49.4304,49.6604,0.004631,0.995369,3,1,0.23,0.0,1.0,0.0
108139_350_1542,108139,350,АРГИНИН,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",Парентеральные обычные,Инфузии,2024-01-15,2024-01-22,2,2023-12-18,2024-01-08,4,0.1725,2024-01-29,2024-02-19,4,valid,89.64,57.38,0.640116,0.0,10.4388,10.4388,0.0,1.0,2,0,0.0,0.0,,
108139_350_1543,108139,350,АРГИНИН,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",Парентеральные обычные,Инфузии,2024-02-12,2024-02-26,3,2024-01-15,2024-02-05,4,0.7275,2024-03-04,2024-03-25,4,valid,119.89,126.81,1.05772,0.0,29.4074,29.4074,0.0,1.0,2,0,0.0,0.0,,
108139_350_1544,108139,350,АРГИНИН,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",Парентеральные обычные,Инфузии,2024-03-11,2024-03-11,1,2024-02-12,2024-03-04,4,0.24,2024-03-18,2024-04-08,4,valid,174.37,36.32,0.208293,0.0,2.8918,2.8918,0.0,1.0,2,0,0.0,0.0,,
108139_350_1546,108139,350,АРГИНИН,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",Парентеральные обычные,Инфузии,2024-06-17,2025-01-27,33,2024-05-20,2024-06-10,4,0.14,2025-02-03,2025-02-24,4,valid,96.93,734.19,7.574435,1.33,0.0,1.33,1.0,0.0,2,1,1.33,0.0,1.0,0.0
108139_350_1549,108139,350,АРГИНИН,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",Парентеральные обычные,Инфузии,2025-09-15,2025-10-13,5,2025-08-18,2025-09-08,4,0.13,2025-10-20,2025-11-10,4,valid,69.08,111.89,1.619716,0.0,22.6874,22.6874,0.0,1.0,1,0,0.0,0.0,,
108139_350_1551,108139,350,АРГИНИН,114335,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 0,75 г блистер, #30",Пероральные твердые обычные,Таблетки,2023-04-03,2023-04-03,1,2023-03-06,2023-03-27,4,0.905,2023-04-10,2023-05-01,4,valid,82.02,16.7,0.203609,0.1837,1.7538,1.9376,0.094816,0.905184,1,1,0.0,0.1837,0.0,1.0
108139_350_1552,108139,350,АРГИНИН,114335,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 0,75 г блистер, #30",Пероральные твердые обычные,Таблетки,2023-05-22,2023-06-05,3,2023-04-24,2023-05-15,4,0.4475,2023-06-12,2023-07-03,4,valid,98.86,59.49,0.60176,0.0,3.3561,3.3561,0.0,1.0,1,0,0.0,0.0,,
108139_350_1553,108139,350,АРГИНИН,114335,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 0,75 г блистер, #30",Пероральные твердые обычные,Таблетки,2023-10-30,2023-10-30,1,2023-10-02,2023-10-23,4,0.3675,2023-11-06,2023-11-27,4,valid,107.8,38.7,0.358998,0.039,0.0,0.039,1.0,0.0,1,1,0.0,0.039,0.0,1.0
108139_350_1554,108139,350,АРГИНИН,114335,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 0,75 г блистер, #30",Пероральные твердые обычные,Таблетки,2023-11-27,2023-11-27,1,2023-10-30,2023-11-20,4,0.1925,2023-12-04,2023-12-25,4,valid,139.65,24.63,0.176369,0.2824,5.418,5.7004,0.049534,0.950466,1,1,0.0,0.2824,0.0,1.0
108139_350_1555,108139,350,АРГИНИН,114335,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 0,75 г блистер, #30",Пероральные твердые обычные,Таблетки,2023-12-25,2023-12-25,1,2023-11-27,2023-12-18,4,0.28,2024-01-01,2024-01-22,4,valid,125.68,21.43,0.170512,0.0,1.9988,1.9988,0.0,1.0,1,0,0.0,0.0,,
