DRUGS_ID,DRUGS_NAME,INN_ID,INN_NAME,NFC1_ID,EVENTS_COUNT,SHARE_INTERNAL,SHARE_LOST,SHARE_SAME_NFC1,SHARE_DIFF_NFC1,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,AVG_STOCKOUT_WEEKS,CLASSIFICATION
21184,"ВОЛЬТАРЕН ЭМУЛЬГЕЛЬ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 1 % туба 20 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",2,0.793631,0.206369,1.0,0.0,8.8042,5.0,13.8042,6.5,SUBSTITUTABLE
25464,"ДИКЛОФЕНАК, Красная звезда ОАО (Украина, Харьков), табл. 0,05 г блистер, в пачке, #30",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,9,0.7284135555555555,0.27158644444444446,0.614245,0.38575499999999996,45.562799999999996,166.57080000000002,212.1335,12.222222222222221,SUBSTITUTABLE
27414,"ДИКЛОФЕНАК НАТРИЯ, Монфарм ПАО (Украина, Монастырище), супп. ректал. 0,05 г стрип, #10",3170,ДИКЛОФЕНАК,Ректальные системные,2,0.0964405,0.9035595000000001,1.0,0.0,0.7941,7.68,8.4741,3.5,CRITICAL
28888,"КЛАРИТИН®, Bayer Consumer Health  (Швейцария), табл. 10 мг, #10",3030,ЛОРАТАДИН,Пероральные твердые обычные,5,0.44827779999999995,0.5517222,0.9918996666666667,0.008100333333333333,15.1915,3.9687,19.1602,9.6,CRITICAL
29400,"ДИКЛОБЕРЛ® 100, Berlin-Chemie  (Германия), супп. 100 мг, #10",3170,ДИКЛОФЕНАК,Ректальные системные,14,0.5161372857142857,0.4838627142857143,1.0,0.0,5.512,58.8133,64.3253,6.357142857142857,CRITICAL
29401,"ДИКЛОБЕРЛ® 50, Berlin-Chemie  (Германия), супп. 50 мг блистер, #10",3170,ДИКЛОФЕНАК,Ректальные системные,11,0.33766036363636365,0.6623396363636364,1.0,0.0,7.8418,42.4323,50.274100000000004,5.7272727272727275,CRITICAL
29404,"ДИКЛОБЕРЛ® РЕТАРД, Berlin-Chemie  (Германия), капс. тверд. пролонг. дейст. 100 мг, #20",3170,ДИКЛОФЕНАК,Пероральные твердые длительно действующие,32,0.62625896875,0.37374103125,0.07013096774193549,0.9298690322580645,28.7814,77.7758,106.5571,2.5,SUBSTITUTABLE
31881,"ДИКЛОФЕНАК-ДАРНИЦА, Дарница ЧАО (Украина, Киев), р-р д/ин. 25 мг/мл амп. 3 мл, контурн. ячейк. уп., пачка, #10",3170,ДИКЛОФЕНАК,Парентеральные обычные,12,0.26437941666666664,0.7356205833333332,1.0,0.0,10.0829,23.4738,33.5567,5.583333333333333,CRITICAL
32346,"АЦИКЛОВИР 400 СТАДА®, Stada  (Германия), табл. 400 мг блистер, #35",3297,АЦИКЛОВИР,Пероральные твердые обычные,5,0.5986378,0.4013622,1.0,0.0,21.128400000000003,20.9708,42.099199999999996,20.8,CRITICAL
32347,"АЦИКЛОВИР 200 СТАДА®, Stada  (Германия), табл. 200 мг блистер, #25",3297,АЦИКЛОВИР,Пероральные твердые обычные,5,0.5609008,0.43909919999999997,1.0,0.0,15.9452,16.5226,32.4679,14.2,CRITICAL
32493,"ЛИОТОН® 1000 ГЕЛЬ, Berlin-Chemie  (Германия), гель туба 30 г, #1",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",8,0.387405875,0.612594125,1.0,0.0,5.771800000000001,81.3307,87.1025,15.0,CRITICAL
33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",2757,ТОБРАМИЦИН,Офтальмологические,25,0.0,1.0,,,0.0,20.7505,20.7505,3.4,CRITICAL
33762,"ГЕПАТРОМБИН, Stada  (Германия), гель 50000 МЕ/100 г туба 40 г, #1",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",3,0.6666666666666666,0.3333333333333333,1.0,0.0,8.6842,15.2864,23.9706,17.333333333333332,SUBSTITUTABLE
36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1",2733,ТРОКСЕРУТИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",1,1.0,0.0,1.0,0.0,4.93,0.0,4.93,83.0,SUBSTITUTABLE
36782,"НАТРИЯ ДИКЛОФЕНАК-КВ, Киевский витаминный завод АО (Украина, Киев), капс. тверд. 25 мг блистер, #30",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,14,0.6303289999999999,0.36967099999999997,0.7547067142857143,0.2452932857142857,24.8798,22.021900000000002,46.9016,7.428571428571429,SUBSTITUTABLE
38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,Для введения в легкие,9,0.44876455555555556,0.5512354444444445,1.0,0.0,3.6123000000000003,25.2028,28.815,12.11111111111111,CRITICAL
38173,"ДИКЛОФЕНАК НАТРИЯ, Лубныфарм АО (Украина, Лубны), р-р д/ин. 2,5 % амп. 3 мл, блистер в пачке, #10",3170,ДИКЛОФЕНАК,Парентеральные обычные,11,0.3062703636363637,0.6937296363636364,1.0,0.0,3.2154,16.1932,19.4087,1.8181818181818181,CRITICAL
38325,"ЛОРАТАДИН, Фармак АО (Украина, Киев), табл. 0,01 г блистер, #20",3030,ЛОРАТАДИН,Пероральные твердые обычные,6,0.20249366666666666,0.7975063333333333,1.0,0.0,3.5634,16.3313,19.8947,2.3333333333333335,CRITICAL
40041,"ЭРИУС®, Bayer Consumer Health  (Швейцария), табл. п/плен. оболочкой 5 мг блистер, #10",40218,ДЕЗЛОРАТАДИН,Пероральные твердые обычные,7,0.352246,0.647754,0.763533,0.236467,17.4753,113.0421,130.5173,13.571428571428571,CRITICAL
41398,"ДРОТАВЕРИН, Корпорация Артериум  (Украина, Киев), табл. 40 мг блистер, #30",3147,ДРОТАВЕРИН,Пероральные твердые обычные,13,0.47934030769230773,0.5206596923076924,1.0,0.0,26.3943,43.52,69.9143,7.153846153846154,CRITICAL
41633,"ИБУПРОМ, Дельта Медикел ООО (Украина, Вишневое), табл. п/о 200 мг блистер, #10",3138,ИБУПРОФЕН,Пероральные твердые обычные,6,0.8971313333333333,0.10286866666666666,0.9087025,0.09129749999999999,165.6751,13.6954,179.3707,16.833333333333332,SUBSTITUTABLE
44761,"ИБУПРОФЕН, Лекхим ЧАО (Украина, Киев), табл. п/о 200 мг блистер, #50",3138,ИБУПРОФЕН,Пероральные твердые обычные,1,0.692201,0.307799,1.0,0.0,4.1297,1.8363,5.966,2.0,SUBSTITUTABLE
45751,"ЛОРАТАДИН, Корпорация Артериум  (Украина, Киев), табл. 10 мг блистер, #10",3030,ЛОРАТАДИН,Пероральные твердые обычные,8,0.430464375,0.569535625,0.9315666666666668,0.06843333333333333,26.233999999999998,192.3767,218.6107,8.875,CRITICAL
47005,"ДРОТАВЕРИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. 40 мг контурн. ячейк. уп., #20",3147,ДРОТАВЕРИН,Пероральные твердые обычные,5,0.8252140000000001,0.17478600000000002,1.0,0.0,18.7793,7.3363,26.1156,4.4,SUBSTITUTABLE
49724,"ЭРИУС®, Bayer Consumer Health  (Швейцария), сироп 0,5 мг/мл фл. 60 мл, #1",40218,ДЕЗЛОРАТАДИН,Пероральные жидкие обычные,11,0.45000363636363633,0.5499963636363637,0.1815141,0.8184859,17.0662,82.5669,99.6331,9.363636363636363,CRITICAL
50178,"ДИКЛОФЕНАК-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. п/о кишечно-раств. 25 мг контурн. ячейк. уп., #30",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,6,0.6792183333333334,0.3207816666666667,0.6050298,0.39497020000000005,21.6647,12.5929,34.2575,16.666666666666668,SUBSTITUTABLE
55120,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #10",2969,НАПРОКСЕН,Пероральные твердые обычные,8,0.516294,0.483706,1.0,0.0,5.68,35.2879,40.9679,5.25,CRITICAL
55121,"НАЛГЕЗИН ФОРТЕ, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 550 мг, #10",2969,НАПРОКСЕН,Пероральные твердые обычные,14,0.5212645714285714,0.4787354285714286,1.0,0.0,8.312100000000001,30.1386,38.450700000000005,5.785714285714286,CRITICAL
60260,"ЛЕРКАМЕН® 10, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 10 мг, #28",60436,ЛЕРКАНИДИПИН,Пероральные твердые обычные,7,0.22962971428571427,0.7703702857142858,1.0,0.0,6.7492,30.4134,37.1626,11.857142857142858,CRITICAL
61954,"ДРОТАВЕРИНА ГИДРОХЛОРИД, Лубныфарм АО (Украина, Лубны), табл. 40 мг блистер, в пачке, #20",3147,ДРОТАВЕРИН,Пероральные твердые обычные,3,0.25536699999999996,0.744633,1.0,0.0,7.8072,12.878199999999998,20.6855,8.333333333333334,CRITICAL
62203,"АЦИКЛОВИР-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. 200 мг контурн. ячейк. уп., в пачке, #20",3297,АЦИКЛОВИР,Пероральные твердые обычные,7,0.3652734285714286,0.6347265714285715,1.0,0.0,18.428,53.5095,71.9375,14.571428571428571,CRITICAL
62632,"ОРТОФЕН, Sopharma (Болгария), табл. п/о кишечно-раств. 0,025 г блистер, #30",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,11,0.5608041818181818,0.43919581818181813,0.7047843636363637,0.29521563636363635,42.449400000000004,67.8325,110.28190000000001,11.0,CRITICAL
63472,"АЦИКЛОВИР-ФАРМАК, Фармак АО (Украина, Киев), табл. 200 мг, #20",3297,АЦИКЛОВИР,Пероральные твердые обычные,1,0.062672,0.937328,1.0,0.0,0.2675,4.0,4.2675,2.0,CRITICAL
63511,"ИБУПРОМ МАКС, Дельта Медикел ООО (Украина, Вишневое), табл. п/о 400 мг блистер, #12",3138,ИБУПРОФЕН,Пероральные твердые обычные,2,0.607912,0.392088,0.9329890000000001,0.067011,29.130699999999997,21.2472,50.377900000000004,12.0,SUBSTITUTABLE
63512,"ИБУПРОМ МАКС, Дельта Медикел ООО (Украина, Вишневое), табл. п/о 400 мг блистер, #24",3138,ИБУПРОФЕН,Пероральные твердые обычные,5,0.8358981999999999,0.16410180000000002,0.87554,0.12446000000000002,73.37010000000001,15.824100000000001,89.19420000000001,9.8,SUBSTITUTABLE
69125,"ЛОРАТАДИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. 10 мг контурн. ячейк. уп., #10",3030,ЛОРАТАДИН,Пероральные твердые обычные,14,0.5492322857142857,0.4507677142857143,0.9345283636363636,0.06547163636363637,39.2211,147.5201,186.7412,6.785714285714286,CRITICAL
69784,"ИБУПРОФЕН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. 200 мг контурн. ячейк. уп., #50",3138,ИБУПРОФЕН,Пероральные твердые обычные,17,0.7763784117647059,0.2236215882352941,0.898773705882353,0.10122629411764705,115.7774,67.7009,183.47820000000002,4.529411764705882,SUBSTITUTABLE
70279,"ДИКЛОБЕРЛ® N 75, Berlin-Chemie  (Германия), р-р д/ин. 75 мг амп. 3 мл, #5",3170,ДИКЛОФЕНАК,Парентеральные обычные,25,0.2951222,0.7048778,1.0,0.0,5.5388,46.096000000000004,51.6347,2.64,CRITICAL
73433,"ГЕРПЕВИР®, Корпорация Артериум  (Украина, Киев), табл. 400 мг блистер, #10",3297,АЦИКЛОВИР,Пероральные твердые обычные,27,0.3792723333333334,0.6207276666666667,1.0,0.0,12.5573,83.8119,96.3694,3.111111111111111,CRITICAL
73434,"ГЕРПЕВИР®, Корпорация Артериум  (Украина, Киев), табл. 200 мг блистер, #20",3297,АЦИКЛОВИР,Пероральные твердые обычные,16,0.6741161875,0.3258838125,1.0,0.0,18.9394,35.6889,54.628299999999996,7.875,SUBSTITUTABLE
74436,"ГЕРПЕВИР®, Корпорация Артериум  (Украина, Киев), мазь 25 мг/г туба 5 г",3297,АЦИКЛОВИР,"Местно действующие, дерматологические, антигеморроидальные, наружные",24,0.3513600833333333,0.6486399166666666,1.0,0.0,15.4681,101.92630000000001,117.3942,3.2916666666666665,CRITICAL
74437,"ГЕРПЕВИР®, Корпорация Артериум  (Украина, Киев), мазь 25 мг/г туба 15 г",3297,АЦИКЛОВИР,"Местно действующие, дерматологические, антигеморроидальные, наружные",5,0.2619124,0.7380876,1.0,0.0,6.429,73.0054,79.4344,15.2,CRITICAL
75148,"ОЛФЕН®-100 СР ДЕПОКАПС, Teva (Израиль), капс. пролонг. дейст. 100 мг, #20",3170,ДИКЛОФЕНАК,Пероральные твердые длительно действующие,5,0.44391040000000004,0.5560896,0.082737,0.9172629999999999,23.4868,67.08789999999999,90.57480000000001,21.2,CRITICAL
78935,"ЛЕРКАМЕН® 20, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 20 мг блистер, #28",60436,ЛЕРКАНИДИПИН,Пероральные твердые обычные,2,0.090586,0.909414,1.0,0.0,2.38,29.499000000000002,31.878999999999998,26.5,CRITICAL
82447,"ИМЕТ®, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 400 мг, #10",3138,ИБУПРОФЕН,Пероральные твердые обычные,12,0.851623,0.148377,0.8604522499999999,0.13954775,178.76420000000002,22.9417,201.70589999999999,9.0,SUBSTITUTABLE
82448,"ИМЕТ®, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 400 мг, #20",3138,ИБУПРОФЕН,Пероральные твердые обычные,30,0.7004388666666667,0.29956113333333334,0.8920847586206896,0.10791524137931034,167.0558,94.0577,261.1132,2.7,SUBSTITUTABLE
89669,"МУКОГЕН, Macleods Pharmaceuticals Ltd (Индия), табл. п/о 100 мг стрип, #30",95259,РЕБАМИПИД,Пероральные твердые обычные,7,0.0,1.0,,,0.0,18.3282,18.3282,14.857142857142858,CRITICAL
94658,"НУРОФЕН ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 400 мг, #12",3138,ИБУПРОФЕН,Пероральные твердые обычные,33,0.6638875151515151,0.3361124848484848,0.8952117878787879,0.10478821212121212,146.2655,141.5756,287.8409,2.272727272727273,SUBSTITUTABLE
95127,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), супп. ректал. 60 мг, #10",3138,ИБУПРОФЕН,Ректальные системные,3,0.0,1.0,,,0.0,12.9789,12.9789,3.0,CRITICAL
99351,"НУРОФЕН, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 200 мг блистер, #6",3138,ИБУПРОФЕН,Пероральные твердые обычные,11,0.8458907272727273,0.15410927272727273,0.9139514545454546,0.08604854545454545,194.31,40.0167,234.3267,10.818181818181818,SUBSTITUTABLE
99352,"НУРОФЕН, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 200 мг блистер, #12",3138,ИБУПРОФЕН,Пероральные твердые обычные,27,0.8015948888888889,0.19840511111111112,0.8696694814814814,0.1303305185185185,207.1556,99.8408,306.9964,3.7037037037037037,SUBSTITUTABLE
99353,"НУРОФЕН, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 200 мг блистер, #24",3138,ИБУПРОФЕН,Пероральные твердые обычные,14,0.7340245714285715,0.2659754285714286,0.8953567857142858,0.1046432142857143,170.39530000000002,112.5316,282.9269,7.714285714285714,SUBSTITUTABLE
99972,"ИБУПРОМ СПРИНТ КАПС, Дельта Медикел ООО (Украина, Вишневое), капс. мягкие 200 мг блистер, #10",3138,ИБУПРОФЕН,Пероральные твердые обычные,5,0.7684172,0.23158280000000003,0.9061349999999999,0.093865,75.31479999999999,33.1899,108.5047,12.8,SUBSTITUTABLE
102770,"НО-ШПА®, Opella Healthcare International  (Франция), табл. 40 мг фл., #100",3147,ДРОТАВЕРИН,Пероральные твердые обычные,12,0.51741775,0.48258224999999993,1.0,0.0,34.1253,71.5553,105.6806,9.75,CRITICAL
103309,"ДИКЛОФЕНАК, Лекхим ЧАО (Украина, Киев), супп. ректал. 0,1 г, #10",3170,ДИКЛОФЕНАК,Ректальные системные,5,0.2867156,0.7132844,1.0,0.0,4.3943,107.22789999999999,111.62230000000001,15.6,CRITICAL
108638,"ЭДЕМ, Фармак АО (Украина, Киев), сироп 0,5 мг/мл фл.стекл. с крыш.укуп.-навинч. 60 мл, с дозир. ложкой, #1",40218,ДЕЗЛОРАТАДИН,Пероральные жидкие обычные,6,0.7327013333333333,0.26729866666666663,0.14015533333333333,0.8598446666666666,14.508700000000001,8.1929,22.7017,12.5,SUBSTITUTABLE
109181,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 100 мг/5 мл фл. 100 мл, с апельсиновым вкусом",3138,ИБУПРОФЕН,Пероральные жидкие обычные,11,0.7577626363636363,0.2422373636363636,0.09972718181818183,0.9002728181818181,159.624,96.5209,256.1448,8.181818181818182,SUBSTITUTABLE
109182,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 100 мг/5 мл фл. 100 мл, с клубничным вкусом",3138,ИБУПРОФЕН,Пероральные жидкие обычные,10,0.7488448,0.2511552,0.0876382,0.9123618,175.3302,71.5312,246.8612,10.7,SUBSTITUTABLE
110626,"ЭДЕМ, Фармак АО (Украина, Киев), табл. п/о 5 мг блистер, #10",40218,ДЕЗЛОРАТАДИН,Пероральные твердые обычные,21,0.6069932380952381,0.3930067619047619,0.7456588235294117,0.25434117647058824,10.459200000000001,51.9555,62.4147,3.857142857142857,SUBSTITUTABLE
110814,"НО-ШПА®, Opella Healthcare International  (Франция), табл. 40 мг контейнер дозирующ., #60",3147,ДРОТАВЕРИН,Пероральные твердые обычные,17,0.4620098235294118,0.5379901764705882,1.0,0.0,28.541800000000002,76.7927,105.3343,6.352941176470588,CRITICAL
111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",350,АРГИНИН,Парентеральные обычные,9,0.3589737777777777,0.6410262222222222,1.0,0.0,3.6045000000000003,118.0384,121.6429,6.333333333333333,CRITICAL
112612,"ДИКЛОФЕНАК-ЗДОРОВЬЕ УЛЬТРА, Здоровье Группа компаний ООО (Украина, Харьков), гель 50 мг/г туба 50 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",1,1.0,0.0,1.0,0.0,1.9,0.0,1.9,24.0,SUBSTITUTABLE
114335,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 0,75 г блистер, #30",350,АРГИНИН,Пероральные твердые обычные,14,0.19826564285714285,0.8017343571428571,0.2222222222222222,0.7777777777777778,2.4822,65.6488,68.1311,2.5714285714285716,CRITICAL
114638,"ДИКЛАК® ГЕЛЬ, Sandoz (Швейцария), гель 5 % туба 50 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",11,0.5485198181818182,0.4514801818181818,1.0,0.0,29.348,51.394800000000004,80.7428,9.909090909090908,CRITICAL
122431,"НУРОФЕН ЭКСПРЕСС УЛЬТРАКАП, Reckitt Benckiser Healthcare International  (Великобритания), капс. мягкие 200 мг, #10",3138,ИБУПРОФЕН,Пероральные твердые обычные,18,0.7508977222222222,0.24910227777777777,0.8867553333333333,0.11324466666666666,213.2264,142.515,355.7414,6.5,SUBSTITUTABLE
134048,"ГЛУТАРГИН АЛКОКЛИН, Здоровье Группа компаний ООО (Украина, Харьков), пор. д/оральн. р-ра 1 г/3 г пакет 3 г, #10",350,АРГИНИН,Пероральные жидкие обычные,10,0.4679336,0.5320663999999999,0.0,1.0,9.738299999999999,14.8225,24.5607,10.1,CRITICAL
135600,"АЦИК®, Sandoz (Швейцария), крем 5 % туба 2 г, #1",3297,АЦИКЛОВИР,"Местно действующие, дерматологические, антигеморроидальные, наружные",20,0.48102675,0.5189732499999999,1.0,0.0,12.5742,70.60640000000001,83.1806,4.95,CRITICAL
136698,"ОРТОФЕН-ЗДОРОВЬЕ ФОРТЕ, Здоровье Группа компаний ООО (Украина, Харьков), табл. п/о кишечно-раств. 50 мг блистер, #30",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,26,0.5606887692307693,0.43931123076923073,0.59941112,0.40058888000000004,20.2136,104.9179,125.1313,3.5,CRITICAL
138340,"ГОФЕН 400, Mega Lifesciences  (Таиланд), капс. мягкие 400 мг блистер, #60",3138,ИБУПРОФЕН,Пероральные твердые обычные,18,0.9350855555555556,0.06491444444444444,0.9403922222222223,0.05960777777777778,167.7956,6.7122,174.5079,5.0,SUBSTITUTABLE
144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",2733,ТРОКСЕРУТИН,Пероральные твердые обычные,5,0.0,1.0,,,0.0,44.718799999999995,44.718799999999995,9.8,CRITICAL
149164,"ЛЕРКАМЕН® 10, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 10 мг, #60",60436,ЛЕРКАНИДИПИН,Пероральные твердые обычные,9,0.1519997777777778,0.8480002222222223,1.0,0.0,6.6456,79.17750000000001,85.82300000000001,8.88888888888889,CRITICAL
149166,"ЛИРИКА, Viatris  (США), капс. 75 мг блистер, #14",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,19,0.6527202631578948,0.3472797368421053,1.0,0.0,29.018,59.0291,88.04690000000001,5.947368421052632,SUBSTITUTABLE
149167,"ЛИРИКА, Viatris  (США), капс. 150 мг блистер, #14",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,6,0.497886,0.5021140000000001,1.0,0.0,26.680699999999998,74.6356,101.3163,12.0,CRITICAL
156589,"ЛЕРКАМЕН® 20, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 20 мг блистер, #60",60436,ЛЕРКАНИДИПИН,Пероральные твердые обычные,7,0.17918242857142858,0.8208175714285714,1.0,0.0,2.9955,14.470699999999999,17.4661,4.0,CRITICAL
156975,"ДИКЛАК® ГЕЛЬ, Sandoz (Швейцария), гель 5 % туба 100 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",2,0.16682550000000002,0.8331745,1.0,0.0,4.3,25.7137,30.0137,16.5,CRITICAL
160829,"ДИКЛОФЕНАК-ФАРМЕКС, Здоровье Группа компаний ООО (Украина, Харьков), супп. ректал. 100 мг стрип, #10",3170,ДИКЛОФЕНАК,Ректальные системные,1,1.0,0.0,1.0,0.0,1.28,0.0,1.28,5.0,SUBSTITUTABLE
166220,"ИБУФЕН® ЮНИОР, Polpharma (Польша), капс. мягкие 200 мг блистер, #10",3138,ИБУПРОФЕН,Пероральные твердые обычные,1,0.778957,0.221043,0.849603,0.150397,7.048,2.0,9.048,5.0,SUBSTITUTABLE
170774,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), р-р накожный 1 % фл. 10 мл, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",6,0.5209100000000001,0.47909,1.0,0.0,9.92,30.3594,40.2794,18.666666666666668,CRITICAL
171103,"АЦИКЛОВИР, Житомирская ФФ ООО (Украина, Станишовка), мазь 2,5 % туба 10 г, в пачке, #1",3297,АЦИКЛОВИР,"Местно действующие, дерматологические, антигеморроидальные, наружные",3,0.7081376666666667,0.29186233333333333,1.0,0.0,1.8564,5.9117,7.7681,4.0,SUBSTITUTABLE
174103,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), крем 1 % туба 15 г, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",9,0.3865435555555556,0.6134564444444445,1.0,0.0,9.1644,32.4942,41.6586,12.666666666666666,CRITICAL
174591,"ЛИРИКА, Viatris  (США), капс. 150 мг блистер, #56",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,4,0.45264,0.5473600000000001,1.0,0.0,10.608699999999999,39.6594,50.2682,12.0,CRITICAL
